key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
exile,607 to 537 B.C.E. – 70 years (Jeremiah 25:11),607 to 537 B.C.E. – 70 years (Jeremiah 25:11), ,text,False, , , , ,607 do 537 p.n.e. – 70 lat (Jeremiasza 25:11), , ,607–537 p.n.e. – 70 lat (Jeremiasz 25:11)
exile2,Exile,Exile, ,text,False, , , , ,Wygnanie, , ,Wygnanie
7times2,7 times – 2520 years to the Messianic Kingdom 1914 C.E. (Daniel 4:23),7 times – 2520 years to the Messianic Kingdom 1914 C.E. (Daniel 4:23), ,text,False, , , , ,7 czasów – 2520 lat do Królestwa Mesjańskiego 1914 r. n.e. (Daniela 4:23), , ,7 razy – 2520 lat do nadejścia Królestwa Mesjasza w 1914 r. n.e. (Księga Daniela 4:23)
ww1,World War I – 1914–1918,World War I – 1914–1918, ,text,False, , , , ,I wojna światowa – 1914–1918, , ,I wojna światowa – 1914–1918
ww2,World War II – 1939–1945,World War II – 1939–1945, ,text,False, , , , ,II wojna światowa – 1939–1945, , ,II wojna światowa – 1939–1945
30_year_war,Thirty Years' War in Europe 1618-1648,Thirty Years' War in Europe 1618-1648, ,text,False, , , , ,Wojna trzydziestoletnia w Europie 1618–1648, , ,Wojna trzydziestoletnia w Europie 1618–1648
joshua,110 years,110 years, ,text,False, , , , ,110 lat, , ,110 lat
caleb,more than 85 years,more than 85 years, ,text,False, , , , ,ponad 85 lat, , ,ponad 85 lat
missionary1,"First Missionary Journey of Paul, c. 47-48 C.E. with Barnabas and John Mark","First Missionary Journey of Paul, c. 47-48 C.E. with Barnabas and John Mark", ,text,False, , , , ,"Pierwsza podróż misyjna Pawła, ok. 47–48 r. n.e. z Barnabą i Janem Markiem", , ,"Pierwsza podróż misyjna Pawła, ok. 47–48 r. n.e., wraz z Barnabą i Janem Markiem"
circumcision,"Circumcision issue at Antioch, conference in Jerusalem c. 49 C.E.","Circumcision issue at Antioch, conference in Jerusalem c. 49 C.E.", ,text,False, , , , ,"Sprawa obrzezania w Antiochii, konferencja w Jerozolimie ok. 49 r. n.e.", , ,"Spór o obrzezanie w Antiochii, konferencja w Jerozolimie ok. 49 r. n.e."
missionary2,Second Missionary Journey c. 49-52 C.E with Silas (Silvanus),Second Missionary Journey c. 49-52 C.E with Silas (Silvanus), ,text,False, , , , ,Druga podróż misyjna ok. 49–52 r. n.e. z Silasem (Sylwanem), , ,"Druga podróż misyjna, ok. 49–52 r. n.e., wraz z Sylasem (Silwanem)"
missionary3,Third Missionary Journey c. 52-56 C.E.,Third Missionary Journey c. 52-56 C.E., ,text,False, , , , ,Trzecia podróż misyjna ok. 52–56 r. n.e., , ,"Trzecia podróż misyjna, ok. 52–56 n.e."
caesarea,Paul in custody in Caesarea c. 56-58 C.E.,Paul in custody in Caesarea c. 56-58 C.E., ,text,False, , , , ,Paweł w areszcie w Cezarei ok. 56–58 r. n.e., , ,"Paweł w areszcie w Cezarei, ok. 56–58 n.e."
rome1,Paul’s first imprisonment in Rome c. 59-61 C.E.,Paul’s first imprisonment in Rome c. 59-61 C.E., ,text,False, , , , ,Pierwsze uwięzienie Pawła w Rzymie ok. 59–61 r. n.e., , ,"Pierwsze uwięzienie Pawła w Rzymie, ok. 59–61 n.e."
rome2,"Paul’s second imprisonment in Rome c. 65 C.E., 2 Timothy written, Paul executed","Paul’s second imprisonment in Rome c. 65 C.E., 2 Timothy written, Paul executed", ,text,False, , , , ,"Drugie uwięzienie Pawła w Rzymie ok. 65 r. n.e., napisany 2 List do Tymoteusza, Paweł stracony", , ,"Drugie uwięzienie Pawła w Rzymie ok. 65 r. n.e., powstanie 2 Listu do Tymoteusza, egzekucja Pawła"
event_exodus,"Exodus from Egypt on Nisan 14th, 1513 B.C.E.","Exodus from Egypt on Nisan 14th, 1513 B.C.E.", ,text,False, , , , ,"Wyjście z Egiptu 14 nisana, 1513 p.n.e.", , ,Wyjście z Egiptu 14 dnia miesiąca nisan 1513 r. p.n.e.
event_division_kingdom,Division of Israel 997 BCE,Division of Israel 997 BCE, ,text,False, , , , ,Podział Izraela 997 p.n.e., , ,Podział Izraela 997 r. p.n.e.
event_destruction_samaria,Destruction of Samaria 740 B.C.E. by Assyria,Destruction of Samaria 740 B.C.E. by Assyria,Destruction of Samaria 740 B.C.E. by Assyria,text,False, , , , ,Zniszczenie Samarii 740 p.n.e. przez Asyrię, , ,Zniszczenie Samarii w 740 r. p.n.e. przez Asyrię
event_destruction_jerusalem1,"Destruction of Jerusalem 607 B.C.E. by Babylon, 390 years after the division of the kingdom (Ezekiel 4:5)","Destruction of Jerusalem 607 B.C.E. by Babylon, 390 years after the division of the kingdom (Ezekiel 4:5)", ,text,False, , , , ,"Zniszczenie Jerozolimy 607 p.n.e. przez Babilonię, 390 lat po podziale królestwa (Ezechiela 4:5)", , ,"Zniszczenie Jerozolimy w 607 r. p.n.e. przez Babilon, 390 lat po podziale królestwa (Ezechiel 4:5)"
event_temple_rebuilt,Temple in Jerusalem rebuilt 515 B.C.E.,Temple in Jerusalem rebuilt 515 B.C.E., ,text,False, , , , ,Świątynia w Jerozolimie odbudowana 515 p.n.e., , ,Świątynia w Jerozolimie została odbudowana w 515 r. p.n.e.
event_jerusalem_rebuilt,Jerusalem wall rebuilt 455 B.C.E.,Jerusalem wall rebuilt 455 B.C.E., ,text,False, , , , ,Mur Jerozolimy odbudowany 455 p.n.e., , ,Mur jerozolimski odbudowano w 455 r. p.n.e.
event_destruction_jerusalem2,Destruction of Jerusalem 70 C.E. by Rome under Titus,Destruction of Jerusalem 70 C.E. by Rome under Titus, ,text,False, , , , ,Zniszczenie Jerozolimy 70 r. n.e. przez Rzym pod wodzą Tytusa, , ,Zniszczenie Jerozolimy w 70 r. n.e. przez Rzym pod dowództwem Tytusa
event_1914,"End of the time of the nations (Luke 21:24), God’s Kingdom starts to rule in heaven 1914 C.E.","End of the time of the nations (Luke 21:24), God’s Kingdom starts to rule in heaven 1914 C.E.",include scripture Luke 21:24,text,False, , , , ,"Koniec czasu narodów (Łukasza 21:24), Królestwo Boże zaczyna rządzić w niebie 1914 r. n.e.", , ,Wraz z końcem czasów narodów (Łk 21:24) Królestwo Boże zaczyna panować w niebie w 1914 r. n.e.
became_king,becomes king at age,becomes king at age,2025-04-14,text,False, , , , ,zostaje królem w wieku, , ,zostaje królem w wieku
vulgate,Vulgate completed by Jerome (Latin translation of the bible) c. 405 C.E.,Vulgate completed by Jerome (Latin translation of the bible) c. 405 C.E., ,text,False, , , , ,Wulgata ukończona przez Hieronima (łacińskie tłumaczenie Biblii) ok. 405 r. n.e., , ,Wulgata ukończona przez Hieronima (łacińskie tłumaczenie Biblii) ok. 405 r. n.e.
gutenberg,Gutenberg Bible printed 1455,Gutenberg Bible printed 1455, ,text,False, , , , ,Biblia Gutenberga wydrukowana 1455, , ,Biblia Gutenberga wydrukowana w 1455 roku
erasmus,Greek text of Christian Greek Scriptures published by Desiderius Erasmus of Rotterdam 1516,Greek text of Christian Greek Scriptures published by Desiderius Erasmus of Rotterdam 1516, ,text,False, , , , ,Grecki tekst Chrześcijańskich Pism Greckich opublikowany przez Erazma z Rotterdamu 1516, , ,Grecki tekst Chrześcijańskich Pism Greckich opublikowany przez Desideriusa Erazma z Rotterdamu w 1516 roku
luther,Luther Bible translation in September 1522,Luther Bible translation in September 1522, ,text,False, , , , ,Tłumaczenie Biblii Lutra we wrześniu 1522, , ,Tłumaczenie Biblii Lutra we wrześniu 1522 roku
tyndale,English Bible translation by Tyndale 1536,English Bible translation by Tyndale 1536, ,text,False, , , , ,Angielskie tłumaczenie Biblii przez Tyndala 1536, , ,Angielskie tłumaczenie Biblii autorstwa Tyndale’a z 1536 roku
king_james,King James Bible 1611,King James Bible 1611, ,text,False, , , , ,Biblia Króla Jakuba 1611, , ,Biblia króla Jakuba z 1611 roku
69weeks3,"Jesus starts his service 29 CE (Luke 3:1, 21)","Jesus starts his service 29 CE (Luke 3:1, 21)", ,text,False, , , , ,"Jezus rozpoczyna swoją służbę 29 n.e. (Łukasza 3:1, 21)", , ,"Jezus rozpoczyna swoją działalność w roku 29 n.e. (Łukasz 3:1, 21)"
ransom,Middle of week “sacrifice to cease” Daniel 9:27,Middle of week “sacrifice to cease” Daniel 9:27, ,text,False, , , , ,W połowie tygodnia „ofiara przestanie” Daniela 9:27, , ,"„Ofiarowanie, które położy kres” w połowie tygodnia – Księga Daniela 9:27"
cornelius,Cornelius baptized at the end of 70 weeks (Daniel 9:24) in 36 C.E.,Cornelius baptized at the end of 70 weeks (Daniel 9:24) in 36 C.E., ,text,False, , , , ,Korneliusz ochrzczony pod koniec 70 tygodni (Daniela 9:24) w 36 r. n.e., , ,Korneliusz przyjął chrzest pod koniec 70 tygodni (Daniel 9:24) w roku 36 n.e.
columbus,End of the pre-columbian period in the Americas 1492,End of the pre-columbian period in the Americas 1492, ,text,False, , , , ,Kres okresu prekolumbijskiego w Ameryce 1492, , ,Koniec okresu prekolumbijskiego w Amerykach – 1492 r.
declaration_independence,Declaration of independence of 13 colonies in America 1776,Declaration of independence of 13 colonies in America 1776, ,text,False, , , , ,Deklaracja niepodległości 13 kolonii w Ameryce 1776, , ,Deklaracja niepodległości 13 kolonii amerykańskich z 1776 roku
tischendorf,Tischendorf discovers the Codex Sinaiticus from the 4th century in 1844,Tischendorf discovers the Codex Sinaiticus from the 4th century in 1844, ,text,False, , , , ,Tischendorf odkrywa Kodeks Synaicki z IV wieku w 1844 roku, , ,W 1844 roku Tischendorf odkrył Kodeks Synajski z IV wieku
dead_sea_scrolls,Dead Sea Scrolls written,Dead Sea Scrolls written, ,text,False, , , , ,Zwoje z Morza Martwego spisane, , ,Zwoje znad Morza Martwego zostały spisane
septuagint,Septuagint LXX translated,Septuagint LXX translated, ,text,False, , , , ,Septuaginta LXX przetłumaczona, , ,W tłumaczeniu Septuaginty (LXX)
watchtower,The first issue of “Zion’s Watch Tower and Herald of Christ’s Presence” is published in 1879,The first issue of “Zion’s Watch Tower and Herald of Christ’s Presence” is published in 1879, ,text,False, , , , ,Pierwszy numer „Zion’s Watch Tower and Herald of Christ’s Presence” opublikowany w 1879 roku, , ,W 1879 roku ukazał się pierwszy numer czasopisma „Zion’s Watch Tower and Herald of Christ’s Presence”
jehovahs_witnesses,"The Bible Students adopt a new name – Jehovah’s Witnesses (Isaiah 43:10, 12) in Columbus, Ohio, 1931","The Bible Students adopt a new name – Jehovah’s Witnesses (Isaiah 43:10, 12) in Columbus, Ohio, 1931",include scripture,text,False, , , , ,"Studenci Biblii przyjmują nową nazwę – Świadkowie Jehowy (Izajasza 43:10, 12) w Columbus w Ohio, 1931", , ,"W 1931 roku w Columbus w stanie Ohio „Badacze Biblii” przyjęli nową nazwę – Świadkowie Jehowy (Izajasz 43:10, 12)"
gilead_school,"Watchtower Bible School of Gilead begins on Monday, February 1, 1943","Watchtower Bible School of Gilead begins on Monday, February 1, 1943", ,text,False, , , , ,"Szkoła Gilead Watchtower rozpoczyna się w poniedziałek, 1 lutego 1943", , ,"Szkoła Biblijna Strażnicy w Gileadzie rozpocznie się w poniedziałek, 1 lutego 1943 r."
new_world_translation1,"“New World Translation of the Holy Scriptures” released in Manchester, England on June 18, 1960, reintroduces the name Jehovah in many parts of the Bible","“New World Translation of the Holy Scriptures” released in Manchester, England on June 18, 1960, reintroduces the name Jehovah in many parts of the Bible",hightlight reintroduction of Jehovah’s name,text,False, , , , ,"„Nowy Świat – Przekład Pisma Świętego” wydany w Manchesterze w Anglii 18 czerwca 1960 roku, przywraca imię Jehowa w wielu częściach Biblii", , ,W wydanym 18 czerwca 1960 roku w Manchesterze w Anglii „Przekładzie Pisma Świętego – Nowy Świat” ponownie wprowadzono imię Jehowa w wielu fragmentach Biblii
new_world_translation2,"Revised “New World Translation of the Holy Scriptures” released at annual meeting 2013, optimized to be used digitally and online","Revised “New World Translation of the Holy Scriptures” released at annual meeting 2013, optimized to be used digitally and online",new edition with digital and online in mind,text,False, , , , ,"Zrewidowany „Nowy Świat – Przekład Pisma Świętego” wydany na dorocznym zebraniu 2013, zoptymalizowany do użytku cyfrowego i online", , ,Zaktualizowane wydanie „Tłumaczenia Pisma Świętego – Nowy Świat” zaprezentowano podczas dorocznego zgromadzenia w 2013 roku; zostało ono dostosowane do użytku w formie cyfrowej i online
cold_war,Geopolitical situation labeled “Cold War” 1945-1991,Geopolitical situation labeled “Cold War” 1945-1991, ,text,False, , , , ,Sytuacja geopolityczna nazwana „Zimną Wojną” 1945–1991, , ,Sytuacja geopolityczna określana mianem „zimnej wojny” w latach 1945–1991
codex_sinaiticus,Codex Sinaiticus written,Codex Sinaiticus written, ,text,False, , , , ,Kodeks Synaicki spisany, , ,Kodeks Synajski został spisany
codex_vaticanus,Codex Vaticanus written,Codex Vaticanus written, ,text,False, , , , ,Kodeks Watykański spisany, , ,Kodeks Watykański został spisany
leningrad_codex,Leningrad Codex written in Cairo AD 1008,Leningrad Codex written in Cairo AD 1008, ,text,False, , , , ,Kodeks Leningradzki spisany w Kairze w 1008 r. n.e., , ,Kodeks Leningradzki sporządzony w Kairze w 1008 r. n.e.
john,John writes “revelation” while exiled on Patmos 96-98 C.E.,John writes “revelation” while exiled on Patmos 96-98 C.E., ,text,False, , , , ,Jan pisze „Objawienie” podczas wygnania na Patmos 96–98 r. n.e., , ,Jan napisał „Apokalipsę” podczas wygnania na Patmosie w latach 96–98 n.e.
buddha,The Buddha – Siddhartha Gautama c.563-c.483 B.C.E,The Buddha – Siddhartha Gautama c.563-c.483 B.C.E, ,text,False, , , , ,Budda – Siddhartha Gautama ok. 563–ok. 483 p.n.e., , ,"Budda – Siddhartha Gautama, ok. 563–ok. 483 p.n.e."
buddha2,Buddha alternatively c. 480-400 B.C.E.,Buddha alternatively c. 480-400 B.C.E., ,text,False, , , , ,Budda alternatywnie ok. 480–400 p.n.e., , ,"Budda, alternatywnie ok. 480–400 p.n.e."
mohammed,Mohammed c. 570-632,Mohammed c. 570-632, ,text,False, , , , ,Mahomet ok. 570–632, , ,"Mahomet, ok. 570–632"
confucius,Confucius c.551-c.479 B.C.E.,Confucius c.551-c.479 B.C.E., ,text,False, , , , ,Konfucjusz ok. 551–ok. 479 p.n.e., , ,Konfucjusz ok. 551–ok. 479 p.n.e.
hijrah,Hijrah - Journey Mecca to Medina 16 July 622,Hijrah - Journey Mecca to Medina 16 July 622, ,text,False, , , , ,Hidżra – podróż z Mekki do Medyny 16 lipca 622, , ,"Hidżra – podróż z Mekki do Medyny, 16 lipca 622 r."
moses_escape,"1553 B.C.E. Moses has to escape Egypt – Exodus 2:15, Acts 7:23","1553 B.C.E. Moses has to escape Egypt – Exodus 2:15, Acts 7:23", ,text,False, , , , ,"1553 p.n.e. Mojżesz musi uciekać z Egiptu – Daniela 2:15, Dzieje Apostolskie 7:23", , ,"1553 r. p.n.e. Mojżesz musi uciekać z Egiptu – Księga Wyjścia 2:15, Dzieje Apostolskie 7:23"
10plagues,1513 B.C.E Egypt receives 10 plagues,1513 B.C.E Egypt receives 10 plagues, ,text,False, , , , ,1513 p.n.e. Egipt otrzymuje 10 plag, , ,1513 r. p.n.e. Egipt dotknęło 10 plag
joseph_sold,Joseph sold as slave at the age of 17 – Gen 37:2,Joseph sold as slave at the age of 17 – Gen 37:2, ,text,False, , , , ,Józef sprzedany jako niewolnik w wieku 17 lat – Rodzaju 37:2, , ,"Józef został sprzedany jako niewolnik w wieku 17 lat – Rdz 37,2"
infliction,400 year infliction (Acts 7:6) – Ishmael 1913 B.C.E,400 year infliction (Acts 7:6) – Ishmael 1913 B.C.E, ,text,False, , , , ,400-letnia niewola (Dzieje Apostolskie 7:6) – Izmael 1913 p.n.e., , ,"400 lat cierpienia (Dz 7, 6) – Izmael 1913 r. p.n.e."
Alexander,Alexander the Great (Daniel 11:3),Alexander the Great (Daniel 11:3), ,text,False, , , , ,Aleksander Wielki (Daniela 11:3), , ,Aleksander Wielki (Księga Daniela 11:3)
persia,"Cyrus the Great, Cambyses II, Darius I 490 BCE, Xerxes I 480 BCE (husband of Esther, Daniel 11:2)","Cyrus the Great, Cambyses II, Darius I 490 BCE, Xerxes I 480 BCE (husband of Esther, Daniel 11:2)", ,text,False, , , , ,"Cyrus Wielki, Cambyses II, Dariusz I 490 p.n.e., Kserkses I 480 p.n.e. (mąż Estery, Daniela 11:2)", , ,"Cyrus Wielki, Kambyzes II, Dariusz I 490 r. p.n.e., Kserkses I 480 r. p.n.e. (mąż Estery, Księga Daniela 11:2)"
king_north,"Seleucus I Nicator (v5) Syria to Antiochus III (v10) and Seleucus IV (v18, 19) down to Octavian (v20) and Tiberius (v21-24)","Seleucus I Nicator (v5) Syria to Antiochus III (v10) and Seleucus IV (v18, 19) down to Octavian (v20) and Tiberius (v21-24)", ,text,False, , , , ,"Seleuk I Nikator (w.5) Syria do Antiocha III (w.10) i Seleukosa IV (w.18, 19) aż do Oktawiana (w.20) i Tyberiusza (w.21–24)", , ,"Seleukos I Nikator (wersja 5) – od Syrii po Antiocha III (wersja 10) i Seleukosa IV (wersja 18, 19) aż po Oktawiana (wersja 20) i Tyberiusza (wersja 21–24)"
king_north1,King of the North,King of the North, ,text,False, , , , ,Król Północy, , ,Król Północy
king_south,"Ptolemy I, II, III, IV (v11, 12), V (v15, 16) to the battle Actium 31 B.C.E.","Ptolemy I, II, III, IV (v11, 12), V (v15, 16) to the battle Actium 31 B.C.E.", ,text,False, , , , ,"Ptolemeusz I, II, III, IV (w.11, 12), V (w.15, 16) do bitwy pod Akcjum 31 p.n.e.", , ,"Ptolemeusz I, II, III, IV (wersje 11, 12), V (wersje 15, 16) – bitwa pod Akcjum w 31 r. p.n.e."
king_south1,King of the South,King of the South, ,text,False, , , , ,Król Południa, , ,Król Południa
king_south2,"British Empire 1870, Anglo-American World Power since 1914","British Empire 1870, Anglo-American World Power since 1914", ,text,False, , , , ,"Imperium Brytyjskie 1870, Angloamerykańska Potęga Światowa od 1914", , ,"Imperium Brytyjskie 1870 r., anglo-amerykańskie mocarstwo światowe od 1914 r."
king_south3,King of the South,King of the South, ,text,False, , , , ,Król Południa, , ,Król Południa
king_north2,"Germany with Emperor William I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)","Germany with Emperor William I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)", ,text,False, , , , ,"Niemcy z cesarzem Wilhelmem I 1871 (w.28), 1914 (w.29), 1935 (w.30b), 1939 (w.31a)", , ,"Niemcy za panowania cesarza Wilhelma I: 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)"
king_north3,North,North, ,text,False, , , , ,Północ, , ,Północ
king_north4,"Soviet Union 1945-1991 (Daniel 11:32-39, 40b, 41)","Soviet Union 1945-1991 (Daniel 11:32-39, 40b, 41)", ,text,False, , , , ,"Związek Radziecki 1945–1991 (Daniela 11:32–39, 40b, 41)", , ,"Związek Radziecki 1945–1991 (Daniel 11:32–39, 40b, 41)"
king_north5,Russia since 2017 (w20 May),Russia since 2017 (w20 May), ,text,False, , , , ,Rosja od 2017 (w20 maj), , ,Rosja od 2017 r. (od 20 maja)
time_of_end,"Presence of Christ, Conclusion of the system of things (Matthew 24:3), the last days (2 Timothy 3:1)","Presence of Christ, Conclusion of the system of things (Matthew 24:3), the last days (2 Timothy 3:1)",scriptures written out,text,False, , , , ,"Obecność Chrystusa, Zakończenie systemu rzeczy (Mateusza 24:3), dni ostatnie (2 Tymoteusza 3:1)", , ,"Obecność Chrystusa, koniec obecnego porządku rzeczy (Mt 24:3), dni ostateczne (2 Tm 3:1)"
time_of_end2,Last days,Last days, ,text,False, , , , ,Dni ostatnie, , ,Ostatnie dni
suryavaman2,King Suryavarman II builds Angkor Wat 1113-1150,King Suryavarman II builds Angkor Wat 1113-1150, ,text,False, , , , ,Król Suryawarman II buduje Angkor Wat 1113–1150, , ,Król Suryavarman II buduje Angkor Wat w latach 1113–1150
notre-dame,Notre-Dame de Paris built 1163-1260,Notre-Dame de Paris built 1163-1260, ,text,False, , , , ,Notre-Dame de Paris zbudowany 1163–1260, , ,"Katedra Notre-Dame w Paryżu, wzniesiona w latach 1163–1260"
babel,Tower of Babel built,Tower of Babel built, ,text,False, , , , ,Wieża Babel zbudowana, , ,Wzniesiono Wieżę Babel
infliction1,400 year infliction,400 year infliction,Acts 7:6,text,False, , , , ,400-letnia niewola, , ,400 lat cierpień
Lots_wife,Lot’s wife,Lot’s wife, ,text,False, , , , ,Żona Lota, , ,Żona Lota
Lots_daughters,Daughters of Lot,Daughters of Lot, ,text,False, , , , ,Córki Lota, , ,Córki Lota
Moab,Moab (older daughter),Moab (older daughter),Genesis 19:37,text,False, , , , ,Moab (starsza córka), , ,Moab (starsza córka)
rosetta,Rosetta stone 196 B.C.E.,Rosetta stone 196 B.C.E., ,text,False, , , , ,Kamień z Rosetty 196 p.n.e., , ,"Kamień z Rosetty, 196 r. p.n.e."
Herodotus,"Herodotus c. 484 – c. 425 BC, writes The Histories","Herodotus c. 484 – c. 425 BC, writes The Histories",Father of History,text,False, , , , ,"Herodot ok. 484 – ok. 425 p.n.e., pisze Dzieje", , ,Herodot (ok. 484 – ok. 425 p.n.e.) jest autorem dzieła „Dzieje”
Aristotle,Aristotle 384 – 322 BC,Aristotle 384 – 322 BC,"The First Teacher, The Philosopher",text,False, , , , ,Arystoteles 384 – 322 p.n.e., , ,Arystoteles 384–322 p.n.e.
Ptolemy,Ptolemy c 100 – c. 170 C.E.,Ptolemy c 100 – c. 170 C.E., ,text,False, , , , ,Ptolemeusz ok. 100 – ok. 170 n.e., , ,Ptolemeusz ok. 100 – ok. 170 n.e.
Pythagoras,Pythagoras c. 570 – c. 495 BC,Pythagoras c. 570 – c. 495 BC, ,text,False, , , , ,Pitagoras ok. 570 – ok. 495 p.n.e., , ,Pitagoras ok. 570 – ok. 495 p.n.e.
Plato,Plato c. 427 – c. 348 BC,Plato c. 427 – c. 348 BC, ,text,False, , , , ,Platon ok. 427 – ok. 348 p.n.e., , ,Platon ok. 427 – ok. 348 p.n.e.
Socrates,Socrates c. 470 – c. 399 BC,Socrates c. 470 – c. 399 BC, ,text,False, , , , ,Sokrates ok. 470 – ok. 399 p.n.e., , ,Sokrates ok. 470 – ok. 399 p.n.e.
Josephus,Josephus c. 37 – c. 100 C.E.,Josephus c. 37 – c. 100 C.E., ,text,False, , , , ,Józef Flawiusz ok. 37 – ok. 100 n.e., , ,"Józef Flawiusz, ok. 37 – ok. 100 n.e."
Cicero,Cicero 106–43 BC,Cicero 106–43 BC,"influence on Latin language, 3 Jan 106 BC – 7 Dec 43 BC",text,False, , , , ,Cyceron 106–43 p.n.e., , ,Cyceron 106–43 p.n.e.
lachish_letters,Lachish letters c. 590 B.C.E.,Lachish letters c. 590 B.C.E., ,text,False, , , , ,Listy z Lakisz ok. 590 p.n.e., , ,"Listy z Lachisz, ok. 590 r. p.n.e."
lachish_reliefs,Lachish reliefs c. 681 B.C.E.,Lachish reliefs c. 681 B.C.E., ,text,False, , , , ,Płaskorzeźby z Lakisz ok. 681 p.n.e., , ,"Płaskorzeźby z Lachisz, ok. 681 r. p.n.e."
mesha_stele,Mesha Stele (Moabite stone) c. 840 B.C.E.,Mesha Stele (Moabite stone) c. 840 B.C.E.,w25/12 study article 50 paragraph 6,text,False, , , , ,Stela Meszy (kamień moabicki) ok. 840 p.n.e., , ,Stela z Meszy (kamień moabicki) ok. 840 r. p.n.e.
gilgamesh,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵, ,text,False, , , , ,Gilgamesz i Aga 𒇽𒆥𒄄𒀀𒀝𒂵, , ,Gilgamesz i Aga 𒇽𒆥𒄄𒀀𒀝𒂵
epic_gilgamesh,Epic of Gilgamesh (Sîn-lēqi-unninni),Epic of Gilgamesh (Sîn-lēqi-unninni), ,text,False, , , , ,Epos o Gilgameszu (Sîn-lēqi-unninni), , ,Epos o Gilgameszu (Sîn-lēqi-unninni)
