key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
wilderness,Israel in der Wildnis von 1513 bis 1473 v.u.Z. – 40 Jahre,Israel in the wilderness 1513 to 1473 B.C.E. – 40 years, ,text,True, , , , ,Israel in der Wüste 1513 bis 1473 v. Chr. – 40 Jahre,Israel in der Wüste 1513 bis 1473 v. u. Z. – 40 Jahre, ,Israel in der Wüste 1513 bis 1473 v. u. Z. – 40 Jahre
timespan_judges,1473 bis 1117 v.u.Z. – 356 Jahre,1473 to 1117 B.C.E. – 356 years, ,text,True, , , , ,1473 bis 1117 v. Chr. – 356 Jahre,1473 bis 1117 v. u. Z. – 356 Jahre, ,1473 bis 1117 v. Chr. – 356 Jahre
timespan_judges2,Zeit der Richter,Time of the judges, ,text,True, , , , ,Zeit der Richter,Zeit der Richter, ,Die Zeit der Richter
temple2,479 Jahre bis Beginn des Tempelbaus – 1. Könige 6:1,479 years until the temple construction – 1 Kings 6:1,1034 BCE,text,True, , , , ,479 Jahre bis zum Tempelbau – 1. Könige 6:1,479 Jahre bis zum Tempelbau – 1. Könige 6:1, ,"Noch 479 Jahre bis zum Tempelbau – 1. Könige 6,1"
69weeks2,69 Wochen bis zum Messias – Daniel 9:25,69 weeks to the Messiah – Daniel 9:25, ,text,True, , , , ,69 Wochen bis zum Messias – Daniel 9:25,69 Wochen bis zum Messias – Daniel 9:25, ,"69 Wochen bis zum Messias – Daniel 9,25"
jesus_service,"3,5 Jahre Dienstzeit Jesu, getötet am 14. Nisan 33 u.Z.","3.5 years of Jesus service, executed Nisan 14th, 33 C.E.", ,text,True, , , , ,"3,5 Jahre Dienstzeit Jesu, hingerichtet am 14. Nisan 33 u. Z.","3,5 Jahre Dienst Jesu, hingerichtet am 14. Nisan 33 u. Z.", ,"3,5 Jahre im Dienste Jesu, hingerichtet am 14. Nisan 33 u. Z."
jesus_life,Jesus im Jahr 2 v.u.Z. geboren,Jesus born 2 B.C.E., ,text,True, , , , ,Jesus geboren 2 v. Chr.,Jesus geboren 2 v. u. Z., ,Jesus wurde 2 v. Chr. geboren.
exile,607 bis 537 v.u.Z. – 70 Jahre (Jeremia 25:11),607 to 537 B.C.E. – 70 years (Jeremiah 25:11), ,text,True, , , , ,607 bis 537 v. Chr. – 70 Jahre (Jeremia 25:11),607 bis 537 v. u. Z. – 70 Jahre (Jeremia 25:11), ,"607 bis 537 v. Chr. – 70 Jahre (Jeremia 25,11)"
exile2,Exil,Exile, ,text,True, , , , ,Verbannung,Exil, ,Exil
7times2,7 Zeiten – 2520 Jahre bis zum Messianischen Königreich 1914 u.Z. (Daniel 4:23),7 times – 2520 years to the Messianic Kingdom 1914 C.E. (Daniel 4:23), ,text,True, , , , ,7 Zeiten – 2520 Jahre bis zum Messianischen Königreich 1914 u. Z. (Daniel 4:23),7 Zeiten – 2520 Jahre bis zum Messianischen Königreich 1914 u. Z. (Daniel 4:23), ,"7 Mal – 2520 Jahre bis zum messianischen Reich 1914 n. Chr. (Daniel 4,23)"
ww1,1. Weltkrieg – 1914–1918,World War I – 1914–1918, ,text,True, , , , ,Erster Weltkrieg – 1914–1918,Erster Weltkrieg – 1914–1918, ,Erster Weltkrieg – 1914–1918
ww2,2. Weltkrieg – 1939–1945,World War II – 1939–1945, ,text,True, , , , ,Zweiter Weltkrieg – 1939–1945,Zweiter Weltkrieg – 1939–1945, ,Zweiter Weltkrieg – 1939–1945
30_year_war,Dreißigjähriger Krieg in Europa 1618-1648 u.Z.,Thirty Years' War in Europe 1618-1648, ,text,True, , , , ,Dreißigjähriger Krieg in Europa 1618–1648,Dreißigjähriger Krieg in Europa 1618–1648, ,Der Dreißigjährige Krieg in Europa 1618–1648
joshua,110 Jahre,110 years, ,text,True, , , , ,110 Jahre,110 Jahre, ,110 Jahre
caleb,mehr als 85 Jahre,more than 85 years, ,text,True, , , , ,mehr als 85 Jahre,mehr als 85 Jahre, ,mehr als 85 Jahre
missionary1,"Erste Missionsreise von Paulus, ca. 47-48 u.Z., mit Barnabas und Johannes (Markus)","First Missionary Journey of Paul, c. 47-48 C.E. with Barnabas and John Mark", ,text,True, , , , ,"Erste Missionsreise des Paulus, ca. 47–48 u. Z., mit Barnabas und Johannes Markus","Erste Missionsreise von Paulus, ca. 47–48 u. Z. mit Barnabas und Johannes Markus", ,"Erste Missionsreise des Paulus, ca. 47–48 n. Chr., zusammen mit Barnabas und Johannes Markus"
circumcision,"Streitfrage der Beschneidung in Antiochia, Zusammenkunft in Jerusalem ca. 49 u.Z.","Circumcision issue at Antioch, conference in Jerusalem c. 49 C.E.", ,text,True, , , , ,"Beschneidungsfrage in Antiochia, Konferenz in Jerusalem ca. 49 u. Z.","Beschneidungsfrage in Antiochia, Zusammenkunft in Jerusalem ca. 49 u. Z.", ,"Die Frage der Beschneidung in Antiochia, Konferenz in Jerusalem um 49 n. Chr."
missionary2,Zweite Missionsreise ca. 49-52 u.Z. mit Silas (Silvanus),Second Missionary Journey c. 49-52 C.E with Silas (Silvanus), ,text,True, , , , ,Zweite Missionsreise ca. 49–52 u. Z. mit Silas (Silvanus),Zweite Missionsreise ca. 49–52 u. Z. mit Silas (Silvanus), ,"Zweite Missionsreise, ca. 49–52 n. Chr., zusammen mit Silas (Silvanus)"
missionary3,Dritte Missionsreise ca. 52-56 u.Z.,Third Missionary Journey c. 52-56 C.E., ,text,True, , , , ,Dritte Missionsreise ca. 52–56 u. Z.,Dritte Missionsreise ca. 52–56 u. Z., ,"Dritte Missionsreise, ca. 52–56 n. Chr."
caesarea,Paulus in Gefangenschaft in Cäserea ca. 56-58 u.Z.,Paul in custody in Caesarea c. 56-58 C.E., ,text,True, , , , ,Paulus in Gewahrsam in Cäsarea ca. 56–58 u. Z.,Paulus in Haft in Cäsarea ca. 56–58 u. Z., ,"Paulus in Haft in Cäsarea, ca. 56–58 n. Chr."
rome1,Erste Gefangenschaft von Paulus in Rom ca. 59-61 u.Z.,Paul’s first imprisonment in Rome c. 59-61 C.E., ,text,True, , , , ,Erste Gefangenschaft des Paulus in Rom ca. 59–61 u. Z.,Erste Gefangenschaft von Paulus in Rom ca. 59–61 u. Z., ,"Paulus’ erste Gefangenschaft in Rom, ca. 59–61 n. Chr."
rome2,"Zweite Gefangenschaft in Rom ca. 65 u.Z., 2. Timotheus geschrieben, Paulus hingerichtet","Paul’s second imprisonment in Rome c. 65 C.E., 2 Timothy written, Paul executed", ,text,True, , , , ,"Zweite Gefangenschaft des Paulus in Rom ca. 65 u. Z., 2. Timotheus verfasst, Paulus hingerichtet","Zweite Gefangenschaft von Paulus in Rom ca. 65 u. Z., 2. Timotheus geschrieben, Paulus hingerichtet", ,"Paulus’ zweite Gefangenschaft in Rom um 65 n. Chr., Verfassen des 2. Timotheusbriefes, Hinrichtung des Paulus"
event_exodus,Auszug aus Ägypten am 14. Nisan 1513 v.u.Z.,"Exodus from Egypt on Nisan 14th, 1513 B.C.E.", ,text,True, , , , ,Auszug aus Ägypten am 14. Nisan 1513 v. Chr.,Auszug aus Ägypten am 14. Nisan 1513 v. u. Z., ,Auszug aus Ägypten am 14. Nisan 1513 v. u. Z.
event_division_kingdom,Teilung Israels 997 v.u.Z.,Division of Israel 997 BCE, ,text,True, , , , ,Teilung Israels 997 v. Chr.,Teilung Israels 997 v. u. Z., ,Teilung Israels 997 v. Chr.
event_destruction_samaria,Zerstörung von Samaria 740 v.u.Z. durch Assyrien,Destruction of Samaria 740 B.C.E. by Assyria,Destruction of Samaria 740 B.C.E. by Assyria,text,True, , , , ,Zerstörung Samarias 740 v. Chr. durch Assyrien,Zerstörung Samarias 740 v. u. Z. durch Assyrien, ,Zerstörung von Samaria 740 v. Chr. durch Assyrien
event_destruction_jerusalem1,"Zerstörung von Jerusalem 607 v.u.Z. durch Babylon, 390 Jahre nach der Teilung des Königreiches (Hesekiel 4:5)","Destruction of Jerusalem 607 B.C.E. by Babylon, 390 years after the division of the kingdom (Ezekiel 4:5)", ,text,True, , , , ,"Zerstörung Jerusalems 607 v. Chr. durch Babylon, 390 Jahre nach der Teilung des Königreichs (Hesekiel 4:5)","Zerstörung Jerusalems 607 v. u. Z. durch Babylon, 390 Jahre nach der Teilung des Königreichs (Hesekiel 4:5)", ,"Zerstörung Jerusalems im Jahr 607 v. Chr. durch Babylon, 390 Jahre nach der Teilung des Königreichs (Hesekiel 4,5)"
event_temple_rebuilt,Tempel wieder aufgebaut 515 v.u.Z.,Temple in Jerusalem rebuilt 515 B.C.E., ,text,True, , , , ,Tempel in Jerusalem wiederaufgebaut 515 v. Chr.,Tempel in Jerusalem wiederaufgebaut 515 v. u. Z., ,Der Tempel in Jerusalem wurde 515 v. Chr. wieder aufgebaut.
event_jerusalem_rebuilt,Jerusalems Mauern aufgebaut 455 v.u.Z,Jerusalem wall rebuilt 455 B.C.E., ,text,True, , , , ,Mauer Jerusalems wiederaufgebaut 455 v. Chr.,Mauer von Jerusalem wiederaufgebaut 455 v. u. Z., ,Die Stadtmauer von Jerusalem wurde 455 v. Chr. wieder aufgebaut.
event_destruction_jerusalem2,Zerstörung von Jerusalem 70 u.Z. durch Rom unter Titus,Destruction of Jerusalem 70 C.E. by Rome under Titus, ,text,True, , , , ,Zerstörung Jerusalems 70 u. Z. durch Rom unter Titus,Zerstörung Jerusalems 70 u. Z. durch Rom unter Titus, ,Zerstörung Jerusalems im Jahr 70 n. Chr. durch Rom unter Titus
event_1914,"Ende der „Zeiten der Nationen“ (Lukas 21:24), Gottes Königkreich beginnt im Himmel zu regieren 1914 u.Z.","End of the time of the nations (Luke 21:24), God’s Kingdom starts to rule in heaven 1914 C.E.",include scripture Luke 21:24,text,True, , , , ,"Ende der Zeit der Nationen (Lukas 21:24), Gottes Königreich beginnt 1914 u. Z. im Himmel zu herrschen","Ende der Zeiten der Nationen (Lukas 21:24), Gottes Königreich beginnt 1914 u. Z. im Himmel zu herrschen", ,"Ende der Zeit der Nationen (Lukas 21:24), Gottes Königreich beginnt 1914 n. Chr. im Himmel zu herrschen."
became_king,wird König im Alter von,becomes king at age,2025-04-14,text,True, , , , ,wird König im Alter von,wird König im Alter von, ,wird im Alter von … König
vulgate,Vulgata von Hieronymus fertiggestellt (Lateinische Übersetzung der Bibel) ca. 405 u.Z.,Vulgate completed by Jerome (Latin translation of the bible) c. 405 C.E., ,text,True, , , , ,Vulgata von Hieronymus vollendet (lateinische Bibelübersetzung) ca. 405 u. Z.,Vulgata von Hieronymus vollendet (lateinische Bibelübersetzung) ca. 405 u. Z., ,Die von Hieronymus vollendete Vulgata (lateinische Übersetzung der Bibel) um 405 n. Chr.
gutenberg,Gutenbergbibel gedruckt 1455,Gutenberg Bible printed 1455, ,text,True, , , , ,Gutenberg-Bibel gedruckt 1455,Gutenberg-Bibel gedruckt 1455, ,"Gutenberg-Bibel, gedruckt 1455"
erasmus,Griechischer Text der Bibel veröffentlicht durch Desiderius Erasmus von Rotterdam 1516,Greek text of Christian Greek Scriptures published by Desiderius Erasmus of Rotterdam 1516, ,text,True, , , , ,Griechischer Text der Christlichen Griechischen Schriften veröffentlicht von Desiderius Erasmus aus Rotterdam 1516,Griechischer Text der Christlichen Griechischen Schriften herausgegeben von Desiderius Erasmus von Rotterdam 1516, ,"Griechischer Text der christlichen griechischen Schriften, herausgegeben von Desiderius Erasmus von Rotterdam im Jahr 1516"
luther,Lutherübersetzung der Bibel im September 1522,Luther Bible translation in September 1522, ,text,True, , , , ,Lutherbibelübersetzung im September 1522,Luther-Bibelübersetzung im September 1522, ,Die Lutherbibel im September 1522
tyndale,Englische Bibelübersetzung von Tyndale 1536,English Bible translation by Tyndale 1536, ,text,True, , , , ,Englische Bibelübersetzung durch Tyndale 1536,Englische Bibelübersetzung von Tyndale 1536, ,"Englische Bibelübersetzung von Tyndale, 1536"
king_james,King-James-Bibel 1611,King James Bible 1611, ,text,True, , , , ,King-James-Bibel 1611,King-James-Bibel 1611, ,King-James-Bibel von 1611
69weeks3,"Jesus beginnt seinen Dienst 29 u.Z. (Lukas 3:1, 21)","Jesus starts his service 29 CE (Luke 3:1, 21)", ,text,True, , , , ,"Jesus beginnt seinen Dienst 29 u. Z. (Lukas 3:1, 21)","Jesus beginnt seinen Dienst 29 u. Z. (Lukas 3:1, 21)", ,"Jesus beginnt seinen Wirken im Jahr 29 n. Chr. (Lukas 3:1, 21)"
ransom,Opfergaben hören zur “Mitte der Woche” auf Daniel 9:27,Middle of week “sacrifice to cease” Daniel 9:27, ,text,True, , , , ,"Mitte der Woche „Schlachtopfer, das abgeschafft wird“ Daniel 9:27",Mitte der Woche „Schlachtopfer hört auf“ Daniel 9:27, ,"„Das Opfer wird in der Mitte der Woche eingestellt“ – Daniel 9,27"
cornelius,Kornelius am Ende der 70 Wochen getauft (Daniel 9:24) in 36 u.Z.,Cornelius baptized at the end of 70 weeks (Daniel 9:24) in 36 C.E., ,text,True, , , , ,Cornelius wird am Ende der 70 Wochen getauft (Daniel 9:24) im Jahr 36 u. Z.,Kornelius getauft am Ende der 70 Wochen (Daniel 9:24) 36 u. Z., ,"Cornelius ließ sich am Ende der 70 Wochen (Daniel 9,24) im Jahr 36 n. Chr. taufen."
columbus,Ende der präkolumbianischen Zeitepoche in Amerika 1492,End of the pre-columbian period in the Americas 1492, ,text,True, , , , ,Ende der präkolumbianischen Epoche in Amerika 1492,Ende der präkolumbischen Zeit in Amerika 1492, ,Ende der präkolumbianischen Zeit in Amerika 1492
declaration_independence,Unabhängigkeitserklärung der 13 Kolonien Amerikas 1776,Declaration of independence of 13 colonies in America 1776, ,text,True, , , , ,Unabhängigkeitserklärung der 13 Kolonien in Amerika 1776,Unabhängigkeitserklärung der 13 Kolonien in Amerika 1776, ,Unabhängigkeitserklärung der 13 Kolonien in Amerika 1776
tischendorf,Tischendorf entdeckt den Codex Sinaiticus aus dem 4ten Jahrhundert in 1844,Tischendorf discovers the Codex Sinaiticus from the 4th century in 1844, ,text,True, , , , ,Tischendorf entdeckt 1844 den Codex Sinaiticus aus dem 4. Jahrhundert,Tischendorf entdeckt 1844 den Codex Sinaiticus aus dem 4. Jahrhundert, ,Tischendorf entdeckt 1844 den Codex Sinaiticus aus dem 4. Jahrhundert
dead_sea_scrolls,Schriftrollen vom Toten Meer,Dead Sea Scrolls written, ,text,True, , , , ,Schriftrollen vom Toten Meer verfasst,Schriftrollen vom Toten Meer geschrieben, ,Die Schriftrollen vom Toten Meer wurden verfasst
septuagint,Septuaginta LXX übersetzt,Septuagint LXX translated, ,text,True, , , , ,Septuaginta LXX übersetzt,Septuaginta LXX übersetzt, ,Übersetzung der Septuaginta (LXX)
watchtower,Erste Ausgabe des “Zion’s Watch Tower and Herald of Christ’s Presence” veröffentlicht in 1879,The first issue of “Zion’s Watch Tower and Herald of Christ’s Presence” is published in 1879, ,text,True, , , , ,Die erste Ausgabe von „Zions Wachtturm und Verkündiger der Gegenwart Christi“ wird 1879 veröffentlicht,Die erste Ausgabe von „Zions Wacht-Turm und Verkünder der Gegenwart Christi“ wird 1879 herausgegeben, ,Die erste Ausgabe von „Zion’s Watch Tower and Herald of Christ’s Presence“ erscheint 1879
jehovahs_witnesses,"1931 nehmen die Bibelforscher in Columbus, Ohio, einen neuen Namen an – Zeugen Jehovas (Jesaja 43:10, 12).","The Bible Students adopt a new name – Jehovah’s Witnesses (Isaiah 43:10, 12) in Columbus, Ohio, 1931",include scripture,text,True, , , , ,"Die Bibelforscher nehmen einen neuen Namen an – Jehovas Zeugen (Jesaja 43:10, 12) in Columbus, Ohio, 1931","Die Bibelforscher nehmen einen neuen Namen an – Jehovas Zeugen (Jesaja 43:10, 12) in Columbus, Ohio, 1931", ,"Die Bibelforscher nehmen 1931 in Columbus, Ohio, einen neuen Namen an – Jehovas Zeugen (Jesaja 43:10, 12)"
gilead_school,Am 1. Februar 1943 beginnt die “Watchtower Bible School of Gilead”,"Watchtower Bible School of Gilead begins on Monday, February 1, 1943", ,text,True, , , , ,"Die Wachtturm-Bibelschule Gilead beginnt am Montag, dem 1. Februar 1943","Wachtturm-Bibelschule Gilead beginnt am Montag, dem 1. Februar 1943", ,"Die Wachtturm-Bibelschule von Gilead beginnt am Montag, dem 1. Februar 1943"
new_world_translation1,"“New World Translation of the Holy Scriptures” wird am 18 Juni 1960 in Manchester, England veröffentlicht; der Name Jehova and vielen Stellen wieder eingefügt","“New World Translation of the Holy Scriptures” released in Manchester, England on June 18, 1960, reintroduces the name Jehovah in many parts of the Bible",hightlight reintroduction of Jehovah’s name,text,True, , , , ,"„Neue-Welt-Übersetzung der Heiligen Schrift“ wird am 18. Juni 1960 in Manchester, England, veröffentlicht und führt den Namen Jehovas in vielen Teilen der Bibel wieder ein","„Neue-Welt-Übersetzung der Heiligen Schrift“, veröffentlicht in Manchester, England, am 18. Juni 1960, führt den Namen Jehova an vielen Stellen der Bibel wieder ein", ,"Die am 18. Juni 1960 in Manchester, England, erschienene „Neue-Welt-Übersetzung der Heiligen Schrift“ führt den Namen Jehova an vielen Stellen der Bibel wieder ein."
new_world_translation2,"Revidierte “New World Translation of the Holy Scriptures” auf Englisch auf der Jahresversammlung 2013 veröffentlicht, optimiert zur digitalen und online Benutzung","Revised “New World Translation of the Holy Scriptures” released at annual meeting 2013, optimized to be used digitally and online",new edition with digital and online in mind,text,True, , , , ,"Überarbeitete „Neue-Welt-Übersetzung der Heiligen Schrift“ wird auf dem Jahreskongress 2013 veröffentlicht, optimiert für die digitale und Online-Nutzung","Überarbeitete „Neue-Welt-Übersetzung der Heiligen Schrift“, auf der Jahreshauptversammlung 2013 veröffentlicht, optimiert für die digitale Nutzung und Online-Verwendung", ,Die überarbeitete „Neue-Welt-Übersetzung der Heiligen Schrift“ wurde auf der Jahrestagung 2013 vorgestellt und für die digitale Nutzung sowie die Online-Nutzung optimiert.
cold_war,Geopolitische Situation “Kalter Krieg” 1945-1991,Geopolitical situation labeled “Cold War” 1945-1991, ,text,True, , , , ,Geopolitische Lage als „Kalter Krieg“ bezeichnet 1945–1991,Geopolitische Lage als „Kalter Krieg“ bezeichnet 1945–1991, ,"Geopolitische Lage, die als „Kalter Krieg“ bezeichnet wurde (1945–1991)"
codex_sinaiticus,Codex Sinaiticus geschrieben,Codex Sinaiticus written, ,text,True, , , , ,Codex Sinaiticus verfasst,Codex Sinaiticus geschrieben, ,Der Codex Sinaiticus wurde verfasst
codex_vaticanus,Codex Vaticanus geschrieben,Codex Vaticanus written, ,text,True, , , , ,Codex Vaticanus verfasst,Codex Vaticanus geschrieben, ,Der Codex Vaticanus wurde verfasst
leningrad_codex,Leningrad Codex geschrieben in Kairo AD 1008,Leningrad Codex written in Cairo AD 1008, ,text,True, , , , ,Leningrader Codex in Kairo 1008 u. Z. verfasst,Codex Leningradensis geschrieben in Kairo 1008 n. Chr., ,"Der Leningrader Kodex, verfasst in Kairo im Jahr 1008 n. Chr."
john,Johannes schreibt die Offenbarung im Exil auf Patmos 96-98 u.Z.,John writes “revelation” while exiled on Patmos 96-98 C.E., ,text,True, , , , ,Johannes schreibt die „Offenbarung“ während seiner Verbannung auf Patmos 96–98 u. Z.,"Johannes schreibt die „Offenbarung“, während er auf Patmos im Exil ist, 96–98 u. Z.", ,"Johannes verfasst die „Offenbarung“, während er im Exil auf Patmos ist (96–98 n. Chr.)."
buddha,Siddhartha Gautama – Buddha ca.563-ca.483 v.u.Z.,The Buddha – Siddhartha Gautama c.563-c.483 B.C.E, ,text,True, , , , ,Der Buddha – Siddhartha Gautama ca. 563–ca. 483 v. u. Z.,Der Buddha – Siddhartha Gautama ca. 563 – ca. 483 v. u. Z., ,"Der Buddha – Siddhartha Gautama, ca. 563–ca. 483 v. u. Z."
buddha2,Buddha alternativ ca. 480-400 v.u.Z.,Buddha alternatively c. 480-400 B.C.E., ,text,True, , , , ,Buddha alternativ ca. 480–400 v. u. Z.,Buddha alternativ ca. 480–400 v. u. Z., ,"Buddha, alternativ ca. 480–400 v. Chr."
mohammed,Mohammed ca. 570-632,Mohammed c. 570-632, ,text,True, , , , ,Mohammed ca. 570–632,Mohammed ca. 570–632, ,"Mohammed, ca. 570–632"
confucius,Konfuzius ca.551-ca.479 v.u.Z.,Confucius c.551-c.479 B.C.E., ,text,True, , , , ,Konfuzius ca. 551–ca. 479 v. u. Z.,Konfuzius ca. 551 – ca. 479 v. u. Z., ,"Konfuzius, ca. 551–ca. 479 v. u. Z."
hijrah,Hidschra – Mecca nach Medina 16 Juli 622,Hijrah - Journey Mecca to Medina 16 July 622, ,text,True, , , , ,Hidschra – Reise von Mekka nach Medina 16. Juli 622,Hidschra – Reise von Mekka nach Medina am 16. Juli 622, ,Hijra – Die Reise von Mekka nach Medina am 16. Juli 622
moses_escape,"1553 v.u.Z. Moses muss aus Ägypten fliehen – 2. Mose 2:15, Apg 7:23","1553 B.C.E. Moses has to escape Egypt – Exodus 2:15, Acts 7:23", ,text,True, , , , ,"1553 v. u. Z. Moses muss aus Ägypten fliehen – Exodus 2:15, Apostelgeschichte 7:23","1553 v. u. Z. Mose muss aus Ägypten fliehen – 2. Mose 2:15, Apostelgeschichte 7:23", ,"1553 v. Chr. Moses muss aus Ägypten fliehen – 2. Mose 2,15; Apostelgeschichte 7,23"
10plagues,1513 v.u.Z. zehn Plagen in Ägypten,1513 B.C.E Egypt receives 10 plagues, ,text,True, , , , ,1513 v. u. Z. Ägypten erhält 10 Plagen,1513 v. u. Z. Ägypten wird von 10 Plagen getroffen, ,1513 v. Chr.: Ägypten wird von 10 Plagen heimgesucht
joseph_sold,Joseph als Sklave im Alter von 17 verkauft – 1Mo 37:2,Joseph sold as slave at the age of 17 – Gen 37:2, ,text,True, , , , ,Josef wird im Alter von 17 Jahren als Sklave verkauft – 1. Mose 37:2,Joseph im Alter von 17 Jahren als Sklave verkauft – 1. Mose 37:2, ,"Joseph wurde im Alter von 17 Jahren als Sklave verkauft – Gen 37,2"
infliction,400 Jahre Unterdrückung (Apg 7:6) – Ismael 1913 v.u.Z.,400 year infliction (Acts 7:6) – Ishmael 1913 B.C.E, ,text,True, , , , ,400-jährige Bedrückung (Apostelgeschichte 7:6) – Ismael 1913 v. u. Z.,400-jährige Bedrückung (Apostelgeschichte 7:6) – Ismael 1913 v. u. Z., ,"400 Jahre der Bedrängnis (Apostelgeschichte 7,6) – Ismael 1913 v. Chr."
Alexander,Alexander der Große (Daniel 11:3),Alexander the Great (Daniel 11:3), ,text,True, , , , ,Alexander der Große (Daniel 11:3),Alexander der Große (Daniel 11:3), ,"Alexander der Große (Daniel 11,3)"
persia,"Cyrus der Große, Cambyses II, Darius I 490 v.u.Z., Xerxes I 480 v.u.Z. (Ehemann von Esther, Daniel 11:2)","Cyrus the Great, Cambyses II, Darius I 490 BCE, Xerxes I 480 BCE (husband of Esther, Daniel 11:2)", ,text,True, , , , ,"Cyrus der Große, Kambyses II., Darius I. 490 v. u. Z., Xerxes I. 480 v. u. Z. (Ehemann der Esther, Daniel 11:2)","Kyrus der Große, Kambyses II., Darius I. 490 v. u. Z., Xerxes I. 480 v. u. Z. (Ehemann von Ester, Daniel 11:2)", ,"Kyrus der Große, Kambyses II., Darius I. 490 v. Chr., Xerxes I. 480 v. Chr. (Ehemann von Esther, Daniel 11,2)"
king_north,"Seleucus I Nicator (v5) in Syrien, dann Antiochus III (v10) und Seleucus IV (v18, 19) bis zu Octavian (v20) und Tiberius (v21-24)","Seleucus I Nicator (v5) Syria to Antiochus III (v10) and Seleucus IV (v18, 19) down to Octavian (v20) and Tiberius (v21-24)", ,text,True, , , , ,"Seleukos I. Nikator (V. 5) Syrien bis Antiochus III. (V. 10) und Seleukos IV. (V. 18, 19) hinab bis Oktavian (V. 20) und Tiberius (V. 21–24)","Seleukos I. Nicator (v5) Syrien bis Antiochos III. (v10) und Seleukos IV. (v18, 19) bis hin zu Oktavian (v20) und Tiberius (v21-24)", ,"Seleukos I. Nikator (V. 5) von Syrien bis zu Antiochos III. (V. 10) und Seleukos IV. (V. 18, 19) bis hin zu Octavian (V. 20) und Tiberius (V. 21–24)"
king_north1,König des Nordens,King of the North, ,text,True, , , , ,König des Nordens,König des Nordens, ,König des Nordens
king_south,"Ptolemy I, II, III, IV (v11, 12), V (v15, 16) bis zur Schlacht bei Actium 31 v.u.Z.","Ptolemy I, II, III, IV (v11, 12), V (v15, 16) to the battle Actium 31 B.C.E.", ,text,True, , , , ,"Ptolemaios I., II., III., IV. (V. 11, 12), V. (V. 15, 16) bis zur Schlacht von Actium 31 v. u. Z.","Ptolemäus I., II., III., IV. (v11, 12), V. (v15, 16) bis zur Schlacht von Actium 31 v. u. Z.", ,"Ptolemäus I., II., III., IV. (v11, 12), V. (v15, 16) bis zur Schlacht von Actium 31 v. Chr."
king_south1,König des Südens,King of the South, ,text,True, , , , ,König des Südens,König des Südens, ,König des Südens
