key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
exile2,Exile,Exile, ,text,False, , , , , , , , 
7times2,7 times – 2520 years to the Messianic Kingdom 1914 C.E. (Daniel 4:23),7 times – 2520 years to the Messianic Kingdom 1914 C.E. (Daniel 4:23), ,text,False, , , , , , , , 
ww1,World War I – 1914–1918,World War I – 1914–1918, ,text,False, , , , , , , , 
ww2,World War II – 1939–1945,World War II – 1939–1945, ,text,False, , , , , , , , 
30_year_war,Thirty Years' War in Europe 1618-1648,Thirty Years' War in Europe 1618-1648, ,text,False, , , , , , , , 
joshua,110 years,110 years, ,text,False, , , , , , , , 
caleb,more than 85 years,more than 85 years, ,text,False, , , , , , , , 
missionary1,"First Missionary Journey of Paul, c. 47-48 C.E. with Barnabas and John Mark","First Missionary Journey of Paul, c. 47-48 C.E. with Barnabas and John Mark", ,text,False, , , , , , , , 
circumcision,"Circumcision issue at Antioch, conference in Jerusalem c. 49 C.E.","Circumcision issue at Antioch, conference in Jerusalem c. 49 C.E.", ,text,False, , , , , , , , 
missionary2,Second Missionary Journey c. 49-52 C.E with Silas (Silvanus),Second Missionary Journey c. 49-52 C.E with Silas (Silvanus), ,text,False, , , , , , , , 
missionary3,Third Missionary Journey c. 52-56 C.E.,Third Missionary Journey c. 52-56 C.E., ,text,False, , , , , , , , 
caesarea,Paul in custody in Caesarea c. 56-58 C.E.,Paul in custody in Caesarea c. 56-58 C.E., ,text,False, , , , , , , , 
rome1,Paul’s first imprisonment in Rome c. 59-61 C.E.,Paul’s first imprisonment in Rome c. 59-61 C.E., ,text,False, , , , , , , , 
rome2,"Paul’s second imprisonment in Rome c. 65 C.E., 2 Timothy written, Paul executed","Paul’s second imprisonment in Rome c. 65 C.E., 2 Timothy written, Paul executed", ,text,False, , , , , , , , 
event_exodus,"Exodus from Egypt on Nisan 14th, 1513 B.C.E.","Exodus from Egypt on Nisan 14th, 1513 B.C.E.", ,text,False, , , , , , , , 
event_division_kingdom,Division of Israel 997 BCE,Division of Israel 997 BCE, ,text,False, , , , , , , , 
event_destruction_samaria,Destruction of Samaria 740 B.C.E. by Assyria,Destruction of Samaria 740 B.C.E. by Assyria,Destruction of Samaria 740 B.C.E. by Assyria,text,False, , , , , , , , 
event_destruction_jerusalem1,"Destruction of Jerusalem 607 B.C.E. by Babylon, 390 years after the division of the kingdom (Ezekiel 4:5)","Destruction of Jerusalem 607 B.C.E. by Babylon, 390 years after the division of the kingdom (Ezekiel 4:5)", ,text,False, , , , , , , , 
event_temple_rebuilt,Temple in Jerusalem rebuilt 515 B.C.E.,Temple in Jerusalem rebuilt 515 B.C.E., ,text,False, , , , , , , , 
event_jerusalem_rebuilt,Jerusalem wall rebuilt 455 B.C.E.,Jerusalem wall rebuilt 455 B.C.E., ,text,False, , , , , , , , 
event_destruction_jerusalem2,Destruction of Jerusalem 70 C.E. by Rome under Titus,Destruction of Jerusalem 70 C.E. by Rome under Titus, ,text,False, , , , , , , , 
event_1914,"End of the time of the nations (Luke 21:24), God’s Kingdom starts to rule in heaven 1914 C.E.","End of the time of the nations (Luke 21:24), God’s Kingdom starts to rule in heaven 1914 C.E.",include scripture Luke 21:24,text,False, , , , , , , , 
became_king,becomes king at age,becomes king at age,2025-04-14,text,False, , , , , , , , 
vulgate,Vulgate completed by Jerome (Latin translation of the bible) c. 405 C.E.,Vulgate completed by Jerome (Latin translation of the bible) c. 405 C.E., ,text,False, , , , , , , , 
gutenberg,Gutenberg Bible printed 1455,Gutenberg Bible printed 1455, ,text,False, , , , , , , , 
erasmus,Greek text of Christian Greek Scriptures published by Desiderius Erasmus of Rotterdam 1516,Greek text of Christian Greek Scriptures published by Desiderius Erasmus of Rotterdam 1516, ,text,False, , , , , , , , 
luther,Luther Bible translation in September 1522,Luther Bible translation in September 1522, ,text,False, , , , , , , , 
tyndale,English Bible translation by Tyndale 1536,English Bible translation by Tyndale 1536, ,text,False, , , , , , , , 
king_james,King James Bible 1611,King James Bible 1611, ,text,False, , , , ,ಕಿಂಗ್ ಜೇಮ್ಸ್ ಬೈಬಲ್ 1611, , , 
69weeks3,"Jesus starts his service 29 CE (Luke 3:1, 21)","Jesus starts his service 29 CE (Luke 3:1, 21)", ,text,False, , , , ,"ಯೇಸು ತನ್ನ ಸೇವಾ ಕಾರ್ಯವನ್ನು 29 ಕ್ರಿ.ಶ. ರಲ್ಲಿ ಪ್ರಾರಂಭಿಸುತ್ತಾನೆ (ಲೂಕಾ 3:1, 21)", , , 
ransom,Middle of week “sacrifice to cease” Daniel 9:27,Middle of week “sacrifice to cease” Daniel 9:27, ,text,False, , , , ,"ವಾರದ ಮಧ್ಯದಲ್ಲಿ ""ಬಲಿಯನ್ನು ನಿಲ್ಲಿಸುವುದು"" ದಾನಿಯೇಲ 9:27", , , 
cornelius,Cornelius baptized at the end of 70 weeks (Daniel 9:24) in 36 C.E.,Cornelius baptized at the end of 70 weeks (Daniel 9:24) in 36 C.E., ,text,False, , , , ,ಕಾರ್ನೇಲಿಯಸ್ ಅನ್ನು 70 ವಾರಗಳ ಕೊನೆಯಲ್ಲಿ (ದಾನಿಯೇಲ 9:24) 36 ಕ್ರಿ.ಶ. ರಲ್ಲಿ ಬಾಪ್ತಿಸ್ಮ ಮಾಡಲಾಗುತ್ತದೆ, , , 
columbus,End of the pre-columbian period in the Americas 1492,End of the pre-columbian period in the Americas 1492, ,text,False, , , , ,ಅಮೆರಿಕದಲ್ಲಿ ಪೂರ್ವ-ಕೊಲಂಬಿಯನ್ ಅವಧಿಯ ಅಂತ್ಯ 1492, , , 
declaration_independence,Declaration of independence of 13 colonies in America 1776,Declaration of independence of 13 colonies in America 1776, ,text,False, , , , ,ಅಮೆರಿಕದ 13 ವಸಾಹತುಗಳ ಸ್ವಾತಂತ್ರ್ಯ ಘೋಷಣೆ 1776, , , 
tischendorf,Tischendorf discovers the Codex Sinaiticus from the 4th century in 1844,Tischendorf discovers the Codex Sinaiticus from the 4th century in 1844, ,text,False, , , , ,ಟಿಶೆಂಡಾರ್ಫ್ 1844 ರಲ್ಲಿ 4 ನೇ ಶತಮಾನದ ಕೋಡೆಕ್ಸ್ ಸಿನೈಟಿಕಸ್ ಅನ್ನು ಕಂಡುಹಿಡಿಯುತ್ತಾನೆ, , , 
dead_sea_scrolls,Dead Sea Scrolls written,Dead Sea Scrolls written, ,text,False, , , , ,ಡೆಡ್ ಸೀ ಸ್ಕ್ರೋಲ್ಸ್ ಬರೆಯಲಾಗಿದೆ, , , 
septuagint,Septuagint LXX translated,Septuagint LXX translated, ,text,False, , , , ,ಸೆಪ್ಟ್ವಾಜಿಂಟ್ LXX ಅನುವಾದಿಸಲಾಗಿದೆ, , , 
watchtower,The first issue of “Zion’s Watch Tower and Herald of Christ’s Presence” is published in 1879,The first issue of “Zion’s Watch Tower and Herald of Christ’s Presence” is published in 1879, ,text,False, , , , ,"""ಸಯೋನ್ಸ್ ವಾಚ್ ಟವರ್ ಮತೇಲ್ಲಿ ಕ್ರಿಸ್ಟನ ಪ್ರೆಸೆನ್ಸ್"" ನ ಮೊದಲ ಸಂಚಿಕೆ 1879 ರಲ್ಲಿ ಪ್ರಕಟವಾಯಿತು", , , 
jehovahs_witnesses,"The Bible Students adopt a new name – Jehovah’s Witnesses (Isaiah 43:10, 12) in Columbus, Ohio, 1931","The Bible Students adopt a new name – Jehovah’s Witnesses (Isaiah 43:10, 12) in Columbus, Ohio, 1931",include scripture,text,False, , , , ,"ಬೈಬಲ್ ವಿದ್ಯಾರ್ಥಿಗಳು ಹೊಸ ಹೆಸರನ್ನು ಅಳವಡಿಸಿಕೊಳ್ಳುತ್ತಾರೆ – ಯೆಹೋವನ ಸಾಕ್ಷಿಗಾರರು (ಯೆಶಾಯ 43:10, 12) ಕೊಲಂಬಸ್, ಒಹಿಯೋ, 1931 ರಲ್ಲಿ", , , 
gilead_school,"Watchtower Bible School of Gilead begins on Monday, February 1, 1943","Watchtower Bible School of Gilead begins on Monday, February 1, 1943", ,text,False, , , , ,"ವಾಚ್ಟವರ್ ಬೈಬಲ್ ಸ್ಕೂಲ್ ಆಫ್ ಗಿಲಿಯಾಡ್ ಸೋಮವಾರ, ಫೆಬ್ರವರಿ 1, 1943 ರಂದು ಪ್ರಾರಂಭವಾಗುತ್ತದೆ", , , 
new_world_translation1,"“New World Translation of the Holy Scriptures” released in Manchester, England on June 18, 1960, reintroduces the name Jehovah in many parts of the Bible","“New World Translation of the Holy Scriptures” released in Manchester, England on June 18, 1960, reintroduces the name Jehovah in many parts of the Bible",hightlight reintroduction of Jehovah’s name,text,False, , , , ,"""ನ್ಯೂ ವರ್ಲ್ಡ್ ಟ್ರಾನ್ಸ್ಲೇಷನ್ ಆಫ್ ದಿ ಹೋಲಿ ಸ್ಕ್ರಿಪ್ಚರ್ಸ್"" ಅನ್ನು ಮ್ಯಾಂಚೆಸ್ಟರ್, ಇಂಗ್ಲೆಂಡ್‌ನಲ್ಲಿ ಜೂನ್ 18, 1960 ರಂದು ಬಿಡುಗಡೆ ಮಾಡಲಾಯಿತು, ಬೈಬಲ್‌ನ ಅನೇಕ ಭಾಗಗಳಲ್ಲಿ ಯೆಹೋವ ಹೆಸರನ್ನು ಮರುಪರಿಚಯಿಸಲಾಯಿತು", , , 
new_world_translation2,"Revised “New World Translation of the Holy Scriptures” released at annual meeting 2013, optimized to be used digitally and online","Revised “New World Translation of the Holy Scriptures” released at annual meeting 2013, optimized to be used digitally and online",new edition with digital and online in mind,text,False, , , , ,"ಪರಿಷ್ಕೃತ ""ನ್ಯೂ ವರ್ಲ್ಡ್ ಟ್ರಾನ್ಸ್ಲೇಷನ್ ಆಫ್ ದಿ ಹೋಲಿ ಸ್ಕ್ರಿಪ್ಚರ್ಸ್"" ಅನ್ನು 2013 ರ ವಾರ್ಷಿಕ ಸಭೆಯಲ್ಲಿ ಬಿಡುಗಡೆ ಮಾಡಲಾಯಿತು, ಡಿಜಿಟಲ್ ಮತ್ತು ಆನ್‌ಲೈನ್ ಬಳಕೆಗೆ ಅನುಕೂಲವಾಗಿ ಸುಧಾರಿಸಲಾಯಿತು", , , 
cold_war,Geopolitical situation labeled “Cold War” 1945-1991,Geopolitical situation labeled “Cold War” 1945-1991, ,text,False, , , , ,"""ಶೀತಲ ಸಮರ"" ಎಂದು ಲೇಬಲ್ ಮಾಡಲಾದ ಭೌಗೋಳಿಕ ರಾಜಕೀಯ ಸ್ಥಿತಿ 1945-1991", , , 
codex_sinaiticus,Codex Sinaiticus written,Codex Sinaiticus written, ,text,False, , , , ,ಕೋಡೆಕ್ಸ್ ಸಿನೈಟಿಕಸ್ ಬರೆಯಲಾಗಿದೆ, , , 
codex_vaticanus,Codex Vaticanus written,Codex Vaticanus written, ,text,False, , , , ,ಕೋಡೆಕ್ಸ್ ವ್ಯಾಟಿಕಾನಸ್ ಬರೆಯಲಾಗಿದೆ, , , 
leningrad_codex,Leningrad Codex written in Cairo AD 1008,Leningrad Codex written in Cairo AD 1008, ,text,False, , , , ,ಲೆನಿನ್‌ಗ್ರಾಡ್ ಕೋಡೆಕ್ಸ್ ಅನ್ನು ಕೈರೋದಲ್ಲಿ ಕ್ರಿ.ಶ. 1008 ರಲ್ಲಿ ಬರೆಯಲಾಯಿತು, , , 
john,John writes “revelation” while exiled on Patmos 96-98 C.E.,John writes “revelation” while exiled on Patmos 96-98 C.E., ,text,False, , , , ,"ಯೋಹಾನನು ಪಾತ್ಮೋಸ್‌ನಲ್ಲಿ ದೇಶಭ್ರಷ್ಟನಾಗಿದ್ದಾಗ ""ಪ್ರಕಟಣೆ""ಯನ್ನು ಬರೆಯುತ್ತಾನೆ 96-98 ಕ್ರಿ.ಶ.", , , 
buddha,The Buddha – Siddhartha Gautama c.563-c.483 B.C.E,The Buddha – Siddhartha Gautama c.563-c.483 B.C.E, ,text,False, , , , ,ಬುದ್ಧ – ಸಿದ್ಧಾರ್ಥ ಗೌತಮ ಸು.ಕ್ರಿ.ಪೂ. 563-সು.ಕ್ರಿ.ಪೂ. 483, , , 
buddha2,Buddha alternatively c. 480-400 B.C.E.,Buddha alternatively c. 480-400 B.C.E., ,text,False, , , , ,ಬುದ್ಧ ಪರ್ಯಾಯವಾಗಿ ಸು. 480-400 ಕ್ರಿ.ಪೂ., , , 
mohammed,Mohammed c. 570-632,Mohammed c. 570-632, ,text,False, , , , ,ಮೊಹಮ್ಮದ ಸು. 570-632, , , 
confucius,Confucius c.551-c.479 B.C.E.,Confucius c.551-c.479 B.C.E., ,text,False, , , , ,ಕನ್ಫ್ಯೂಷಿಯಸ್ ಸು.ಕ್ರಿ.ಪೂ. 551-সು.ಕ್ರಿ.ಪೂ. 479, , , 
hijrah,Hijrah - Journey Mecca to Medina 16 July 622,Hijrah - Journey Mecca to Medina 16 July 622, ,text,False, , , , ,"ಹಿಜ್ರಾ - ಮಕ್ಕಾದಿಂದ ಮದೀನಾಕ್ಕೆ ಪ್ರಯಾಣ ಜುಲೈ 16, 622", , , 
moses_escape,"1553 B.C.E. Moses has to escape Egypt – Exodus 2:15, Acts 7:23","1553 B.C.E. Moses has to escape Egypt – Exodus 2:15, Acts 7:23", ,text,False, , , , ,"1553 ಕ್ರಿ.ಪೂ. ಮೋಶೆಯು ಈಜಿಪ್ಟ್‌ನಿಂದ ತಪ್ಪಿಸಿಕೊಳ್ಳಬೇಕಾಗುತ್ತದೆ – ಯಾಜ್ಞಾನಿಕರ ಪುಸ್ತಕ 2:15, ಅಪೊಸ್ತಲರ ಕೃತ್ಯಗಳು 7:23", , , 
10plagues,1513 B.C.E Egypt receives 10 plagues,1513 B.C.E Egypt receives 10 plagues, ,text,False, , , , ,1513 ಕ್ರಿ.ಪೂ. ಈಜಿಪ್ಟ್‌ಗೆ 10 ವ್ಯಾಧಿಗಳು ಬರುತ್ತವೆ, , , 
joseph_sold,Joseph sold as slave at the age of 17 – Gen 37:2,Joseph sold as slave at the age of 17 – Gen 37:2, ,text,False, , , , ,ಯೋಸೇಫನನ್ನು 17 ವರ್ಷ ವಯಸ್ಸಿನಲ್ಲಿ ಗುಲಾಮನಾಗಿ ಮಾರಲಾಗುತ್ತದೆ – ಆದಿಕಾಂಡ 37:2, , , 
infliction,400 year infliction (Acts 7:6) – Ishmael 1913 B.C.E,400 year infliction (Acts 7:6) – Ishmael 1913 B.C.E, ,text,False, , , , ,400 ವರ್ಷದ ಕಿರುಕುಳ (ಅಪೊಸ್ತಲರ ಕೃತ್ಯಗಳು 7:6) – ಇಷ್ಮಾಯೇಲ 1913 ಕ್ರಿ.ಪೂ., , , 
Alexander,Alexander the Great (Daniel 11:3),Alexander the Great (Daniel 11:3), ,text,False, , , , ,ಅಲೆಕ್ಸಾಂಡರ್ ದಿ ಗ್ರೇಟ್ (ದಾನಿಯೇಲ 11:3), , , 
persia,"Cyrus the Great, Cambyses II, Darius I 490 BCE, Xerxes I 480 BCE (husband of Esther, Daniel 11:2)","Cyrus the Great, Cambyses II, Darius I 490 BCE, Xerxes I 480 BCE (husband of Esther, Daniel 11:2)", ,text,False, , , , ,"ಸೈರಸ್ ದಿ ಗ್ರೇಟ್, ಕ್ಯಾಂಬಿಸಸ್ II, ದಾರಿಯಸ್ I 490 ಕ್ರಿ.ಪೂ., ಜರ್ಕ್ಸಸ್ I 480 ಕ್ರಿ.ಪೂ. (ಎಸ್ಥೇರನ ಗಂಡ, ದಾನಿಯೇಲ 11:2)", , , 
king_north,"Seleucus I Nicator (v5) Syria to Antiochus III (v10) and Seleucus IV (v18, 19) down to Octavian (v20) and Tiberius (v21-24)","Seleucus I Nicator (v5) Syria to Antiochus III (v10) and Seleucus IV (v18, 19) down to Octavian (v20) and Tiberius (v21-24)", ,text,False, , , , ,"ಸೆಲ್ಯೂಕಸ್ I ನಿಕೇಟರ್ (v5) ಸಿರಿಯಾದಿಂದ ಆಂಟಿಯೋಕಸ್ III (v10) ಮತ್ತು ಸೆಲ್ಯೂಕಸ್ IV (v18, 19) ಆಕ್ಟೇವಿಯನ್ (v20) ಮತ್ತು ಟೈಬೀರಿಯಸ್ (v21-24) ವರೆಗೆ", , , 
king_north1,King of the North,King of the North, ,text,False, , , , ,ಉತ್ತರದ ರಾಜ, , , 
king_south,"Ptolemy I, II, III, IV (v11, 12), V (v15, 16) to the battle Actium 31 B.C.E.","Ptolemy I, II, III, IV (v11, 12), V (v15, 16) to the battle Actium 31 B.C.E.", ,text,False, , , , ,"ಪ್ಟೋಲೆಮಿ I, II, III, IV (v11, 12), V (v15, 16) ಆಕ್ಟಿಯಂ ಯುದ್ಧ 31 ಕ್ರಿ.ಪೂ. ವರೆಗೆ", , , 
king_south1,King of the South,King of the South, ,text,False, , , , ,ದಕ್ಷಿಣದ ರಾಜ, , , 
king_south2,"British Empire 1870, Anglo-American World Power since 1914","British Empire 1870, Anglo-American World Power since 1914", ,text,False, , , , ,"ಬ್ರಿಟಿಷ್ ಸಾಮ್ರಾಜ್ಯ 1870, ಆಂಗ್ಲೋ-ಅಮೆರಿಕನ್ ವಿಶ್ವ ಶಕ್ತಿ 1914 ರಿಂದ", , , 
king_south3,King of the South,King of the South, ,text,False, , , , ,ದಕ್ಷಿಣದ ರಾಜ, , , 
king_north2,"Germany with Emperor William I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)","Germany with Emperor William I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)", ,text,False, , , , ,"ಜರ್ಮನಿ ಚಕ್ರವರ್ತಿ ವಿಲಿಯಂ I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)", , , 
king_north3,North,North, ,text,False, , , , ,ಉತ್ತರ, , , 
king_north4,"Soviet Union 1945-1991 (Daniel 11:32-39, 40b, 41)","Soviet Union 1945-1991 (Daniel 11:32-39, 40b, 41)", ,text,False, , , , ,"ಸೋವಿಯತ್ ಒಕ್ಕೂಟ 1945-1991 (ದಾನಿಯೇಲ 11:32-39, 40b, 41)", , , 
king_north5,Russia since 2017 (w20 May),Russia since 2017 (w20 May), ,text,False, , , , ,2017 ರಿಂದ ರಷ್ಯಾ (w20 ಮೇ), , , 
time_of_end,"Presence of Christ, Conclusion of the system of things (Matthew 24:3), the last days (2 Timothy 3:1)","Presence of Christ, Conclusion of the system of things (Matthew 24:3), the last days (2 Timothy 3:1)",scriptures written out,text,False, , , , ,"ಕ್ರಿಸ್ತನ ಉಪಸ್ಥಿತಿ, ವ್ಯವಸ್ಥೆಯ ಅಂತ್ಯ (ಮತ್ತಿ 24:3), ಕೊನೆಯ ದಿನಗಳು (2 ತಿಮೊತಿ 3:1)", , , 
time_of_end2,Last days,Last days, ,text,False, , , , ,ಕೊನೆಯ ದಿನಗಳು, , , 
suryavaman2,King Suryavarman II builds Angkor Wat 1113-1150,King Suryavarman II builds Angkor Wat 1113-1150, ,text,False, , , , ,ರಾಜ ಸೂರ್ಯವರ್ಮನ್ II ಅಂಗ್ಕೋರ್ ವಾಟ್ ಅನ್ನು ನಿರ್ಮಿಸುತ್ತಾನೆ 1113-1150, , , 
notre-dame,Notre-Dame de Paris built 1163-1260,Notre-Dame de Paris built 1163-1260, ,text,False, , , , ,ನೋಟ್ರೆ-ಡ್ಯಾಮ್ ಡಿ ಪ್ಯಾರಿಸ್ ನಿರ್ಮಾಣ 1163-1260, , , 
babel,Tower of Babel built,Tower of Babel built, ,text,False, , , , ,ಬಾಬೆಲ್ ಗೋಪುರ ನಿರ್ಮಿಸಲಾಗಿದೆ, , , 
infliction1,400 year infliction,400 year infliction,Acts 7:6,text,False, , , , ,400 ವರ್ಷದ ಕಿರುಕುಳ, , , 
Lots_wife,Lot’s wife,Lot’s wife, ,text,False, , , , ,ಲೋತನ ಹೆಂಡತಿ, , , 
Lots_daughters,Daughters of Lot,Daughters of Lot, ,text,False, , , , ,ಲೋತನ ಮಕ್ಕಳು, , , 
Moab,Moab (older daughter),Moab (older daughter),Genesis 19:37,text,False, , , , ,ಮೋಆಬ್ (ಹಿರಿಯ ಮಗಳು), , , 
rosetta,Rosetta stone 196 B.C.E.,Rosetta stone 196 B.C.E., ,text,False, , , , ,ರೋಸೆಟ್ಟಾ ಶಿಲಾಫಲಕ 196 ಕ್ರಿ.ಪೂ., , , 
Herodotus,"Herodotus c. 484 – c. 425 BC, writes The Histories","Herodotus c. 484 – c. 425 BC, writes The Histories",Father of History,text,False, , , , ,"ಹೆರೊಡೋಟಸ್ ಸು. 484 – ಸು. 425 ಕ್ರಿ.ಪೂ., ಇತಿಹಾಸಗಳನ್ನು ಬರೆಯುತ್ತಾರೆ", , , 
Aristotle,Aristotle 384 – 322 BC,Aristotle 384 – 322 BC,"The First Teacher, The Philosopher",text,False, , , , ,ಅರಿಸ್ಟಾಟಲ್ 384 – 322 ಕ್ರಿ.ಪೂ., , , 
Ptolemy,Ptolemy c 100 – c. 170 C.E.,Ptolemy c 100 – c. 170 C.E., ,text,False, , , , ,ಪ್ಟಲೆಮಿ ಸು 100 – ಸು. 170 ಕ್ರಿ.ಶ., , , 
Pythagoras,Pythagoras c. 570 – c. 495 BC,Pythagoras c. 570 – c. 495 BC, ,text,False, , , , ,ಪೈಥಾಗೋರಸ್ ಸು. 570 – ಸು. 495 ಕ್ರಿ.ಪೂ., , , 
Plato,Plato c. 427 – c. 348 BC,Plato c. 427 – c. 348 BC, ,text,False, , , , ,ಪ್ಲಾಟೋ ಸು. 427 – ಸು. 348 ಕ್ರಿ.ಪೂ., , , 
Socrates,Socrates c. 470 – c. 399 BC,Socrates c. 470 – c. 399 BC, ,text,False, , , , ,ಸಾಕ್ರೆಟೀಸ್ ಸು. 470 – ಸು. 399 ಕ್ರಿ.ಪೂ., , , 
Josephus,Josephus c. 37 – c. 100 C.E.,Josephus c. 37 – c. 100 C.E., ,text,False, , , , ,ಜೋಸೆಫಸ್ ಸು. 37 – ಸು. 100 ಕ್ರಿ.ಶ., , , 
Cicero,Cicero 106–43 BC,Cicero 106–43 BC,"influence on Latin language, 3 Jan 106 BC – 7 Dec 43 BC",text,False, , , , ,ಸಿಸೆರೋ 106–43 ಕ್ರಿ.ಪೂ., , , 
lachish_letters,Lachish letters c. 590 B.C.E.,Lachish letters c. 590 B.C.E., ,text,False, , , , ,ಲಾಕಿಶ್ ಅಕ್ಷರಗಳು ಸು. 590 ಕ್ರಿ.ಪೂ., , , 
lachish_reliefs,Lachish reliefs c. 681 B.C.E.,Lachish reliefs c. 681 B.C.E., ,text,False, , , , ,ಲಾಕಿಶ್ ಶಾಸನಗಳು ಸು. 681 ಕ್ರಿ.ಪೂ., , , 
mesha_stele,Mesha Stele (Moabite stone) c. 840 B.C.E.,Mesha Stele (Moabite stone) c. 840 B.C.E.,w25/12 study article 50 paragraph 6,text,False, , , , ,ಮೆಶಾ ಸ್ತೂಪ (ಮೋವಾಬಿ ಕಲ್ಲು) ಸು. 840 ಕ್ರಿ.ಪೂ., , , 
gilgamesh,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵, ,text,False, , , , ,ಗಿಲ್ಗಮೆಶ್ ಮತ್ತು ಅಗ 𒇽𒆥𒄄𒀀𒀝𒂵, , , 
epic_gilgamesh,Epic of Gilgamesh (Sîn-lēqi-unninni),Epic of Gilgamesh (Sîn-lēqi-unninni), ,text,False, , , , ,ಗಿಲ್ಗಮೆಶ್ ಮಹಾಕಾವ್ಯ (ಸಿನ್-ಲೇಕಿ-ಉನ್ನಿನ್ನಿ), , , 
gregorian,Gregorian calendar 1582,Gregorian calendar 1582, ,text,False, , , , ,ಗ್ರೆಗೋರಿಯನ್ ಕ್ಯಾಲೆಂಡರ್ 1582, , , 
shang-dynasty,c. 1600-1046 BC,c. 1600-1046 BC, ,text,False, , , , ,ಸು. 1600-1046 ಕ್ರಿ.ಪೂ., , , 
western-zhou,c. 1046-771 BC,c. 1046-771 BC, ,text,False, , , , ,ಸು. 1046-771 ಕ್ರಿ.ಪೂ., , , 
qin-dynasty,Qin 221-207 BC,Qin 221-207 BC, ,text,False, , , , ,ಚిన్ 221-207 ಕ್ರಿ.ಪೂ., , , 
western-han,207 BC – 9 CE,207 BC – 9 CE, ,text,False, , , , ,207 ಕ್ರಿ.ಪೂ. – 9 ಕ್ರಿ.ಶ., , , 
three-kingdoms,Three kingdoms 220-280 CE,Three kingdoms 220-280 CE, ,text,False, , , , ,ಮೂರು ರಾಜ್ಯಗಳು 220-280 ಕ್ರಿ.ಶ., , , 
sixteen-kingdoms,Sixteen kingdoms 304-439 CE,Sixteen kingdoms 304-439 CE, ,text,False, , , , ,ಹದಿನಾರು ರಾಜ್ಯಗಳು 304-439 ಕ್ರಿ.ಶ., , , 
tang-dynasty2,"618-690, 705-907","618-690, 705-907", ,text,False, , , , , , , , 
wu-zhou,690-705 Wu Zhou,690-705 Wu Zhou, ,text,False, , , , ,690-705 ವೂ ಜೌ, , , 
tang-dynasty1_c,Tang,Tang, ,text,False, , , , ,ಟಾಂಗ್, , , 
gonghe,Gonghe Regency 841-828 BC,Gonghe Regency 841-828 BC, ,text,False, , , , ,ಗೋಂಗೇ ರೆಜೆನ್ಸಿ 841-828 ಕ್ರಿ.ಪೂ., , , 
