key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
wilderness,মরুভূমিতে ইসরায়েল ১৫১৩ থেকে ১৪৭৩ খ্রিস্টপূর্বাব্দ – ৪০ বছর,Israel in the wilderness 1513 to 1473 B.C.E. – 40 years, ,text,False, , , ,মরুপ্রান্তরে ইসরায়েল ১৫১৩ থেকে ১৪৭৩ খ্রিস্টপূর্বাব্দ – ৪০ বছর,মরুভূমিতে ইসরায়েল ১৫১৩ থেকে ১৪৭৩ খ্রিস্টপূর্বাব্দ – ৪০ বছর,প্রান্তর বা মরুভূমিতে ইস্রায়েল ১৫১৩ থেকে ১৪৭৩ খ্রিষ্টপূর্ব – ৪০ বছর,"প্রান্তরে ইস্রায়েল, ১৫১৩ থেকে ১৪৭৩ খ্রিস্টপূর্বাব্দ – ৪০ বছর",মরুভূমিতে ইস্রায়েল খ্রিস্টপূর্ব ১৫১৩ থেকে ১৪৭৩ – ৪০ বছর
timespan_judges,১৪৭৩ থেকে ১১১৭ খ্রিস্টপূর্বাব্দ – ৩৫৬ বছর,1473 to 1117 B.C.E. – 356 years, ,text,False, , , ,খ্রিস্টপূর্ব ১৪৭৩ থেকে ১১১৭ – ৩৫৬ বছর,১৪৭৩ থেকে ১১১৭ খ্রিস্টপূর্বাব্দ – ৩৫৬ বছর,১৪৭৩ থেকে ১১১৭ খ্রিষ্টপূর্ব – ৩৫৬ বছর,১৪৭৩ থেকে ১১১৭ খ্রিস্টপূর্বাব্দ – ৩৫৬ বছর,খ্রিস্টপূর্ব ১৪৭৩ থেকে ১১১৭ – ৩৫৬ বছর
timespan_judges2,বিচারকদের যুগ,Time of the judges, ,text,False, , , ,বিচারকদের সময়,বিচারকদের যুগ,বিচারকদের সময়কাল,বিচারকদের সময়,বিচারকদের সময়
temple2,মন্দির নির্মাণ পর্যন্ত ৪৭৯ বছর – ১ রাজাবলি ৬:১,479 years until the temple construction – 1 Kings 6:1,1034 BCE,text,False, , , ,মন্দির নির্মাণ হতে ৪৭৯ বছর লেগেছিল – ১ রাজাবলি ৬:১,মন্দির নির্মাণ পর্যন্ত ৪৭৯ বছর – ১ রাজাবলি ৬:১,মন্দির নির্মাণ পর্যন্ত ৪৭৯ বছর – ১ রাজাবলি ৬:১,মন্দির নির্মাণ পর্যন্ত ৪৭৯ বছর – ১ রাজাবলি ৬:১,মন্দির নির্মাণের জন্য ৪৭৯ বছর বাকি – ১ রাজা ৬:১
69weeks2,মশীহ পর্যন্ত ৬৯ সপ্তাহ – দানিয়েল ৯:২৫,69 weeks to the Messiah – Daniel 9:25, ,text,False, , , ,মসিহের আগমনের ৬৯ সপ্তাহ – দানিয়েল ৯:২৫,মশীহ পর্যন্ত ৬৯ সপ্তাহ – দানিয়েল ৯:২৫,মশীহ পর্যন্ত ৬৯ সপ্তাহ – দানিয়েল ৯:২৫,মশীহ পর্যন্ত ৬৯ সপ্তাহ – দানিয়েল ৯:২৫,মসীহ পর্যন্ত ৬৯ সপ্তাহ – দানিয়েল ৯:২৫
jesus_service,"যিশুর ৩.৫ বছরের সেবাকাল, ৩৩ খ্রিস্টাব্দের ১৪ নিসানে মৃত্যুদণ্ড কার্যকর","3.5 years of Jesus service, executed Nisan 14th, 33 C.E.", ,text,False, , , ,"যিশুর সাড়ে তিন বছরের সেবা, ৩৩ খ্রিস্টাব্দের ১৪ই নিসান মাসে মৃত্যুদণ্ড কার্যকর করা হয়।","যিশুর ৩.৫ বছরের সেবাকাল, ৩৩ খ্রিস্টাব্দের ১৪ নিসানে মৃত্যুদণ্ড কার্যকর","যিশুর সাড়ে তিন বছরের পরিচর্যা, নিশান ১৪, ৩৩ খ্রিষ্টাব্দে প্রাণদণ্ড","৩.৫ বছরের যিশুর পরিচর্যা, ৩৩ খ্রিস্টাব্দের নিসান ১৪ তারিখে মৃত্যুদণ্ড কার্যকর","যীশুর সেবার ৩.৫ বছর, ৩৩ খ্রিস্টাব্দের নিসান ১৪-এ মৃত্যুদণ্ড কার্যকর।"
jesus_life,যিশুর জন্ম ২ খ্রিস্টপূর্বাব্দ,Jesus born 2 B.C.E., ,text,False, , , ,খ্রিস্টপূর্ব ২ অব্দে যিশুর জন্ম।,যিশুর জন্ম ২ খ্রিস্টপূর্বাব্দ,যিশুর জন্ম ২ খ্রিষ্টপূর্ব,যিশুর জন্ম ২ খ্রিস্টপূর্বাব্দে,যীশু খ্রিস্টপূর্ব ২ সালে জন্মগ্রহণ করেন।
exile,৬০৭ থেকে ৫৩৭ খ্রিস্টপূর্বাব্দ – ৭০ বছর (যিরমিয় ২৫:১১),607 to 537 B.C.E. – 70 years (Jeremiah 25:11), ,text,False, , , ,খ্রিস্টপূর্ব ৬০৭ থেকে ৫৩৭ – ৭০ বছর (যিরমিয় ২৫:১১),৬০৭ থেকে ৫৩৭ খ্রিস্টপূর্বাব্দ – ৭০ বছর (যিরমিয় ২৫:১১),৬০৭ থেকে ৫৩৭ খ্রিষ্টপূর্ব – ৭০ বছর (যিরমিয় ২৫:১১),৬০৭ থেকে ৫৩৭ খ্রিস্টপূর্বাব্দ – ৭০ বছর (যিরমিয় ২৫:১১),৬০৭ থেকে ৫৩৭ খ্রিস্টপূর্বাব্দ – ৭০ বছর (যিরমীয় ২৫:১১)
exile2,নির্বাসন,Exile, ,text,False, , , ,নির্বাসন,নির্বাসন,নির্বাসন,নির্বাসন,নির্বাসন
7times2,মশীহীয় রাজ্যের ১৯১৪ খ্রিস্টাব্দ পর্যন্ত ৭ বার – ২৫২০ বছর (দানিয়েল ৪:২৩),7 times – 2520 years to the Messianic Kingdom 1914 C.E. (Daniel 4:23), ,text,False, , , ,৭ বার – ২৫২০ বছর থেকে ১৯১৪ খ্রিস্টাব্দ পর্যন্ত মশীহীয় রাজ্য। (দানিয়েল ৪:২৩),মশীহীয় রাজ্যের ১৯১৪ খ্রিস্টাব্দ পর্যন্ত ৭ বার – ২৫২০ বছর (দানিয়েল ৪:২৩),"৭ কাল – মশীহ রাজ্যের জন্য ২৫২০ বছর, ১৯১৪ খ্রিষ্টাব্দ (দানিয়েল ৪:২৩)","৭ কাল – মশীহ রাজ্য পর্যন্ত ২৫২০ বছর, ১৯১৪ খ্রিস্টাব্দ (দানিয়েল ৪:২৩)","৭ বার – ম্যাসায়িক রাজ্যের জন্য ২৫২০ বছর, খ্রিস্টাব্দ ১৯১৪ (দানিয়েল ৪:২৩)"
ww1,প্রথম বিশ্বযুদ্ধ – ১৯১৪–১৯১৮,World War I – 1914–1918, ,text,False, , , ,প্রথম বিশ্বযুদ্ধ – ১৯১৪–১৯১৮,প্রথম বিশ্বযুদ্ধ – ১৯১৪–১৯১৮,প্রথম বিশ্বযুদ্ধ – ১৯১৪–১৯১৮,প্রথম বিশ্বযুদ্ধ – ১৯১৪-১৯১৮,প্রথম বিশ্বযুদ্ধ – ১৯১৪–১৯১৮
ww2,দ্বিতীয় বিশ্বযুদ্ধ – ১৯৩৯–১৯৪৫,World War II – 1939–1945, ,text,False, , , ,দ্বিতীয় বিশ্বযুদ্ধ – ১৯৩৯–১৯৪৫,দ্বিতীয় বিশ্বযুদ্ধ – ১৯৩৯–১৯৪৫,দ্বিতীয় বিশ্বযুদ্ধ – ১৯৩৯–১৯৪৫,দ্বিতীয় বিশ্বযুদ্ধ – ১৯৩৯-১৯৪৫,দ্বিতীয় বিশ্বযুদ্ধ – ১৯৩৯–১৯৪৫
30_year_war,ইউরোপে ত্রিশ বছরের যুদ্ধ ১৬১৮-১৬৪৮,Thirty Years' War in Europe 1618-1648, ,text,False, , , ,ইউরোপে ত্রিশ বছরের যুদ্ধ ১৬১৮-১৬৪৮,ইউরোপে ত্রিশ বছরের যুদ্ধ ১৬১৮-১৬৪৮,ইউরোপে ত্রিশ বছরের যুদ্ধ ১৬১৮–১৬৪৮,"ইউরোপে ত্রিশ বছরের যুদ্ধ, ১৬১৮-১৬৪৮",ইউরোপে ত্রিশ বছরের যুদ্ধ ১৬১৮-১৬৪৮
joshua,১১০ বছর,110 years, ,text,False, , , ,১১০ বছর,১১০ বছর,১১০ বছর,১১০ বছর,১১০ বছর
caleb,৮৫ বছরেরও বেশি,more than 85 years, ,text,False, , , ,৮৫ বছরেরও বেশি সময় ধরে,৮৫ বছরের বেশি,৮৫ বছরেরও বেশি,৮৫ বছরেরও বেশি,৮৫ বছরেরও বেশি
missionary1,"পৌলের প্রথম মিশনারি যাত্রা, আনু. ৪৭-৪৮ খ্রিষ্টাব্দ, বার্ণবা ও যোহন মার্কের সাথে","First Missionary Journey of Paul, c. 47-48 C.E. with Barnabas and John Mark", ,text,False, , , ,"পলের প্রথম ধর্মপ্রচার যাত্রা, আনুমানিক ৪৭-৪৮ খ্রিস্টাব্দ, বার্নাবাস ও জন মার্কের সঙ্গে","পৌলের প্রথম মিশনারি যাত্রা, আনুমানিক ৪৭-৪৮ খ্রিস্টাব্দ, বার্ণাবা ও যোহন মার্কের সঙ্গে","পৌলের প্রথম মিশনারি যাত্রা, আনু. ৪৭-৪৮ খ্রিষ্টাব্দ, বার্ণবা ও যোহন মার্কের সাথে","বার্ণবা ও যোহন মার্কের সঙ্গে পৌলের প্রথম মিশনারি যাত্রা, আনু. ৪৭-৪৮ খ্রিস্টাব্দ","পল-এর প্রথম মিশনারি যাত্রা, খ্রিস্টাব্দ প্রায় ৪৭–৪৮ সালে বার্নাবাস ও জন মার্কের সঙ্গে"
circumcision,"আন্তিয়খিয়ায় ত্বকছেদ সংক্রান্ত বিরোধ, আনু. ৪৯ খ্রিষ্টাব্দে যিরূশালেমে সভা","Circumcision issue at Antioch, conference in Jerusalem c. 49 C.E.", ,text,False, , , ,"আন্তিয়খিয়ায় খৎনা সংক্রান্ত বিষয়, জেরুজালেমে সম্মেলন, আনুমানিক ৪৯ খ্রিস্টাব্দ।","আন্তিয়োখিয়ায় খৎনার বিতর্ক, জেরুজালেমে সম্মেলন আনুমানিক ৪৯ খ্রিস্টাব্দ","আন্তিয়খিয়ায় ত্বকছেদ সংক্রান্ত বিরোধ, আনু. ৪৯ খ্রিষ্টাব্দে যিরূশালেমে সভা","আন্তিয়খিয়ায় ত্বকচ্ছেদ বিষয়ক সমস্যা, যিরূশালেমে সম্মেলন আনু. ৪৯ খ্রিস্টাব্দ","অ্যান্টিওকে খৎনার ইস্যু, খ্রিস্টাব্দ ৪৯ সালের দিকে জেরুজালেমে সম্মেলন।"
missionary2,"দ্বিতীয় মিশনারি যাত্রা আনু. ৪৯-৫২ খ্রিষ্টাব্দ, শীলার (সিলভানাস) সাথে",Second Missionary Journey c. 49-52 C.E with Silas (Silvanus), ,text,False, , , ,"সাইলাস (সিলভানাস)-এর সাথে দ্বিতীয় ধর্মপ্রচার যাত্রা, আনুমানিক ৪৯-৫২ খ্রিস্টাব্দ।","দ্বিতীয় মিশনারি যাত্রা আনুমানিক ৪৯-৫২ খ্রিস্টাব্দ, সীলাস (সিলভানুস)-এর সঙ্গে","দ্বিতীয় মিশনারি যাত্রা আনু. ৪৯-৫২ খ্রিষ্টাব্দ, শীলার (সিলভানাস) সাথে","শীলা (সীলবান)-এর সঙ্গে দ্বিতীয় মিশনারি যাত্রা, আনু. ৪৯-৫২ খ্রিস্টাব্দ",দ্বিতীয় মিশনারি যাত্রা খ্রিস্টাব্দ প্রায় ৪৯–৫২ সালে সিলাস (সিলভানাস)-এর সঙ্গে
missionary3,তৃতীয় মিশনারি যাত্রা আনু. ৫২-৫৬ খ্রিষ্টাব্দ,Third Missionary Journey c. 52-56 C.E., ,text,False, , , ,তৃতীয় ধর্মপ্রচার যাত্রা আনুমানিক ৫২-৫৬ খ্রিস্টাব্দ।,তৃতীয় মিশনারি যাত্রা আনুমানিক ৫২-৫৬ খ্রিস্টাব্দ,তৃতীয় মিশনারি যাত্রা আনু. ৫২-৫৬ খ্রিষ্টাব্দ,"তৃতীয় মিশনারি যাত্রা, আনু. ৫২-৫৬ খ্রিস্টাব্দ",তৃতীয় ধর্মপ্রচারী যাত্রা খ্রিস্টাব্দ ৫২–৫৬ এর দিকে
caesarea,কৈসরিয়ায় পৌলের বন্দিদশা আনু. ৫৬-৫৮ খ্রিষ্টাব্দ,Paul in custody in Caesarea c. 56-58 C.E., ,text,False, , , ,"কায়সারিয়ায় বন্দী পৌল, আনুমানিক ৫৬-৫৮ খ্রিস্টাব্দ।",কৈসরিয়ায় পৌলের আটক আনুমানিক ৫৬-৫৮ খ্রিস্টাব্দ,কৈসরিয়ায় পৌলের বন্দিদশা আনু. ৫৬-৫৮ খ্রিষ্টাব্দ,"কৈসরিয়াতে পৌল আটক, আনু. ৫৬-৫৮ খ্রিস্টাব্দ",প্রায় খ্রিস্টাব্দ ৫৬–৫৮ সালে পলের কায়সারিয়ায় হেফাজতে থাকা।
rome1,রোমে পৌলের প্রথম কারাবাস আনু. ৫৯-৬১ খ্রিষ্টাব্দ,Paul’s first imprisonment in Rome c. 59-61 C.E., ,text,False, , , ,"রোমে পৌলের প্রথম কারাবাস, আনুমানিক ৫৯-৬১ খ্রিস্টাব্দ।",রোমে পৌলের প্রথম কারাবাস আনুমানিক ৫৯-৬১ খ্রিস্টাব্দ,রোমে পৌলের প্রথম কারাবাস আনু. ৫৯-৬১ খ্রিষ্টাব্দ,"রোমে পৌলের প্রথম কারাবাস, আনু. ৫৯-৬১ খ্রিস্টাব্দ",পলের প্রথম কারাবাস রোমে খ্রিস্টাব্দ প্রায় ৫৯–৬১ সালে
rome2,"রোমে পৌলের দ্বিতীয় কারাবাস আনু. ৬৫ খ্রিষ্টাব্দ, ২ তীমথিয় রচনা, পৌলের মৃত্যুদণ্ড","Paul’s second imprisonment in Rome c. 65 C.E., 2 Timothy written, Paul executed", ,text,False, , , ,"রোমে পৌলের দ্বিতীয় কারাবাস, আনুমানিক ৬৫ খ্রিস্টাব্দ, ২ তীমথিয় লিখিত, পৌলের মৃত্যুদণ্ড কার্যকর","রোমে পৌলের দ্বিতীয় কারাবাস আনুমানিক ৬৫ খ্রিস্টাব্দ, ২ তীমথিয় লেখা, পৌলের মৃত্যুদণ্ড কার্যকর","রোমে পৌলের দ্বিতীয় কারাবাস আনু. ৬৫ খ্রিষ্টাব্দ, ২ তীমথিয় রচনা, পৌলের মৃত্যুদণ্ড","রোমে পৌলের দ্বিতীয় কারাবাস, আনু. ৬৫ খ্রিস্টাব্দ, ২ তীমথিয় লেখা হয়, পৌলের মৃত্যুদণ্ড কার্যকর হয়","পলের দ্বিতীয় কারাবাস রোমে খ্রিস্টাব্দ ৬৫ সালের দিকে, ২ তিমথিয়ুস রচিত, পল মৃত্যুদণ্ডে দণ্ডিত"
event_exodus,"নিশান ১৪, ১৫১৩ খ্রিষ্টপূর্বে মিশর থেকে প্রস্থান (যাত্রাপুস্তক)","Exodus from Egypt on Nisan 14th, 1513 B.C.E.", ,text,False, , , ,খ্রিস্টপূর্ব ১৫১৩ অব্দের নিসান মাসের ১৪ তারিখে মিশর থেকে যাত্রা।,১৫১৩ খ্রিস্টপূর্বাব্দের ১৪ নিসানে মিশর থেকে বের হওয়া,"নিশান ১৪, ১৫১৩ খ্রিষ্টপূর্বে মিশর থেকে প্রস্থান (যাত্রাপুস্তক)",১৫১৩ খ্রিস্টপূর্বাব্দের নিসান ১৪ তারিখে মিশর থেকে যাত্রা,খ্রিস্টপূর্ব ১৫১৩ সালের নিসান ১৪ তারিখে মিশর থেকে নির্বাসন।
event_division_kingdom,ইস্রায়েলের বিভাজন ৯৯৭ খ্রিষ্টপূর্ব,Division of Israel 997 BCE, ,text,False, , , ,ইসরায়েলের বিভাজন ৯৯৭ খ্রিস্টপূর্বাব্দ,৯৯৭ খ্রিস্টপূর্বাব্দে ইসরায়েলের বিভাজন,ইস্রায়েলের বিভাজন ৯৯৭ খ্রিষ্টপূর্ব,৯৯৭ খ্রিস্টপূর্বাব্দে ইস্রায়েলের বিভাজন,ইস্রায়েলের বিভাজন খ্রিস্টপূর্ব ৯৯৭
event_destruction_samaria,অশূর কর্তৃক শমরিয়ার ধ্বংস ৭৪০ খ্রিষ্টপূর্ব,Destruction of Samaria 740 B.C.E. by Assyria,Destruction of Samaria 740 B.C.E. by Assyria,text,False, , , ,খ্রিস্টপূর্ব ৭৪০ অব্দে অ্যাসিরিয়া কর্তৃক সামারিয়ার ধ্বংস,আসিরিয়ার দ্বারা ৭৪০ খ্রিস্টপূর্বাব্দে শমরিয়ার ধ্বংস,অশূর কর্তৃক শমরিয়ার ধ্বংস ৭৪০ খ্রিষ্টপূর্ব,৭৪০ খ্রিস্টপূর্বাব্দে আসিরিয়া কর্তৃক শমরিয়ার ধ্বংস,আসিরিয়ার দ্বারা খ্রিস্টপূর্ব ৭৪০ সালে সামারিয়ার ধ্বংস
event_destruction_jerusalem1,"বাবিল কর্তৃক যিরূশালেমের ধ্বংস ৬০৭ খ্রিষ্টপূর্ব, রাজ্য বিভাজনের ৩৯০ বছর পর (যিহিষ্কেল ৪:৫)","Destruction of Jerusalem 607 B.C.E. by Babylon, 390 years after the division of the kingdom (Ezekiel 4:5)", ,text,False, , , ,"খ্রিস্টপূর্ব ৬০৭ অব্দে বাবিল কর্তৃক জেরুজালেমের ধ্বংস, রাজ্য বিভাজনের ৩৯০ বছর পর (যিহিষ্কেল ৪:৫)",রাজ্য বিভাজনের ৩৯০ বছর পর বাবিলনের দ্বারা ৬০৭ খ্রিস্টপূর্বাব্দে জেরুজালেমের ধ্বংস (যিহিষ্কেল ৪:৫),"বাবিল কর্তৃক যিরূশালেমের ধ্বংস ৬০৭ খ্রিষ্টপূর্ব, রাজ্য বিভাজনের ৩৯০ বছর পর (যিহিষ্কেল ৪:৫)","৬০৭ খ্রিস্টপূর্বাব্দে ব্যাবিলন কর্তৃক যিরূশালেমের ধ্বংস, রাজ্য বিভাজনের ৩৯০ বছর পর (যিহিষ্কেল ৪:৫)","ব্যাবিলনের দ্বারা ৬০৭ খ্রিস্টপূর্বাব্দে জেরুজালেমের ধ্বংস, রাজ্যের বিভাজন থেকে ৩৯০ বছর পর (ইজেকিয়েল ৪:৫)"
event_temple_rebuilt,যিরূশালেমে মন্দির পুনর্নির্মাণ ৫১৫ খ্রিষ্টপূর্ব,Temple in Jerusalem rebuilt 515 B.C.E., ,text,False, , , ,খ্রিস্টপূর্ব ৫১৫ অব্দে জেরুজালেমের মন্দির পুনর্নির্মিত হয়েছিল।,৫১৫ খ্রিস্টপূর্বাব্দে জেরুজালেমে মন্দির পুনর্নির্মিত,যিরূশালেমে মন্দির পুনর্নির্মাণ ৫১৫ খ্রিষ্টপূর্ব,৫১৫ খ্রিস্টপূর্বাব্দে যিরূশালেমের মন্দির পুনর্নির্মিত হয়,জেরুজালেমের মন্দির খ্রিস্টপূর্ব ৫১৫ সালে পুনর্নির্মিত।
event_jerusalem_rebuilt,যিরূশালেমের প্রাচীর পুনর্নির্মাণ ৪৫৫ খ্রিষ্টপূর্ব,Jerusalem wall rebuilt 455 B.C.E., ,text,False, , , ,খ্রিস্টপূর্ব ৪৫৫ অব্দে জেরুজালেম প্রাচীর পুনর্নির্মিত হয়েছিল।,৪৫৫ খ্রিস্টপূর্বাব্দে জেরুজালেমের প্রাচীর পুনর্নির্মিত,যিরূশালেমের প্রাচীর পুনর্নির্মাণ ৪৫৫ খ্রিষ্টপূর্ব,৪৫৫ খ্রিস্টপূর্বাব্দে যিরূশালেমের প্রাচীর পুনর্নির্মিত হয়,খ্রিস্টপূর্ব ৪৫৫ সালে জেরুজালেমের প্রাচীর পুনর্নির্মিত হয়।
event_destruction_jerusalem2,তীতের অধীনে রোম কর্তৃক যিরূশালেমের ধ্বংস ৭০ খ্রিষ্টাব্দ,Destruction of Jerusalem 70 C.E. by Rome under Titus, ,text,False, , , ,৭০ খ্রিস্টাব্দে টাইটাসের নেতৃত্বে রোম কর্তৃক জেরুজালেমের ধ্বংস,টাইটাসের অধীনে রোমের দ্বারা ৭০ খ্রিস্টাব্দে জেরুজালেমের ধ্বংস,তীতের অধীনে রোম কর্তৃক যিরূশালেমের ধ্বংস ৭০ খ্রিষ্টাব্দ,৭০ খ্রিস্টাব্দে টাইটাসের অধীনে রোম কর্তৃক যিরূশালেমের ধ্বংস,৭০ খ্রিস্টাব্দে টাইটাসের অধীনে রোম কর্তৃক জেরুজালেমের ধ্বংস
event_1914,"জাতিগণের সময়ের সমাপ্তি (লূক ২১:২৪), স্বর্গে ঈশ্বরের রাজ্যের শাসন শুরু ১৯১৪ খ্রিষ্টাব্দ","End of the time of the nations (Luke 21:24), God’s Kingdom starts to rule in heaven 1914 C.E.",include scripture Luke 21:24,text,False, , , ,"জাতিসমূহের কালের সমাপ্তি (লূক ২১:২৪), স্বর্গে ঈশ্বরের রাজ্যের শাসন শুরু হয় ১৯১৪ খ্রিস্টাব্দে।","জাতিদের সময়ের সমাপ্তি (লূক ২১:২৪), ১৯১৪ খ্রিস্টাব্দে ঈশ্বরের রাজ্যের স্বর্গে রাজত্ব শুরু","জাতিগণের সময়ের সমাপ্তি (লূক ২১:২৪), স্বর্গে ঈশ্বরের রাজ্যের শাসন শুরু ১৯১৪ খ্রিষ্টাব্দ","জাতিগণের সময়ের সমাপ্তি (লূক ২১:২৪), ১৯১৪ খ্রিস্টাব্দে ঈশ্বরের রাজ্য স্বর্গে শাসন শুরু করে","জাতিসমূহের সময়ের অবসান (লূক ২১:২৪), ঈশ্বরের রাজ্য ১৯১৪ খ্রিস্টাব্দে স্বর্গে শাসন শুরু করে।"
became_king,বয়সে রাজা হন,becomes king at age,2025-04-14,text,False, , , ,বয়সে রাজা হন,বয়সে রাজা হন,বয়সে রাজা হন,বয়সে রাজা হন,বয়সে রাজা হয়
vulgate,জেরোম কর্তৃক ভালগেট সম্পন্ন (বাইবেলের লাতিন অনুবাদ) আনু. ৪০৫ খ্রিষ্টাব্দ,Vulgate completed by Jerome (Latin translation of the bible) c. 405 C.E., ,text,False, , , ,জেরোম কর্তৃক ভুলগেট (বাইবেলের লাতিন অনুবাদ) আনুমানিক ৪০৫ খ্রিস্টাব্দে সম্পন্ন হয়।,জেরোম কর্তৃক ভুলগেট সম্পন্ন (বাইবেলের লাতিন অনুবাদ) আনুমানিক ৪০৫ খ্রিস্টাব্দ,জেরোম কর্তৃক ভালগেট সম্পন্ন (বাইবেলের লাতিন অনুবাদ) আনু. ৪০৫ খ্রিষ্টাব্দ,"জেরোম কর্তৃক ভালগেট সম্পন্ন হয় (বাইবেলের ল্যাটিন অনুবাদ), আনু. ৪০৫ খ্রিস্টাব্দ",জেরোম কর্তৃক প্রায় ৪০৫ খ্রিস্টাব্দে সম্পন্ন ভলগেট (বাইবেলের লাতিন অনুবাদ)
