key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
exile,607 to 537 B.C.E. – 70 years (Jeremiah 25:11),607 to 537 B.C.E. – 70 years (Jeremiah 25:11), ,text,False, , , , ,607 nganti 537 B.C.E. – 70 taun (Yeremia 25:11), , ,607 nganti 537 S.M. – 70 taun (Yeremia 25:11)
exile2,Exile,Exile, ,text,False, , , , ,Pangasingan, , ,Pengasingan
7times2,7 times – 2520 years to the Messianic Kingdom 1914 C.E. (Daniel 4:23),7 times – 2520 years to the Messianic Kingdom 1914 C.E. (Daniel 4:23), ,text,False, , , , ,7 wektu – 2520 taun nganti Karaton Mesianik 1914 C.E. (Daniel 4:23), , ,7 kaping – 2520 taun nganti Karajan Messianik taun 1914 Masehi (Daniel 4:23)
ww1,World War I – 1914–1918,World War I – 1914–1918, ,text,False, , , , ,Perang Donya I – 1914–1918, , ,Perang Donya I – 1914–1918
ww2,World War II – 1939–1945,World War II – 1939–1945, ,text,False, , , , ,Perang Donya II – 1939–1945, , ,Perang Donya II – 1939–1945
30_year_war,Thirty Years' War in Europe 1618-1648,Thirty Years' War in Europe 1618-1648, ,text,False, , , , ,Perang Telung Puluh Taun ing Eropah 1618-1648, , ,Perang Telung Puluh Taun ing Éropah 1618-1648
joshua,110 years,110 years, ,text,False, , , , ,110 taun, , ,110 taun
caleb,more than 85 years,more than 85 years, ,text,False, , , , ,luwih saka 85 taun, , ,luwih saka 85 taun
missionary1,"First Missionary Journey of Paul, c. 47-48 C.E. with Barnabas and John Mark","First Missionary Journey of Paul, c. 47-48 C.E. with Barnabas and John Mark", ,text,False, , , , ,"Lelungan Dharmawisata Pisan Paulus, c. 47-48 C.E. karo Barnabas lan Yohanes Markus", , ,"Perjalanan Misionaris Kapisan Paulus, kira-kira taun 47–48 Masehi, bebarengan karo Barnabas lan Yohanes Markus"
circumcision,"Circumcision issue at Antioch, conference in Jerusalem c. 49 C.E.","Circumcision issue at Antioch, conference in Jerusalem c. 49 C.E.", ,text,False, , , , ,"Prakara sunat ing Antiokhia, konperensi ing Yerusalem c. 49 C.E.", , ,"Masalah sunat ing Antiokia, konferensi ing Yerusalem kira-kira taun 49 Masehi."
missionary2,Second Missionary Journey c. 49-52 C.E with Silas (Silvanus),Second Missionary Journey c. 49-52 C.E with Silas (Silvanus), ,text,False, , , , ,Lelungan Dharmawisata Kapindho c. 49-52 C.E. karo Silas (Silvanus), , ,Perjalanan Misionaris Kapindho watara taun 49–52 Masehi karo Silas (Silvanus)
missionary3,Third Missionary Journey c. 52-56 C.E.,Third Missionary Journey c. 52-56 C.E., ,text,False, , , , ,Lelungan Dharmawisata Katelu c. 52-56 C.E., , ,Perjalanan Misionaris Katelu kira-kira taun 52–56 Masehi
caesarea,Paul in custody in Caesarea c. 56-58 C.E.,Paul in custody in Caesarea c. 56-58 C.E., ,text,False, , , , ,Paulus ing tahanan ing Kaisarea c. 56-58 C.E., , ,Paulus ditahan ing Kaisarea watara taun 56–58 Masehi.
rome1,Paul’s first imprisonment in Rome c. 59-61 C.E.,Paul’s first imprisonment in Rome c. 59-61 C.E., ,text,False, , , , ,Panjara kapisan Paulus ing Roma c. 59-61 C.E., , ,Panangkepan kapisan Paulus ing Roma watara taun 59–61 Masehi
rome2,"Paul’s second imprisonment in Rome c. 65 C.E., 2 Timothy written, Paul executed","Paul’s second imprisonment in Rome c. 65 C.E., 2 Timothy written, Paul executed", ,text,False, , , , ,"Panjara kapindho Paulus ing Roma c. 65 C.E., 2 Timotius ditulis, Paulus dipukum mati", , ,"Panangkep kapindho Paulus ing Roma watara taun 65 Masehi, surat 2 Timotius ditulis, Paulus dieksekusi"
event_exodus,"Exodus from Egypt on Nisan 14th, 1513 B.C.E.","Exodus from Egypt on Nisan 14th, 1513 B.C.E.", ,text,False, , , , ,"Eksodus saka Mesir ing Nisan 14, 1513 B.C.E.", , ,"Pangungsi saka Mesir ing tanggal 14 Nisan, taun 1513 S.M."
event_division_kingdom,Division of Israel 997 BCE,Division of Israel 997 BCE, ,text,False, , , , ,Pamérangan Israèl 997 B.C.E., , ,Pembagian Israel 997 SM
event_destruction_samaria,Destruction of Samaria 740 B.C.E. by Assyria,Destruction of Samaria 740 B.C.E. by Assyria,Destruction of Samaria 740 B.C.E. by Assyria,text,False, , , , ,Karusakan Samaria 740 B.C.E. déning Asyur, , ,Pancorané Samaria taun 740 SM déning Asyur
event_destruction_jerusalem1,"Destruction of Jerusalem 607 B.C.E. by Babylon, 390 years after the division of the kingdom (Ezekiel 4:5)","Destruction of Jerusalem 607 B.C.E. by Babylon, 390 years after the division of the kingdom (Ezekiel 4:5)", ,text,False, , , , ,"Karusakan Yérusalém 607 B.C.E. déning Babilon, 390 taun sawise pamérangan karajan (Yeheskiel 4:5)", , ,"Pancorané Yerusalem taun 607 Satekeré Juru Wanci déning Babilonia, 390 taun sawisé pamérangan karajan (Yehezkiel 4:5)"
event_temple_rebuilt,Temple in Jerusalem rebuilt 515 B.C.E.,Temple in Jerusalem rebuilt 515 B.C.E., ,text,False, , , , ,Bait Suci ing Yérusalém dibangun maneh 515 B.C.E., , ,Kuil ing Yerusalem dibangun maneh taun 515 SM.
event_jerusalem_rebuilt,Jerusalem wall rebuilt 455 B.C.E.,Jerusalem wall rebuilt 455 B.C.E., ,text,False, , , , ,Tembok Yérusalém dibangun maneh 455 B.C.E., , ,Tembok Yerusalem dibangun maneh taun 455 SM.
event_destruction_jerusalem2,Destruction of Jerusalem 70 C.E. by Rome under Titus,Destruction of Jerusalem 70 C.E. by Rome under Titus, ,text,False, , , , ,Karusakan Yérusalém 70 C.E. déning Roma ingemang Titus, , ,Panjeblusan Yerusalem taun 70 Masehi déning Roma ing sangisoré Titus
event_1914,"End of the time of the nations (Luke 21:24), God’s Kingdom starts to rule in heaven 1914 C.E.","End of the time of the nations (Luke 21:24), God’s Kingdom starts to rule in heaven 1914 C.E.",include scripture Luke 21:24,text,False, , , , ,"Pungkasaning jaman bangsa-bangsa (Lukas 21:24), Karatoné Gusti Allah wiwit ngprentah ing swarga 1914 C.E.", , ,"Ing pungkasaning jaman bangsa-bangsa (Lukas 21:24), Karajané Gusti Allah miwiti mrentah ing swarga taun 1914 Masehi."
became_king,becomes king at age,becomes king at age,2025-04-14,text,False, , , , ,dadi raja ing yuswa, , ,dadi raja ing umur
vulgate,Vulgate completed by Jerome (Latin translation of the bible) c. 405 C.E.,Vulgate completed by Jerome (Latin translation of the bible) c. 405 C.E., ,text,False, , , , ,Vulgate rampung déning Hieronimus (terjemahan Latin Alkitab) c. 405 C.E., , ,Vulgata rampung déning Jerom (terjemahan Kitab Suci saka basa Ibrani menyang Latin) watara taun 405 Masehi.
gutenberg,Gutenberg Bible printed 1455,Gutenberg Bible printed 1455, ,text,False, , , , ,Alkitab Gutenberg dicithak 1455, , ,Alkitab Gutenberg dicithak taun 1455
erasmus,Greek text of Christian Greek Scriptures published by Desiderius Erasmus of Rotterdam 1516,Greek text of Christian Greek Scriptures published by Desiderius Erasmus of Rotterdam 1516, ,text,False, , , , ,Tèks Yunani saka Kitab Suci Kristen Yunani diterbitaké déning Desiderius Erasmus saka Rotterdam 1516, , ,Tèks Yunani Kitab Suci Kristen sing diterbitaké déning Desiderius Erasmus saka Rotterdam taun 1516
luther,Luther Bible translation in September 1522,Luther Bible translation in September 1522, ,text,False, , , , ,Terjemahan Alkitab Luther ing September 1522, , ,Terjemahan Kitab Suci Luther ing September 1522
tyndale,English Bible translation by Tyndale 1536,English Bible translation by Tyndale 1536, ,text,False, , , , ,Terjemahan Alkitab Inggris déning Tyndale 1536, , ,Terjemahan Kitab Suci ing basa Inggris déning Tyndale taun 1536
king_james,King James Bible 1611,King James Bible 1611, ,text,False, , , , , , , ,Kitab Suci Raja James 1611
69weeks3,"Jesus starts his service 29 CE (Luke 3:1, 21)","Jesus starts his service 29 CE (Luke 3:1, 21)", ,text,False, , , , ,"Jesus miwiti layanane 29 CE (Lukas 3:1, 21)", , ,"Yesus miwiti pelayanané ing taun 29 Masehi (Lukas 3:1, 21)"
ransom,Middle of week “sacrifice to cease” Daniel 9:27,Middle of week “sacrifice to cease” Daniel 9:27, ,text,False, , , , ,"Tengah minggu ""kurban dipungkasi"" Daniel 9:27", , ,"Tengah minggu ""kurban kanggo mandheg"" Daniel 9:27"
cornelius,Cornelius baptized at the end of 70 weeks (Daniel 9:24) in 36 C.E.,Cornelius baptized at the end of 70 weeks (Daniel 9:24) in 36 C.E., ,text,False, , , , ,Cornelius dibaptis ing pungkasi minggu 70 (Daniel 9:24) ing 36 C.E., , ,Cornelius dibaptis ing pungkasan pitung puluh minggu (Daniel 9:24) ing taun 36 Masehi.
columbus,End of the pre-columbian period in the Americas 1492,End of the pre-columbian period in the Americas 1492, ,text,False, , , , ,Pungkasi periode pra-Columbian ing Amérika 1492, , ,Pungkasan jaman pra-Kolombus ing Amerika 1492
declaration_independence,Declaration of independence of 13 colonies in America 1776,Declaration of independence of 13 colonies in America 1776, ,text,False, , , , ,Deklarasi kamardikan 13 koloni ing Amérika 1776, , ,Deklarasi kamardikan 13 koloni ing Amerika taun 1776
tischendorf,Tischendorf discovers the Codex Sinaiticus from the 4th century in 1844,Tischendorf discovers the Codex Sinaiticus from the 4th century in 1844, ,text,False, , , , ,Tischendorf nemokake Codex Sinaiticus saka abad kaping 4 ing 1844, , ,Tischendorf nemokake Codex Sinaiticus saka abad kaping 4 ing taun 1844
dead_sea_scrolls,Dead Sea Scrolls written,Dead Sea Scrolls written, ,text,False, , , , ,Gulungan-Gulungan Segara Mati kaserat, , ,Kitab-kitab Laut Mati sing ditulis
septuagint,Septuagint LXX translated,Septuagint LXX translated, ,text,False, , , , ,Septuagint LXX diterjemahake, , ,Septuaginta LXX wis diterjemahake
watchtower,The first issue of “Zion’s Watch Tower and Herald of Christ’s Presence” is published in 1879,The first issue of “Zion’s Watch Tower and Herald of Christ’s Presence” is published in 1879, ,text,False, , , , ,"Edisi pisanan ""Zion's Watch Tower and Herald of Christ's Presence"" diterbitake ing 1879", , ,"Edisi kapisan ""Zion's Watch Tower and Herald of Christ's Presence"" diterbitake ing taun 1879."
jehovahs_witnesses,"The Bible Students adopt a new name – Jehovah’s Witnesses (Isaiah 43:10, 12) in Columbus, Ohio, 1931","The Bible Students adopt a new name – Jehovah’s Witnesses (Isaiah 43:10, 12) in Columbus, Ohio, 1931",include scripture,text,False, , , , ,"Murid-Murid Bible nggunakake nama anyar – Saksi-Saksi Yehuwah (Yesaya 43:10, 12) ing Columbus, Ohio, 1931", , ,"Para Murid Alkitab ngadopsi jeneng anyar – Saksi Yehovah (Yesaya 43:10, 12) ing Columbus, Ohio, taun 1931"
gilead_school,"Watchtower Bible School of Gilead begins on Monday, February 1, 1943","Watchtower Bible School of Gilead begins on Monday, February 1, 1943", ,text,False, , , , ,"Sekolah Gilead Watchtower Bible diwiwiti ing Senin, 1 Februari 1943", , ,"Sekolah Alkitab Menara Pengawal Gilead diwiwiti ing Senin, 1 Februari 1943"
new_world_translation1,"“New World Translation of the Holy Scriptures” released in Manchester, England on June 18, 1960, reintroduces the name Jehovah in many parts of the Bible","“New World Translation of the Holy Scriptures” released in Manchester, England on June 18, 1960, reintroduces the name Jehovah in many parts of the Bible",hightlight reintroduction of Jehovah’s name,text,False, , , , ,"""New World Translation of the Holy Scriptures"" dirilis ing Manchester, Inggris ing 18 Juni 1960, mbalikake nggunakake nama Yehuwah ing akèh bagéyan kitab suci", , ,"""Tarjamahan Donya Anyar Kitab Suci"" sing dirilis ing Manchester, Inggris tanggal 18 Juni 1960, ngenalake maneh jeneng Yehovah ing pirang-pirang pérangan Kitab Suci."
new_world_translation2,"Revised “New World Translation of the Holy Scriptures” released at annual meeting 2013, optimized to be used digitally and online","Revised “New World Translation of the Holy Scriptures” released at annual meeting 2013, optimized to be used digitally and online",new edition with digital and online in mind,text,False, , , , ,"""New World Translation of the Holy Scriptures"" sing disunting ulang dirilis ing rapat taunan 2013, dioptimalake kanggo dipigunakaké sacara digital lan daring", , ,"Terjemahan Anyar Donya Kitab Suci sing wis direvisi dirilis ing rapat taunan 2013, dioptimalake kanggo digunakake sacara digital lan online."
cold_war,Geopolitical situation labeled “Cold War” 1945-1991,Geopolitical situation labeled “Cold War” 1945-1991, ,text,False, , , , ,"Situasi geopolitik yang diberi label ""Perang Dingin"" 1945-1991", , ,"Kahanan geopolitik sing dijenengi ""Perang Dingin"" taun 1945–1991"
codex_sinaiticus,Codex Sinaiticus written,Codex Sinaiticus written, ,text,False, , , , ,Codex Sinaiticus kaserat, , ,Codex Sinaiticus sing ditulis
codex_vaticanus,Codex Vaticanus written,Codex Vaticanus written, ,text,False, , , , ,Codex Vaticanus kaserat, , ,Kodeks Vatikan ditulis
leningrad_codex,Leningrad Codex written in Cairo AD 1008,Leningrad Codex written in Cairo AD 1008, ,text,False, , , , ,Leningrad Codex kaserat ing Kairo AD 1008, , ,Kode Leningrad sing ditulis ing Kairo taun 1008 Masehi
john,John writes “revelation” while exiled on Patmos 96-98 C.E.,John writes “revelation” while exiled on Patmos 96-98 C.E., ,text,False, , , , ,"Yohanes nyerat ""wahyu"" nalika dibuang ing Patmos 96-98 C.E.", , ,"Yohanes nulis ""Wahyu"" nalika diasingake ing Patmos taun 96–98 Masehi."
buddha,The Buddha – Siddhartha Gautama c.563-c.483 B.C.E,The Buddha – Siddhartha Gautama c.563-c.483 B.C.E, ,text,False, , , , ,Sang Buddha – Siddhartha Gautama c.563-c.483 S.M., , ,Buddha – Siddhartha Gautama watara taun 563–483 SM
buddha2,Buddha alternatively c. 480-400 B.C.E.,Buddha alternatively c. 480-400 B.C.E., ,text,False, , , , ,Buddha alternatif c. 480-400 S.M., , ,Buddha miturut alternatif watara taun 480–400 SM.
mohammed,Mohammed c. 570-632,Mohammed c. 570-632, ,text,False, , , , ,Muhammad c. 570-632, , ,Muhammad watara taun 570–632
confucius,Confucius c.551-c.479 B.C.E.,Confucius c.551-c.479 B.C.E., ,text,False, , , , ,Confucius c.551-c.479 S.M., , ,Konfusius watara taun 551–479 SM
hijrah,Hijrah - Journey Mecca to Medina 16 July 622,Hijrah - Journey Mecca to Medina 16 July 622, ,text,False, , , , ,Hijrah - Lelungan saka Mekah menyang Medina 16 Juli 622, , ,Hijrah - Lelampahan saka Makkah menyang Madinah 16 Juli 622
moses_escape,"1553 B.C.E. Moses has to escape Egypt – Exodus 2:15, Acts 7:23","1553 B.C.E. Moses has to escape Egypt – Exodus 2:15, Acts 7:23", ,text,False, , , , ,"1553 S.M. Musa kudu mlayu saka Mesir – Exodus 2:15, Kisah Para Rasul 7:23", , ,"1553 SM Musa kudu mlayu saka Mesir – Kaluwihan 2:15, Kisah Para Rasul 7:23"
10plagues,1513 B.C.E Egypt receives 10 plagues,1513 B.C.E Egypt receives 10 plagues, ,text,False, , , , ,1513 S.M. Mesir nampa 10 pageblug, , ,1513 SM Mesir nampa 10 wabah
joseph_sold,Joseph sold as slave at the age of 17 – Gen 37:2,Joseph sold as slave at the age of 17 – Gen 37:2, ,text,False, , , , ,Yusuf dijual dadi batur nalika umure 17 – Kej. 37:2, , ,Yusuf didol dadi budhak nalika umuré 17 taun – Kejadian 37:2
infliction,400 year infliction (Acts 7:6) – Ishmael 1913 B.C.E,400 year infliction (Acts 7:6) – Ishmael 1913 B.C.E, ,text,False, , , , ,Paukuman 400 taun (Kisah Para Rasul 7:6) – Ismael 1913 S.M., , ,Panyiksaan suwéné 400 taun (Kisah Para Rasul 7:6) – Ishak 1913 SM
Alexander,Alexander the Great (Daniel 11:3),Alexander the Great (Daniel 11:3), ,text,False, , , , ,Alexander Agung (Daniel 11:3), , ,Alexander Agung (Daniel 11:3)
persia,"Cyrus the Great, Cambyses II, Darius I 490 BCE, Xerxes I 480 BCE (husband of Esther, Daniel 11:2)","Cyrus the Great, Cambyses II, Darius I 490 BCE, Xerxes I 480 BCE (husband of Esther, Daniel 11:2)", ,text,False, , , , ,"Cyrus Agung, Cambyses II, Darius I 490 S.M., Xerxes I 480 S.M. (bojone Esther, Daniel 11:2)", , ,"Cyrus Agung, Cambyses II, Darius I taun 490 SM, Xerxes I taun 480 SM (bojoné Esther, Daniel 11:2)"
king_north,"Seleucus I Nicator (v5) Syria to Antiochus III (v10) and Seleucus IV (v18, 19) down to Octavian (v20) and Tiberius (v21-24)","Seleucus I Nicator (v5) Syria to Antiochus III (v10) and Seleucus IV (v18, 19) down to Octavian (v20) and Tiberius (v21-24)", ,text,False, , , , ,"Seleucus I Nicator (v5) Siria nganti Antiochus III (v10) lan Seleucus IV (v18, 19) mudhun menyang Octavian (v20) lan Tiberius (v21-24)", , ,"Seleucus I Nicator (v5) Siria marang Antiochus III (v10) lan Seleucus IV (v18, 19) nganti Octavian (v20) lan Tiberius (v21-24)"
king_north1,King of the North,King of the North, ,text,False, , , , ,Raja ing Lor, , ,Raja Lor
king_south,"Ptolemy I, II, III, IV (v11, 12), V (v15, 16) to the battle Actium 31 B.C.E.","Ptolemy I, II, III, IV (v11, 12), V (v15, 16) to the battle Actium 31 B.C.E.", ,text,False, , , , ,"Ptolemy I, II, III, IV (v11, 12), V (v15, 16) tumuju perang Actium 31 S.M.", , ,"Ptolemaios I, II, III, IV (v11, 12), V (v15, 16) nganti Pertempuran Actium taun 31 SM."
king_south1,King of the South,King of the South, ,text,False, , , , ,Raja ing Kidul, , ,Raja Kidul
king_south2,"British Empire 1870, Anglo-American World Power since 1914","British Empire 1870, Anglo-American World Power since 1914", ,text,False, , , , ,"Kekaisaran Inggris 1870, Kekuasaan Donan Anglo-Amérika wiwit 1914", , ,"Kekaisaran Inggris 1870, Kekuatan Donya Anglo-Amerika wiwit taun 1914"
king_south3,King of the South,King of the South, ,text,False, , , , ,Raja ing Kidul, , ,Raja Kidul
king_north2,"Germany with Emperor William I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)","Germany with Emperor William I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)", ,text,False, , , , ,"Jerman karo Kaisar William I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)", , ,"Jerman karo Kaisar Wilhelm I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)"
king_north3,North,North, ,text,False, , , , ,Lor, , ,Lor
king_north4,"Soviet Union 1945-1991 (Daniel 11:32-39, 40b, 41)","Soviet Union 1945-1991 (Daniel 11:32-39, 40b, 41)", ,text,False, , , , ,"Uni Sovyet 1945-1991 (Daniel 11:32-39, 40b, 41)", , ,"Uni Soviet 1945-1991 (Daniel 11:32-39, 40b, 41)"
king_north5,Russia since 2017 (w20 May),Russia since 2017 (w20 May), ,text,False, , , , ,Rusia wiwit 2017 (w20 Mei), , ,Rusia wiwit taun 2017 (w20 Mei)
time_of_end,"Presence of Christ, Conclusion of the system of things (Matthew 24:3), the last days (2 Timothy 3:1)","Presence of Christ, Conclusion of the system of things (Matthew 24:3), the last days (2 Timothy 3:1)",scriptures written out,text,False, , , , ,"Pasedhereyané Kristus, Panutup sistem prekara-prekara (Matius 24:3), dina-dina akhir (2 Timotius 3:1)", , ,"Anané Kristus, Kesimpulan saka sistem kabèh prakara (Matius 24:3), dina-dina pungkasan (2 Timotius 3:1)"
time_of_end2,Last days,Last days, ,text,False, , , , ,Dina-dina akhir, , ,Dina-dina pungkasan
suryavaman2,King Suryavarman II builds Angkor Wat 1113-1150,King Suryavarman II builds Angkor Wat 1113-1150, ,text,False, , , , ,Raja Suryavarman II mbangun Angkor Wat 1113-1150, , ,Raja Suryavarman II mbangun Angkor Wat taun 1113–1150
notre-dame,Notre-Dame de Paris built 1163-1260,Notre-Dame de Paris built 1163-1260, ,text,False, , , , ,Notre-Dame de Paris dibangun 1163-1260, , ,Notre-Dame de Paris dibangun taun 1163–1260
babel,Tower of Babel built,Tower of Babel built, ,text,False, , , , ,Menara Babel dibangun, , ,Menara Babel wis dibangun
infliction1,400 year infliction,400 year infliction,Acts 7:6,text,False, , , , ,Paukuman 400 taun, , ,Panyiksaan 400 taun
Lots_wife,Lot’s wife,Lot’s wife, ,text,False, , , , ,Garwaning Lot, , ,Bojo Lot
Lots_daughters,Daughters of Lot,Daughters of Lot, ,text,False, , , , ,Putri-putri Lot, , ,Putri-putri Lot
Moab,Moab (older daughter),Moab (older daughter),Genesis 19:37,text,False, , , , ,Moab (putri mbarep), , ,Moab (putri sepuh)
rosetta,Rosetta stone 196 B.C.E.,Rosetta stone 196 B.C.E., ,text,False, , , , ,Batu Rosetta 196 S.M., , ,Batu Rosetta 196 S.M.
Herodotus,"Herodotus c. 484 – c. 425 BC, writes The Histories","Herodotus c. 484 – c. 425 BC, writes The Histories",Father of History,text,False, , , , ,"Herodotus c. 484 – c. 425 SM, nulisakeun The Histories", , ,"Herodotus watara taun 484 – watara taun 425 SM, nulis The Histories"
Aristotle,Aristotle 384 – 322 BC,Aristotle 384 – 322 BC,"The First Teacher, The Philosopher",text,False, , , , ,Aristoteles 384 – 322 SM, , ,Aristoteles 384 – 322 SM
Ptolemy,Ptolemy c 100 – c. 170 C.E.,Ptolemy c 100 – c. 170 C.E., ,text,False, , , , ,Ptolemeus c 100 – c. 170 M, , ,Ptolemy watara taun 100 – watara taun 170 Masehi
Pythagoras,Pythagoras c. 570 – c. 495 BC,Pythagoras c. 570 – c. 495 BC, ,text,False, , , , ,Pythagoras c. 570 – c. 495 SM, , ,Pythagoras watara taun 570 – watara taun 495 SM
Plato,Plato c. 427 – c. 348 BC,Plato c. 427 – c. 348 BC, ,text,False, , , , ,Plato c. 427 – c. 348 SM, , ,Plato watara taun 427 – watara taun 348 SM
Socrates,Socrates c. 470 – c. 399 BC,Socrates c. 470 – c. 399 BC, ,text,False, , , , ,Socrates c. 470 – c. 399 SM, , ,Socrates kira-kira taun 470 – kira-kira taun 399 SM
Josephus,Josephus c. 37 – c. 100 C.E.,Josephus c. 37 – c. 100 C.E., ,text,False, , , , ,Josephus c. 37 – c. 100 M, , ,Josephus watara taun 37 – watara taun 100 Masehi
Cicero,Cicero 106–43 BC,Cicero 106–43 BC,"influence on Latin language, 3 Jan 106 BC – 7 Dec 43 BC",text,False, , , , ,Cicero 106–43 SM, , ,Cicero 106–43 SM
lachish_letters,Lachish letters c. 590 B.C.E.,Lachish letters c. 590 B.C.E., ,text,False, , , , ,Surat-surat Lachis c. 590 SM, , ,Surat-surat Lachish watara taun 590 SM.
lachish_reliefs,Lachish reliefs c. 681 B.C.E.,Lachish reliefs c. 681 B.C.E., ,text,False, , , , ,Relief Lachis c. 681 SM, , ,Relief Lachish watara taun 681 SM
mesha_stele,Mesha Stele (Moabite stone) c. 840 B.C.E.,Mesha Stele (Moabite stone) c. 840 B.C.E.,w25/12 study article 50 paragraph 6,text,False, , , , ,Stele Mesha (watu Moab) c. 840 SM, , ,Mesha Stele (batu Moab) kira-kira taun 840 SM.
gilgamesh,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵, ,text,False, , , , ,Gilgamesh lan Aga 𒇽𒆥𒄄𒀀𒀝𒂵, , ,Gilgamesh lan Aga 𒇽𒆥𒄄𒀀𒀝𒂵
epic_gilgamesh,Epic of Gilgamesh (Sîn-lēqi-unninni),Epic of Gilgamesh (Sîn-lēqi-unninni), ,text,False, , , , ,Epos Gilgamesh (Sîn-lēqi-unninni), , ,Epos Gilgamesh (Sîn-lēqi-unninni)
gregorian,Gregorian calendar 1582,Gregorian calendar 1582, ,text,False, , , , ,Kalender Gregorian 1582, , ,Kalender Gregorius 1582
shang-dynasty,c. 1600-1046 BC,c. 1600-1046 BC, ,text,False, , , , ,c. 1600-1046 SM, , ,kira-kira 1600–1046 SM
western-zhou,c. 1046-771 BC,c. 1046-771 BC, ,text,False, , , , ,c. 1046-771 SM, , ,kira-kira 1046–771 SM
qin-dynasty,Qin 221-207 BC,Qin 221-207 BC, ,text,False, , , , ,Qin 221-207 SM, , ,Qin 221–207 SM
