key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
event_division_kingdom,Իսրայելի բաժին 997 մ.թ.,Division of Israel 997 BCE, ,text,False, , , ,Իսրայելի բաժանումը 997 մ.թ.ա,Իսրայելի բաժանումը՝ մ.թ.ա. 997 թ.,Իսրայելի բաժանումը մ.թ.ա. 997 թ.-ին, ,Իսրայելի բաժանում մ.թ.ա. 997 թ.
event_destruction_samaria,Սամարիայի ոչնչացում 740 B.C.E. Ասորեստանի կողմից,Destruction of Samaria 740 B.C.E. by Assyria,Destruction of Samaria 740 B.C.E. by Assyria,text,False, , , ,Սամարիայի կործանումը մ.թ.ա. 740թ. Ասորեստանի կողմից,Սամարիայի ավերումը մ.թ.ա. 740 թ. Ասորեստանի կողմից,Սամարիայի կործանումը Ասորեստանի կողմից մ.թ.ա. 740 թ.-ին, ,Ասորեստանի կողմից Սամարիայի ոչնչացումը մ.թ.ա. 740 թ.
event_destruction_jerusalem1,Երուսաղեմի ոչնչացում 607 B.C.E. Բաբելոնի կողմից Թագավորության բաժանումից 390 տարի անց (Եզեկիել 4: 5),"Destruction of Jerusalem 607 B.C.E. by Babylon, 390 years after the division of the kingdom (Ezekiel 4:5)", ,text,False, , , ,Երուսաղեմի կործանումը մ.թ.ա. 607թ. Բաբելոնի կողմից՝ թագավորության բաժանումից 390 տարի անց (Եզեկիել 4։5),"Երուսաղեմի ավերումը մ.թ.ա. 607 թ. Բաբելոնի կողմից, թագավորության բաժանումից 390 տարի անց (Եզեկիել 4:5)","Երուսաղեմի կործանումը Բաբելոնի կողմից մ.թ.ա. 607 թ.-ին, թագավորության բաժանումից 390 տարի անց (Եզեկիել 4:5)", ,"Երուսաղեմի ավերումը մ.թ.ա. 607 թ. Բաբելոնի կողմից, թագավորության բաժանումից 390 տարի անց (Եզեկիել 4:5)"
event_temple_rebuilt,Տաճարը Երուսաղեմում վերակառուցվել է 515 B.C.E.,Temple in Jerusalem rebuilt 515 B.C.E., ,text,False, , , ,Երուսաղեմի տաճարը վերակառուցվել է մ.թ.ա. 515թ.,Երուսաղեմի տաճարի վերակառուցումը՝ մ.թ.ա. 515 թ.,Երուսաղեմի տաճարի վերակառուցումը մ.թ.ա. 515 թ.-ին, ,Երուսաղեմի տաճարը վերակառուցվել է մ.թ.ա. 515 թվականին։
event_jerusalem_rebuilt,Երուսաղեմի պատը վերակառուցվել է 455 B.C.E.,Jerusalem wall rebuilt 455 B.C.E., ,text,False, , , ,Երուսաղեմի պարիսպը վերակառուցվել է մ.թ.ա. 455թ.,Երուսաղեմի պարսպի վերակառուցումը՝ մ.թ.ա. 455 թ.,Երուսաղեմի պարսպի վերակառուցումը մ.թ.ա. 455 թ.-ին, ,Երուսաղեմի պատը վերակառուցվել է մ.թ.ա. 455 թվականին։
event_destruction_jerusalem2,Երուսաղեմի ոչնչացում 70 C.E. Հռոմի կողմից Տիտոսի տակ,Destruction of Jerusalem 70 C.E. by Rome under Titus, ,text,False, , , ,Երուսաղեմի կործանումը մ.թ. 70-ին Հռոմի կողմից Տիտոսի օրոք,Երուսաղեմի ավերումը մ.թ. 70 թ. Տիտոսի գլխավորած Հռոմի կողմից,Երուսաղեմի կործանումը Հռոմի կողմից Տիտոսի առաջնորդությամբ մ.թ. 70 թ.-ին, ,Երուսաղեմի ավերումը 70 թ. Ք.Ե.՝ Տիտուսի գլխավորած Հռոմի կողմից
event_1914,Ազգերի ժամանակի ավարտը (Ղուկաս 21:24) Աստծու Թագավորությունը սկսում է իշխել երկնքում 1914 թ. C.E:,"End of the time of the nations (Luke 21:24), God’s Kingdom starts to rule in heaven 1914 C.E.",include scripture Luke 21:24,text,False, , , ,"Ազգերի ժամանակների վերջը (Ղուկաս 21։24), Աստծո Թագավորությունը սկսում է իշխել երկնքում 1914 թ.","Ազգերի ժամանակաշրջանի ավարտը (Ղուկաս 21:24), Աստծո Թագավորությունը սկսում է իշխել երկնքում՝ մ.թ. 1914 թ.","Ազգերի ժամանակների ավարտը (Ղուկաս 21:24), Աստծո Թագավորությունը սկսում է իշխել երկնքում մ.թ. 1914 թ.-ին", ,Ազգերի ժամանակի ավարտին (Ղուկաս 21:24) Աստծո Թագավորությունը սկսում է տիրել երկնքում 1914 թ. Ք.Ժ.
became_king,դառնում է թագավոր տարիքում,becomes king at age,2025-04-14,text,False, , , ,տարիքում դառնում է թագավոր,թագավոր է դառնում տարիքում,դառնում է թագավոր ... տարեկանում, ,դառնում է թագավոր տարեկան հասակում
vulgate,Վուլգատն ավարտեց Jerome (Աստվածաշնչի լատինական թարգմանությունը) գ. 405 C.E.,Vulgate completed by Jerome (Latin translation of the bible) c. 405 C.E., ,text,False, , , ,Vulgate-ն ավարտվել է Ջերոմի կողմից (Աստվածաշնչի լատիներեն թարգմանություն) ք. 405 թ.,Վուլգատան ավարտվել է Հիերոնիմոսի կողմից (Աստվածաշնչի լատիներեն թարգմանություն) մոտ մ.թ. 405 թ.,Վուլգաթան ավարտին է հասցվել Հիերոնիմոսի կողմից (Աստվածաշնչի լատիներեն թարգմանություն) մոտ մ.թ. 405 թ.-ին, ,Վուլգատան ավարտվել է Եռոնի կողմից (Բիբլիայի լատիներեն թարգմանություն) մոտ 405 թ. Ք.Ե.
gutenberg,Գութենբերգ Աստվածաշունչը տպագիր 1455,Gutenberg Bible printed 1455, ,text,False, , , ,Գուտենբերգի Աստվածաշունչը տպագրվել է 1455 թ,Գուտենբերգյան Աստվածաշունչը տպագրվել է 1455 թ.,Գուտենբերգի Աստվածաշնչի տպագրումը 1455 թ.-ին, ,"Գուտենբերգի Աստվածաշունչ, տպագրված 1455 թվականին"
erasmus,Քրիստոնեական Հունական Գրությունների հունարեն տեքստը Հրապարակված է Desiderius Erasmus- ի Rotterdam 1516,Greek text of Christian Greek Scriptures published by Desiderius Erasmus of Rotterdam 1516, ,text,False, , , ,Քրիստոնեական Հունարեն Գրությունների հունարեն տեքստը հրատարակվել է Դեզիդերիուս Էրազմ Ռոտերդամացու կողմից 1516 թ.,Քրիստոնեական Հունական Գրությունների հունարեն տեքստը հրապարակվել է Դեզիդերիուս Էրազմոս Ռոտերդամցու կողմից 1516 թ.,Քրիստոնեական Հունարեն Գրությունների հունարեն բնագիրը հրատարակվել է Էրազմ Ռոտերդամցու կողմից 1516 թ.-ին, ,Հրատարակվել է Դեսիդերիուս Էրազմուսի (Ռոտերդամ) կողմից 1516 թվականին՝ քրիստոնեական հունարեն Սուրբ Գրքերի հունարեն տեքստը։
luther,"Լյութեր Աստվածաշնչի թարգմանություն, 1522-ի սեպտեմբերին",Luther Bible translation in September 1522, ,text,False, , , ,Լյութեր Աստվածաշնչի թարգմանությունը 1522 թվականի սեպտեմբերին,Լյութերի Աստվածաշնչի թարգմանությունը՝ 1522 թ. սեպտեմբեր,Լյութերի Աստվածաշնչի թարգմանությունը 1522 թ. սեպտեմբերին, ,Լյութերի Աստվածաշնչի թարգմանությունը 1522 թվականի սեպտեմբերին
tyndale,"Անգլերեն Աստվածաշնչի թարգմանություն, Tyndale 1536",English Bible translation by Tyndale 1536, ,text,False, , , ,Աստվածաշնչի անգլերեն թարգմանությունը Թինդեյլի կողմից 1536 թ,Թինդելի անգլերեն Աստվածաշնչի թարգմանությունը՝ 1536 թ.,Աստվածաշնչի անգլերեն թարգմանությունը Թինդալի կողմից 1536 թ.-ին, ,Թինդեյլի 1536 թ. Աստվածաշնչի անգլերեն թարգմանություն
king_james,King եյմս Աստվածաշունչ 1611,King James Bible 1611, ,text,False, , , ,Թագավոր Ջեյմս Աստվածաշունչը 1611 թ,Արքայ Ջեյմս Աստվածաշունչ 1611,Հակոբոս թագավորի Աստվածաշունչը 1611 թ., ,Թագավոր Ջեյմսի Աստվածաշունչ 1611
69weeks3,"Հիսուսը սկսում է իր ծառայությունը ԵԽ 29-ին (Ղուկաս 3: 1, 21)","Jesus starts his service 29 CE (Luke 3:1, 21)", ,text,False, , , ,"Հիսուսը սկսում է իր ծառայությունը մ.թ. 29-ին (Ղուկաս 3։1, 21)։","Հիսուսը սկսում է իր ծառայությունը 29 թ. մ.թ.ա. (Ղուկաս 3:1, 21)","Հիսուսը սկսում է իր ծառայությունը մ.թ. 29 թ.-ին (Ղուկաս 3:1, 21)", ,"Հիսուսը սկսում է իր ծառայությունը մ.թ. 29 թվականին (Ղուկաս 3:1, 21)"
ransom,Շաբաթվա կեսին «զոհաբերություն դադարեցնելու» Դանիելին 9:27,Middle of week “sacrifice to cease” Daniel 9:27, ,text,False, , , ,Շաբաթվա կեսին «զոհաբերություն դադարելու համար» Դանիել 9։27,Շաբաթվա կեսին «զոհը կդադարի» Դանիել 9:27,Շաբաթվա կեսին «զոհը կդադարի» Դանիել 9:27, ,Շաբաթվա կեսին «զոհը դադարեցնելու համար» Դանիել 9:27
cornelius,Կոռնելիոսը մկրտվեց 70 շաբաթվա վերջում (Դանիել 9:24) 36 C.E- ում:,Cornelius baptized at the end of 70 weeks (Daniel 9:24) in 36 C.E., ,text,False, , , ,Կոռնելիոսը մկրտվեց 70 շաբաթվա վերջում (Դանիել 9։24) մ.թ. 36 թ.,Կոռնելիոսը մկրտվում է 70 շաբաթների վերջում (Դանիել 9:24) 36 թ. մ.թ.,Կոռնելիոսի մկրտությունը 70 շաբաթների վերջում (Դանիել 9:24) մ.թ. 36 թ.-ին, ,Կորնելիոսը մկրտվեց 70 շաբաթների ավարտին (Դանիել 9:24) մ.թ. 36 թվականին։
columbus,1492-ում գտնվող նախա-կոլումբիական շրջանի ավարտը,End of the pre-columbian period in the Americas 1492, ,text,False, , , ,Նախակոլումբիական շրջանի ավարտը Ամերիկաներում 1492 թ,Նախակոլումբիական շրջանի վերջը Ամերիկայում 1492,Նախակոլումբոսյան շրջանի ավարտը Ամերիկայում 1492 թ.-ին, ,Ամերիկաներում նախակոլումբիական ժամանակաշրջանի ավարտը 1492 թ.
declaration_independence,Ամերիկայում 13 գաղութների անկախության հռչակագիր 1776,Declaration of independence of 13 colonies in America 1776, ,text,False, , , ,Ամերիկայի 13 գաղութների անկախության հռչակում 1776 թ,13 գաղութների անկախության հռչակագիր Ամերիկայում 1776,Ամերիկայի 13 գաղութների անկախության հռչակագիրը 1776 թ.-ին, ,1776 թվականին Ամերիկայում 13 գաղութների անկախության հռչակագիր
tischendorf,Tischendorf- ը 1844-ին հայտնաբերում է Codex Sinaiticus- ը,Tischendorf discovers the Codex Sinaiticus from the 4th century in 1844, ,text,False, , , ,Տիշենդորֆը հայտնաբերում է 4-րդ դարի Codex Sinaiticus-ը 1844 թվականին,Տիշենդորֆը հայտնաբերում է Կոդեքս Սինայիտիկուսը 4-րդ դարից 1844 թ.,Տիշենդորֆը հայտնաբերում է 4-րդ դարի «Սինայական ձեռագիրը» 1844 թ.-ին, ,1844 թվականին Տիշենդորֆը հայտնաբերում է 4-րդ դարի Սինայթիկուս կոդեքսը։
dead_sea_scrolls,Dead Sea Scrolls գրված է,Dead Sea Scrolls written, ,text,False, , , ,Մեռյալ ծովի մատյաններ գրված,Մեռյալ ծովի գլանագրերը գրված են,Մեռյալ ծովի մագաղաթների գրությունը, ,Մեռած ծովի ձեռագրեր գրված
septuagint,Septuagint LXX Թարգմանեց,Septuagint LXX translated, ,text,False, , , ,Յոթանասնից LXX թարգմանված,Սեպտուագինտա LXX թարգմանված,Սեպտուագինտայի (LXX) թարգմանությունը, ,Հեթանասուն թարգմանություն
watchtower,«Սիոնի ժամացույցի աշտարակի եւ Քրիստոսի ներկայության հերոս» -ի առաջին համարը լույս է տեսել 1879 թվականին,The first issue of “Zion’s Watch Tower and Herald of Christ’s Presence” is published in 1879, ,text,False, , , ,«Սիոնի Դիտարանի և Քրիստոսի ներկայության ավետաբեր»-ի առաջին համարը լույս է տեսել 1879 թ.,«Զիոնի Հսկա Աշտարակի և Քրիստոսի Ներկայության Հերալդի» առաջին համարը հրապարակվել է 1879 թ.,«Սիոնի դիտարան և Քրիստոսի ներկայության ավետաբեր» ամսագրի առաջին համարի հրատարակումը 1879 թ.-ին, ,«Սիոնի պահակաշտ և Քրիստոսի ներկայության ավետաբեր»-ի առաջին համարը հրատարակվել է 1879 թվականին։
jehovahs_witnesses,"Աստվածաշունչ ուսումնասիրողները նոր անուն են ընդունում. Եհովայի վկաներ (Եսայիա 43:10, 12) Օհայո, Օհայո, 1931 թ","The Bible Students adopt a new name – Jehovah’s Witnesses (Isaiah 43:10, 12) in Columbus, Ohio, 1931",include scripture,text,False, , , ,"Աստվածաշունչ ուսումնասիրողները նոր անուն են ընդունում՝ Եհովայի վկաներ (Եսայիա 43։10, 12) Կոլումբուսում, Օհայո, 1931 թ.","Աստվածաշնչի Ուսումնասիրողները ընդունում են նոր անուն՝ Եհովայի Վկաներ (Եսայիա 43:10, 12) Կոլումբուսում, Օհայո, 1931 թ.","Աստվածաշունչ ուսումնասիրողներն ընդունում են նոր անուն՝ Եհովայի վկաներ (Եսայի 43:10, 12) Կոլումբուսում (Օհայո), 1931 թ.-ին", ,"«Աստվածաշնչի ուսանողները» որդեգրում են նոր անուն՝ «Եհովայի վկաներ» (Եսայիա 43:10, 12) Օհայո նահանգի Կոլումբուս քաղաքում, 1931 թվականին։"
gilead_school,«Դիտարանի» «Գաղաադ» աստվածաշնչյան դպրոցը սկսվում է 1943 թ. Փետրվարի 1-ից,"Watchtower Bible School of Gilead begins on Monday, February 1, 1943", ,text,False, , , ,«Դիտարանի» աստվածաշնչյան «Գաղաադ» դպրոցը սկսում է 1943 թ. փետրվարի 1-ին՝ երկուշաբթի,"Աշտարակի Աստվածաշնչի Գիլեադի Դպրոցը սկսվում է 1943 թ. փետրվարի 1-ին, երկուշաբթի",«Դիտարանի» Աստվածաշնչյան «Գալաադ» դպրոցի սկիզբը երկուշաբթի՝ 1943 թ. փետրվարի 1-ին, ,"Վահանասարքի Աստվածաշնչային Գիլեադի դպրոցը սկսվում է երկուշաբթի, 1943 թ. փետրվարի 1-ին։"
