key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
missionary2,Second Missionary Journey c. 49-52 C.E with Silas (Silvanus),Second Missionary Journey c. 49-52 C.E with Silas (Silvanus), ,text,False, , , , ,"दुसरा प्रचार प्रवास इ.स. ४९-५२ च्या सुमारास, सीलास (सिल्व्हानस) सह", , ,दुसरी धर्मप्रचारक यात्रा सुमारे ४९–५२ ई.स. सायलास (सिल्वानस) सोबत
missionary3,Third Missionary Journey c. 52-56 C.E.,Third Missionary Journey c. 52-56 C.E., ,text,False, , , , ,तिसरा प्रचार प्रवास इ.स. ५२-५६ च्या सुमारास, , ,तिसरी धर्मप्रचारक यात्रा सुमारे ५२–५६ ई.स.
caesarea,Paul in custody in Caesarea c. 56-58 C.E.,Paul in custody in Caesarea c. 56-58 C.E., ,text,False, , , , ,"कैसरी येथे पौलाची कोठडी, इ.स. ५६-५८ च्या सुमारास", , ,पॉल सुमारे ५६–५८ ई.स. मध्ये केसरियात ताब्यात
rome1,Paul’s first imprisonment in Rome c. 59-61 C.E.,Paul’s first imprisonment in Rome c. 59-61 C.E., ,text,False, , , , ,"रोममध्ये पौलाची पहिली कोठडी, इ.स. ५९-६१ च्या सुमारास", , ,पॉल यांचे रोममधील पहिले कारावास सुमारे ५९–६१ ई.स.
rome2,"Paul’s second imprisonment in Rome c. 65 C.E., 2 Timothy written, Paul executed","Paul’s second imprisonment in Rome c. 65 C.E., 2 Timothy written, Paul executed", ,text,False, , , , ,"रोममध्ये पौलाची दुसरी कोठडी, इ.स. ६५ च्या सुमारास, २ तीमथ्याला लिहिले, पौलाचा मृत्यू", , ,"पॉलचे सुमारे ६५ ई.स. मध्ये रोममधील दुसरे कारावास, २ तिमोथी लिहिले, पॉलची फाशी"
event_exodus,"Exodus from Egypt on Nisan 14th, 1513 B.C.E.","Exodus from Egypt on Nisan 14th, 1513 B.C.E.", ,text,False, , , , ,"ई.स.पू. निसान १४, १५१३ रोजी इजिप्तमधून निर्गमन", , ,"इजिप्तमधून निर्गमन: निसान १४, ई.पू. १५१३"
event_division_kingdom,Division of Israel 997 BCE,Division of Israel 997 BCE, ,text,False, , , , ,ई.स.पू. ९९७ मध्ये इस्राएलचे विभाजन, , ,इस्राएलचे विभाजन ई.पू. ९९७
event_destruction_samaria,Destruction of Samaria 740 B.C.E. by Assyria,Destruction of Samaria 740 B.C.E. by Assyria,Destruction of Samaria 740 B.C.E. by Assyria,text,False, , , , ,अश्शूरने ई.स.पू. ७४० मध्ये शोमरोनचा नाश, , ,अस्सिरियाने ई.पू. ७४० मध्ये सामरियाचा नाश
event_destruction_jerusalem1,"Destruction of Jerusalem 607 B.C.E. by Babylon, 390 years after the division of the kingdom (Ezekiel 4:5)","Destruction of Jerusalem 607 B.C.E. by Babylon, 390 years after the division of the kingdom (Ezekiel 4:5)", ,text,False, , , , ,"बाबिलने ई.स.पू. ६०७ मध्ये यरूशलेमचा नाश, राज्याच्या विभाजनानंतर ३९० वर्षांनी (यहेज्केल ४:५)", , ,"बॅबिलॉनद्वारे इ.स.पू. ६०७ मध्ये जेरुसलेमचे विनाश, राज्याच्या विभाजनानंतर ३९० वर्षांनी (यहेज्केल ४:५)"
event_temple_rebuilt,Temple in Jerusalem rebuilt 515 B.C.E.,Temple in Jerusalem rebuilt 515 B.C.E., ,text,False, , , , ,ई.स.पू. ५१५ मध्ये यरूशलेममधील मंदिराची पुनर्बांधणी, , ,यरुशलेममधील मंदिर ई.पू. ५१५ मध्ये पुन्हा बांधले गेले.
event_jerusalem_rebuilt,Jerusalem wall rebuilt 455 B.C.E.,Jerusalem wall rebuilt 455 B.C.E., ,text,False, , , , ,ई.स.पू. ४५५ मध्ये यरूशलेमची भिंत पुन्हा बांधली, , ,जेरुसलेमची भिंत ई.पू. ४५५ मध्ये पुन्हा बांधली गेली.
event_destruction_jerusalem2,Destruction of Jerusalem 70 C.E. by Rome under Titus,Destruction of Jerusalem 70 C.E. by Rome under Titus, ,text,False, , , , ,इ.स. ७० मध्ये रोमने टायटसच्या नेतृत्वाखाली यरूशलेमचा नाश केला, , ,टायटसच्या नेतृत्वाखाली रोमद्वारे इ.स. ७० मध्ये जेरुसलेमचे विनाश
event_1914,"End of the time of the nations (Luke 21:24), God’s Kingdom starts to rule in heaven 1914 C.E.","End of the time of the nations (Luke 21:24), God’s Kingdom starts to rule in heaven 1914 C.E.",include scripture Luke 21:24,text,False, , , , ,"राष्ट्रांच्या काळाचा शेवट (लूक २१:२४), देवाचे राज्य स्वर्गात राज्य करू लागते इ.स. १९१४", , ,"राष्ट्रांच्या काळाचा अंत (लूक २१:२४), ई.स. १९१४ मध्ये देवाचे राज्य स्वर्गात राज्य करायला सुरुवात करते."
became_king,becomes king at age,becomes king at age,2025-04-14,text,False, , , , ,वयाच्या वर्षी राजा होतो, , ,वयाच्या ... ला राजा होतो
vulgate,Vulgate completed by Jerome (Latin translation of the bible) c. 405 C.E.,Vulgate completed by Jerome (Latin translation of the bible) c. 405 C.E., ,text,False, , , , ,जेरोमने व्हल्गेट पूर्ण केले (बायबलचे लॅटिन भाषांतर) इ.स. ४०५ च्या सुमारास, , ,जेरोम यांनी सुमारे ४०५ ई.स. मध्ये पूर्ण केलेली वल्गेट (बायबलचे लॅटिन भाषांतर)
gutenberg,Gutenberg Bible printed 1455,Gutenberg Bible printed 1455, ,text,False, , , , ,गुटेनबर्ग बायबल छापले १४५५, , ,गुटेनबर्ग बायबल १४५५ मध्ये मुद्रित
erasmus,Greek text of Christian Greek Scriptures published by Desiderius Erasmus of Rotterdam 1516,Greek text of Christian Greek Scriptures published by Desiderius Erasmus of Rotterdam 1516, ,text,False, , , , ,डेसिडेरियस इरास्मस रॉटरडॅम यांनी ख्रिश्चन ग्रीक शास्त्रांचा ग्रीक मजकूर प्रकाशित केला १५१६, , ,रोटरडॅम येथील डिसेडेरियस एरास्मस यांनी १५१६ साली प्रकाशित केलेल्या ख्रिश्चन ग्रीक शास्त्रांचा ग्रीक मजकूर
luther,Luther Bible translation in September 1522,Luther Bible translation in September 1522, ,text,False, , , , ,सप्टेंबर १५२२ मध्ये लूथर बायबल भाषांतर, , ,सप्टेंबर १५२२ मध्ये लूथर बायबल भाषांतर
tyndale,English Bible translation by Tyndale 1536,English Bible translation by Tyndale 1536, ,text,False, , , , ,टिंडल यांचे इंग्रजी बायबल भाषांतर १५३६, , ,टिंडेलद्वारे 1536 मधील इंग्रजी बायबल भाषांतर
king_james,King James Bible 1611,King James Bible 1611, ,text,False, , , , ,किंग जेम्स बायबल 1611, , ,किंग जेम्स बायबल १६११
69weeks3,"Jesus starts his service 29 CE (Luke 3:1, 21)","Jesus starts his service 29 CE (Luke 3:1, 21)", ,text,False, , , , ,"येशू 29 CE ला आपली सेवा চालू करतो (लूक 3:1, 21)", , ,"येशूने ई.स. २९ मध्ये आपली सेवा सुरू केली (लूक ३:१, २१)"
ransom,Middle of week “sacrifice to cease” Daniel 9:27,Middle of week “sacrifice to cease” Daniel 9:27, ,text,False, , , , ,"आठवड्याच्या मध्यभागी ""बलिदान थांबवणे"" दानीएल 9:27", , ,"सप्ताहाच्या मध्यात ""थांबविण्याचे बलिदान"" दानिएल 9:27"
cornelius,Cornelius baptized at the end of 70 weeks (Daniel 9:24) in 36 C.E.,Cornelius baptized at the end of 70 weeks (Daniel 9:24) in 36 C.E., ,text,False, , , , ,कोर्नेलियस 70 आठवड्यांच्या शेवटी बाप्तिस्मा घेतो (दानीएल 9:24) 36 C.E. मध्ये, , ,कोर्नेलियसने ७० आठवड्यांच्या शेवटी (दानिएल ९:२४) इ.स. ३६ मध्ये बाप्तिस्मा घेतला.
columbus,End of the pre-columbian period in the Americas 1492,End of the pre-columbian period in the Americas 1492, ,text,False, , , , ,अमेरिकेतील प्री-कोलंबियन काळाचा शेवट 1492, , ,अमेरिकेत पूर्व-कोलंबियन काळाचा अंत १४९२
declaration_independence,Declaration of independence of 13 colonies in America 1776,Declaration of independence of 13 colonies in America 1776, ,text,False, , , , ,अमेरिकेतील 13 वसाहतींच्या स्वातंत्र्याची घोषणा 1776, , ,अमेरिकेतील १३ वसाहतींचे १७७६ मधील स्वातंत्र्य घोषणापत्र
tischendorf,Tischendorf discovers the Codex Sinaiticus from the 4th century in 1844,Tischendorf discovers the Codex Sinaiticus from the 4th century in 1844, ,text,False, , , , ,टिशेंडॉर्फने 1844 मध्ये चौथ्या शतकातील कोडेक्स सिनैटिकस शोधला, , ,टिशेनडॉर्फ यांनी १८४४ मध्ये चौथ्या शतकातील कोडेक्स सिनाइटिकस शोधला।
dead_sea_scrolls,Dead Sea Scrolls written,Dead Sea Scrolls written, ,text,False, , , , ,डेड सी स्क्रोल्स लिहिलेले, , ,मृत समुद्र ग्रंथलेख
septuagint,Septuagint LXX translated,Septuagint LXX translated, ,text,False, , , , ,सेप्तुआजिंट LXX चे भाषांतर, , ,सेप्टुआजिंट LXX चे भाषांतर
watchtower,The first issue of “Zion’s Watch Tower and Herald of Christ’s Presence” is published in 1879,The first issue of “Zion’s Watch Tower and Herald of Christ’s Presence” is published in 1879, ,text,False, , , , ,"""झिऑन वॉच টवर ॲण्ड हेराल्ड ऑफ क्राइस्ट्स प्रेझन्स"" चा पहिला अंक 1879 मध्ये प्रकाशित", , ,"""Zion's Watch Tower and Herald of Christ's Presence"" चा पहिला अंक 1879 मध्ये प्रकाशित झाला."
jehovahs_witnesses,"The Bible Students adopt a new name – Jehovah’s Witnesses (Isaiah 43:10, 12) in Columbus, Ohio, 1931","The Bible Students adopt a new name – Jehovah’s Witnesses (Isaiah 43:10, 12) in Columbus, Ohio, 1931",include scripture,text,False, , , , ,"बायबल स्टुडंट्सनी नवीन नाव स्वीकारले – यहोवाचे साक्षीदार (यशया 43:10, 12) कॉलंबस, ओहायो, 1931 मध्ये", , ,"बायबल विद्यार्थ्यांनी 1931 मध्ये कोलंबस, ओहायो येथे नवीन नाव स्वीकारले – यहोवाचे साक्षीदार (यशायाह 43:10, 12)"
gilead_school,"Watchtower Bible School of Gilead begins on Monday, February 1, 1943","Watchtower Bible School of Gilead begins on Monday, February 1, 1943", ,text,False, , , , ,"वॉचটवর बायबल स्कूल ऑफ गिलियाड सोमवार, 1 फेब्रुवारी 1943 रोजी सुरू होतो", , ,"गिलियडमधील वॉचटावर बायबल शाळा सोमवार, १ फेब्रुवारी १९४३ रोजी सुरू होते."
new_world_translation1,"“New World Translation of the Holy Scriptures” released in Manchester, England on June 18, 1960, reintroduces the name Jehovah in many parts of the Bible","“New World Translation of the Holy Scriptures” released in Manchester, England on June 18, 1960, reintroduces the name Jehovah in many parts of the Bible",hightlight reintroduction of Jehovah’s name,text,False, , , , ,"""न्यू वर्ल्ड ट्रान्सलेशन ऑफ द होली स्क्रिप्चर्स"" मँचेस्टर, इंग्लंड येथे 18 जून 1960 रोजी প্রকाशি হয়ে, बायबलच्या अनेक भागांत यहोवा नावाचा पुनःपरिचय करून दिला", , ,"""पवित्र शास्त्रांचे नवीन जगातील भाषांतर"" हे १८ जून १९६० रोजी इंग्लंडमधील मँचेस्टर येथे प्रकाशित झाले आणि बायबलच्या अनेक भागांमध्ये यहोवा नाव पुन्हा समाविष्ट केले."
new_world_translation2,"Revised “New World Translation of the Holy Scriptures” released at annual meeting 2013, optimized to be used digitally and online","Revised “New World Translation of the Holy Scriptures” released at annual meeting 2013, optimized to be used digitally and online",new edition with digital and online in mind,text,False, , , , ,"सुधारित ""न्यू वर्ल्ड ट्रान्सलेशन ऑफ द হेली स्क्रिप्चर्स"" वार्षिक सभेत 2013 मध्ये প্রকाशি হয়ে, डिजिटली आणि ऑनलाइन वापरण्यासाठी অनुकूलित", , ,"सुधारित ""पवित्र शास्त्रांचा नवीन जगातील अनुवाद"" २०१३ च्या वार्षिक बैठकीत प्रकाशित, डिजिटल आणि ऑनलाइन वापरासाठी अनुकूलित"
cold_war,Geopolitical situation labeled “Cold War” 1945-1991,Geopolitical situation labeled “Cold War” 1945-1991, ,text,False, , , , ,"भूराजकीय परिस्थितीला ""शীত যুদ্ধ"" असे नाव दिले 1945-1991", , ,"""शीतयुद्ध"" म्हणून ओळखली जाणारी भू-राजकीय परिस्थिती १९४५–१९९१"
codex_sinaiticus,Codex Sinaiticus written,Codex Sinaiticus written, ,text,False, , , , ,कोडेक्स सिनैटिकस लिहिलेले, , ,कोडेक्स सिनाइटिकस लिहिलेला
codex_vaticanus,Codex Vaticanus written,Codex Vaticanus written, ,text,False, , , , ,कोडेक्स वॅटिकनस लिहिलेले, , ,वॅटिकनस कोडेक्स लिहिलेला
leningrad_codex,Leningrad Codex written in Cairo AD 1008,Leningrad Codex written in Cairo AD 1008, ,text,False, , , , ,लेनिनग्राद कोडेक्स कैरो येथे AD 1008 मध्ये থিহिलेले, , ,"लेनिनग्राड कोडेक्स, काहिरात इ.स. १००८ मध्ये लिहिलेला"
john,John writes “revelation” while exiled on Patmos 96-98 C.E.,John writes “revelation” while exiled on Patmos 96-98 C.E., ,text,False, , , , ,"जॉन पॅटमॉस बेस টावर निर्वासিত असताना ""प्रকাশन"" लिहितो 96-98 C.E.", , ,"जॉनने ९६–९८ ईसवीत पॅटमॉस येथे निर्वासन असताना ""प्रकटीकरण"" लिहिले."
buddha,The Buddha – Siddhartha Gautama c.563-c.483 B.C.E,The Buddha – Siddhartha Gautama c.563-c.483 B.C.E, ,text,False, , , , ,गौतम बुद्ध – सिद्धार्थ गौतम c.563-c.483 B.C.E, , ,बुद्ध – सिद्धार्थ गौतम (सुमारे ५६३–४८३ ई.पू.)
buddha2,Buddha alternatively c. 480-400 B.C.E.,Buddha alternatively c. 480-400 B.C.E., ,text,False, , , , ,बुद्ध पर्यायाने c. 480-400 B.C.E., , ,"बुद्ध, पर्यायीपणे इ.स.पू. सुमारे ४८०–४००"
mohammed,Mohammed c. 570-632,Mohammed c. 570-632, ,text,False, , , , ,मोहम्मद c. 570-632, , ,मुहम्मद सुमारे ५७०–६३२
confucius,Confucius c.551-c.479 B.C.E.,Confucius c.551-c.479 B.C.E., ,text,False, , , , ,कन्फ्यूशीस c.551-c.479 B.C.E., , ,कन्फ्यूशियस सुमारे ई.पू. ५५१–सुमारे ई.पू. ४७९
hijrah,Hijrah - Journey Mecca to Medina 16 July 622,Hijrah - Journey Mecca to Medina 16 July 622, ,text,False, , , , ,हिजरा - মক्के থেকে मदिना প্রवास 16 जुलै 622, , ,हिजरा - मक्का ते मदीना प्रवास १६ जुलै ६२२
moses_escape,"1553 B.C.E. Moses has to escape Egypt – Exodus 2:15, Acts 7:23","1553 B.C.E. Moses has to escape Egypt – Exodus 2:15, Acts 7:23", ,text,False, , , , ,"1553 B.C.E. मोशेला इजिप्तमधून पळून जावे लागते – निर्गम 2:15, प्रेषিত 7:23", , ,"ई.पू. १५५३ मध्ये मोशेला इजिप्तमधून पळून जावे लागले – निर्गम २:१५, प्रेरितांचे कार्ये ७:२३"
10plagues,1513 B.C.E Egypt receives 10 plagues,1513 B.C.E Egypt receives 10 plagues, ,text,False, , , , ,1513 B.C.E इजिप्तला 10 विपत्ती प्राप्त होतात, , ,ई.पू. १५१३ मध्ये इजिप्तला १० महामारी आघात झाले।
joseph_sold,Joseph sold as slave at the age of 17 – Gen 37:2,Joseph sold as slave at the age of 17 – Gen 37:2, ,text,False, , , , ,यوسف 17 व्या वर्षी गुलाम म्हणून विकला जातो – उत्पत्ति 37:2, , ,जोसेफला १७ वर्षांच्या वयात गुलाम म्हणून विकले गेले – उत्पत्ती ३७:२
infliction,400 year infliction (Acts 7:6) – Ishmael 1913 B.C.E,400 year infliction (Acts 7:6) – Ishmael 1913 B.C.E, ,text,False, , , , ,400 वर्षाची यातना (स्रष্টी 7:6) – इस्माएल 1913 B.C.E, , ,४०० वर्षांचा त्रास (प्रेरितांचे कार्ये ७:६) – इसमाएल ई.पू. १९१३
Alexander,Alexander the Great (Daniel 11:3),Alexander the Great (Daniel 11:3), ,text,False, , , , ,अलेक्झांडर द ग्रेट (दानीएल 11:3), , ,महान अलेक्झांडर (दानिएल ११:३)
persia,"Cyrus the Great, Cambyses II, Darius I 490 BCE, Xerxes I 480 BCE (husband of Esther, Daniel 11:2)","Cyrus the Great, Cambyses II, Darius I 490 BCE, Xerxes I 480 BCE (husband of Esther, Daniel 11:2)", ,text,False, , , , ,"सायरस द ग्रेट, कॅम्बिसीज II, डेरियस I 490 BCE, झेर्क्सीस I 480 BCE (एस्तेरचा নवरा, दानीएল 11:2)", , ,"सायरस महान, कॅम्बिसिस द्वितीय, दारियस प्रथम (ई.पू. ४९०), झर्क्सिस प्रथम (ई.पू. ४८०) (एस्तेरची पती, दानिएल ११:२)"
king_north,"Seleucus I Nicator (v5) Syria to Antiochus III (v10) and Seleucus IV (v18, 19) down to Octavian (v20) and Tiberius (v21-24)","Seleucus I Nicator (v5) Syria to Antiochus III (v10) and Seleucus IV (v18, 19) down to Octavian (v20) and Tiberius (v21-24)", ,text,False, , , , ,"सेल्यूकस I निकेटর (v5) सीरिया ते अँटिओकस III (v10) आणि सेल्यूकस IV (v18, 19) ते ऑक्टेव्हिअन (v20) आणि टिबेरियस (v21-24)", , ,"सेल्यूकस प्रथम निकेटर (व5) पासून अँटिओकस तृतीय (व10) आणि सेल्यूकस चौथा (व18, 19) पर्यंत ऑक्टेव्हियन (व20) आणि टिबेरियस (व21-24) पर्यंत"
king_north1,King of the North,King of the North, ,text,False, , , , ,उत्तरेचा राजा, , ,उत्तरेचा राजा
king_south,"Ptolemy I, II, III, IV (v11, 12), V (v15, 16) to the battle Actium 31 B.C.E.","Ptolemy I, II, III, IV (v11, 12), V (v15, 16) to the battle Actium 31 B.C.E.", ,text,False, , , , ,"Ptolomy I, II, III, IV (v11, 12), V (v15, 16) ते ॲक्टियमची लढाई 31 B.C.E.", , ,"प्टोलेमी I, II, III, IV (v11, 12), V (v15, 16) ते इ.स.पू. 31 मधील अॅक्टियमच्या लढाईपर्यंत"
king_south1,King of the South,King of the South, ,text,False, , , , ,दक्षिणेचा রাজा, , ,दक्षिणेचा राजा
king_south2,"British Empire 1870, Anglo-American World Power since 1914","British Empire 1870, Anglo-American World Power since 1914", ,text,False, , , , ,"ब्रिटिश साम্রाज्य 1870, ॲंग्लो-अमेरिकन जागतिक शक्ती 1914 पासून", , ,"ब्रिटिश साम्राज्य १८७०, १९१४ पासून अँग्लो-अमेरिकन जागतिक सामर्थ्य"
king_south3,King of the South,King of the South, ,text,False, , , , ,দক্ষিণের রाजা, , ,दक्षिणेचा राजा
king_north2,"Germany with Emperor William I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)","Germany with Emperor William I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)", ,text,False, , , , ,"जर्मनी आणि কৈসर विल्यम I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)", , ,"सम्राट विल्यम प्रथम यांच्यासह जर्मनी १८७१ (v28), १९१४ (v29), १९३५ (v30b), १९३९ (v31a)"
king_north3,North,North, ,text,False, , , , ,उत्तर, , ,उत्तर
king_north4,"Soviet Union 1945-1991 (Daniel 11:32-39, 40b, 41)","Soviet Union 1945-1991 (Daniel 11:32-39, 40b, 41)", ,text,False, , , , ,"सोম্টিয়ेत 1945-1991 (দানিয়েল 11:32-39, 40b, 41)", , ,"सोव्हिएत संघ 1945-1991 (दानिएल 11:32-39, 40b, 41)"
king_north5,Russia since 2017 (w20 May),Russia since 2017 (w20 May), ,text,False, , , , ,रशिया 2017 पासून (w20 May), , ,रशिया २०१७ पासून (w२० मे)
time_of_end,"Presence of Christ, Conclusion of the system of things (Matthew 24:3), the last days (2 Timothy 3:1)","Presence of Christ, Conclusion of the system of things (Matthew 24:3), the last days (2 Timothy 3:1)",scriptures written out,text,False, , , , ,"ख्रिस্তाची উপস্থিতি, जगाच्या व्यवस्थेचा शेवट (Matthew 24:3), शेवटचे दिवस (2 Timothy 3:1)", , ,"ख्रिस्ताचे उपस्थिती, गोष्टींच्या व्यवस्थेचा समारोप (मत्ती २४:३), अंतिम दिवस (२ तिमोथी ३:१)"
time_of_end2,Last days,Last days, ,text,False, , , , ,शेवटचे दिवस, , ,शेवटचे दिवस
suryavaman2,King Suryavarman II builds Angkor Wat 1113-1150,King Suryavarman II builds Angkor Wat 1113-1150, ,text,False, , , , ,राजा सूर्यवर्मान II ने अंकोर वाट बांधले 1113-1150, , ,राजा सूर्यवर्मन द्वितीयने १११३ ते ११५० दरम्यान अंगकोर वट बांधले।
notre-dame,Notre-Dame de Paris built 1163-1260,Notre-Dame de Paris built 1163-1260, ,text,False, , , , ,Notre-Dame de Paris 1163-1260 मध्ये बांधले, , ,नोट्रे-डेम दे पॅरिस ११६३–१२६० मध्ये बांधले गेले
babel,Tower of Babel built,Tower of Babel built, ,text,False, , , , ,बाबेलचा बुरुज बांधला, , ,बाबेलचा मनोरा बांधला
infliction1,400 year infliction,400 year infliction,Acts 7:6,text,False, , , , ,400 वर्षाची यातना, , ,४०० वर्षांचा त्रास
Lots_wife,Lot’s wife,Lot’s wife, ,text,False, , , , ,लोटची बायको, , ,लोतची पत्नी
