key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
rome2,"පාවුල්ගේ දෙවන සිරගත කිරීම රෝමයේ ක්‍රි. ක්‍රි.ව. 65, 2 තිමෝති ලිව්වා, පාවුල්ව මරලා දැම්මා","Paul’s second imprisonment in Rome c. 65 C.E., 2 Timothy written, Paul executed", ,text,False, , , , , , , , 
event_exodus,ක්‍රිස්තු පූර්ව 1513 නීසාන් 14 වැනිදා ඊජිප්තුවෙන් නික්මයාම.,"Exodus from Egypt on Nisan 14th, 1513 B.C.E.", ,text,False, , , , , , , , 
event_division_kingdom,997 ක්‍රි.පූ,Division of Israel 997 BCE, ,text,False, , , , , , , , 
event_destruction_samaria,සමාරිය විනාශ කිරීම ක්‍රි.පූ. 740 ඇසිරියාව විසිනි,Destruction of Samaria 740 B.C.E. by Assyria,Destruction of Samaria 740 B.C.E. by Assyria,text,False, , , , , , , , 
event_destruction_jerusalem1,"607 යෙරුසලම විනාශ කිරීම. බබිලෝනිය විසින්, රාජ්‍යය බෙදීමෙන් වසර 390කට පසුව (එසකියෙල් 4:5)","Destruction of Jerusalem 607 B.C.E. by Babylon, 390 years after the division of the kingdom (Ezekiel 4:5)", ,text,False, , , , , , , , 
event_temple_rebuilt,515 යෙරුසලමේ දේවමාළිගාව නැවත ගොඩනඟා ඇත.,Temple in Jerusalem rebuilt 515 B.C.E., ,text,False, , , , , , , , 
event_jerusalem_rebuilt,455 යෙරුසලමේ තාප්පය නැවත ගොඩනඟා ඇත.,Jerusalem wall rebuilt 455 B.C.E., ,text,False, , , , , , , , 
event_destruction_jerusalem2,ටයිටස් යටතේ රෝමය විසින් 70 CE යෙරුසලම විනාශ කිරීම,Destruction of Jerusalem 70 C.E. by Rome under Titus, ,text,False, , , , , , , , 
event_1914,"ජාතීන්ගේ කාලය අවසානයේදී (ලූක් 21:24), දෙවිගේ රාජ්‍යය ස්වර්ගයේ පාලනය කිරීමට පටන් ගනී 1914 ක්‍රි.ව.","End of the time of the nations (Luke 21:24), God’s Kingdom starts to rule in heaven 1914 C.E.",include scripture Luke 21:24,text,False, , , , , , , , 
became_king,වයසින් රජ වුණා,becomes king at age, ,text,False, , , , , , , , 
vulgate,වල්ගේට් සම්පූර්ණ කළේ ජෙරොම් (බයිබලයේ ලතින් පරිවර්තනය) c. 405 ක්රි.ව.,Vulgate completed by Jerome (Latin translation of the bible) c. 405 C.E., ,text,False, , , , , , , , 
gutenberg,ගුටන්බර්ග් බයිබලය 1455 මුද්‍රණය කරන ලදී,Gutenberg Bible printed 1455, ,text,False, , , , , , , , 
erasmus,1516 Rotterdam හි Desiderius Erasmus විසින් ප්‍රකාශයට පත් කරන ලද ක්‍රිස්තියානි ග්‍රීක ශුද්ධ ලියවිලිවල ග්‍රීක පාඨය,Greek text of Christian Greek Scriptures published by Desiderius Erasmus of Rotterdam 1516, ,text,False, , , , , , , , 
luther,1522 සැප්තැම්බර් මාසයේදී ලූතර් බයිබල් පරිවර්තනය,Luther Bible translation in September 1522, ,text,False, , , , , , , , 
tyndale,ටින්ඩේල් විසින් ඉංග්‍රීසි බයිබල් පරිවර්තනය 1536,English Bible translation by Tyndale 1536, ,text,False, , , , , , , , 
king_james,කිං ජේම්ස් බයිබලය 1611,King James Bible 1611, ,text,False, , , , , , , , 
69weeks3,"යේසුස් තම සේවය ආරම්භ කරන්නේ ක්‍රි.ව. 29 (ලූක් 3:1, 21)","Jesus starts his service 29 CE (Luke 3:1, 21)", ,text,False, , , , , , , , 
ransom,සතියේ මැද “නැවතීමට පූජාව” දානියෙල් 9:27,Middle of week “sacrifice to cease” Daniel 9:27, ,text,False, , , , , , , , 
cornelius,36 සති 70 අවසානයේදී කොර්නේලියස් බව්තීස්ම විය (දානියෙල් 9:24).,Cornelius baptized at the end of 70 weeks (Daniel 9:24) in 36 C.E., ,text,False, , , , , , , , 
columbus,1492 ඇමරිකාවේ පූර්ව කොලොම්බියානු යුගයේ අවසානය,End of the pre-columbian period in the Americas 1492, ,text,False, , , , , , , , 
declaration_independence,1776 දී ඇමරිකාවේ ජනපද 13 ක නිදහස ප්‍රකාශ කිරීම,Declaration of independence of 13 colonies in America 1776, ,text,False, , , , , , , , 
tischendorf,ටිෂෙන්ඩෝෆ් 4 වන සියවසේ සිට 1844 දී කෝඩෙක්ස් සයිනයිටිකස් සොයා ගත්තේය,Tischendorf discovers the Codex Sinaiticus from the 4th century in 1844, ,text,False, , , , , , , , 
dead_sea_scrolls,මළ මුහුදේ ලියවිලි ලියා ඇත,Dead Sea Scrolls written, ,text,False, , , , , , , , 
septuagint,Septuagint LXX පරිවර්තනය කර ඇත,Septuagint LXX translated, ,text,False, , , , , , , , 
watchtower,“සියොන්ස් වොච් ටවර් සහ හෙරල්ඩ් ඔෆ් ක්‍රයිස්ට්ස් ප්‍රෙසන්ස්” හි පළමු කලාපය 1879දී ප්‍රකාශයට පත් විය.,The first issue of “Zion’s Watch Tower and Herald of Christ’s Presence” is published in 1879, ,text,False, , , , , , , , 
jehovahs_witnesses,"1931 ඔහියෝහි කොලොම්බස්හිදී බයිබල් ශිෂ්‍යයන් අලුත් නමක් - යෙහෝවාගේ සාක්ෂිකරුවන් (යෙසායා 43:10, 12) පිළිගත්තා","The Bible Students adopt a new name – Jehovah’s Witnesses (Isaiah 43:10, 12) in Columbus, Ohio, 1931",include scripture,text,False, , , , , , , , 
gilead_school,ගිලියද් මුරටැඹ බයිබල් පාසැල 1943 පෙබරවාරි 1 සඳුදා ආරම්භ විය,"Watchtower Bible School of Gilead begins on Monday, February 1, 1943", ,text,False, , , , , , , , 
new_world_translation1,1960 ජූනි 18 වැනිදා එංගලන්තයේ මැන්චෙස්ටර්හිදී නිකුත් කළ “ශුද්ධ ලියවිල්ලේ නව ලෝක පරිවර්තනය” බයිබලයේ බොහෝ කොටස්වල යෙහෝවා යන නාමය නැවත හඳුන්වා දෙයි,"“New World Translation of the Holy Scriptures” released in Manchester, England on June 18, 1960, reintroduces the name Jehovah in many parts of the Bible",hightlight reintroduction of Jehovah’s name,text,False, , , , , , , , 
new_world_translation2,"සංශෝධිත “ශුද්ධ ශුද්ධ ලියවිල්ලේ නව ලෝක පරිවර්තනය” 2013 වාර්ෂික රැස්වීමේදී නිකුත් කරන ලද, ඩිජිටල් සහ මාර්ගගතව භාවිතා කිරීමට ප්‍රශස්ත කර ඇත","Revised “New World Translation of the Holy Scriptures” released at annual meeting 2013, optimized to be used digitally and online",new edition with digital and online in mind,text,False, , , , , , , , 
cold_war,"1945-1991 ""සීතල යුද්ධය"" ලෙස නම් කරන ලද භූ දේශපාලනික තත්ත්වය",Geopolitical situation labeled “Cold War” 1945-1991, ,text,False, , , , , , , , 
codex_sinaiticus,කෝඩෙක්ස් සයිනයිටිකස් ලියා ඇත,Codex Sinaiticus written, ,text,False, , , , , , , , 
codex_vaticanus,වතිකානුස් කෝඩෙක්ස් ලියා ඇත,Codex Vaticanus written, ,text,False, , , , , , , , 
leningrad_codex,1008 කයිරෝ හි ලියා ඇති ලෙනින්ග්‍රෑඩ් කෝඩෙක්ස්,Leningrad Codex written in Cairo AD 1008, ,text,False, , , , , , , , 
john,96-98 පැට්මොස්හි පිටුවහල්ව සිටියදී ජෝන් “එළිදරව්ව” ලියයි.,John writes “revelation” while exiled on Patmos 96-98 C.E., ,text,False, , , , , , , , 
buddha,බුදුන් - සිද්ධාර්ථ ගෞතම c.563-c.483 B.C.E,The Buddha – Siddhartha Gautama c.563-c.483 B.C.E, ,text,False, , , , , , , , 
buddha2,බුදුන් විකල්ප වශයෙන් c. 480-400 ක්‍රි.පූ.,Buddha alternatively c. 480-400 B.C.E., ,text,False, , , , , , , , 
mohammed,මොහොමඩ් සී. 570-632 ක්රි.ව.,Mohammed c. 570-632, ,text,False, , , , , , , , 
confucius,කොන්ෆියුසියස් c.551-c.479 B.C.E.,Confucius c.551-c.479 B.C.E., ,text,False, , , , , , , , 
hijrah,හිජ්රා - 622 ජූලි 16 වන දින මක්කම සිට මදීනාව දක්වා ගමන් කිරීම,Hijrah - Journey Mecca to Medina 16 July 622, ,text,False, , , , , , , , 
moses_escape,"1553 ක්රි.පූ. මෝසෙස්ට ඊජිප්තුවෙන් පැන යාමට සිදුවේ - නික්මයාම 2:15, ක්‍රියා 7:23","1553 B.C.E. Moses has to escape Egypt – Exodus 2:15, Acts 7:23", ,text,False, , , , , , , , 
10plagues,1513 ඊජිප්තුවට වසංගත 10ක් ලැබිණි,1513 B.C.E Egypt receives 10 plagues, ,text,False, , , , , , , , 
joseph_sold,ජෝසප් වයස අවුරුදු 17 දී වහලෙකු ලෙස විකුණුවා - උත්පත්ති 37: 2,Joseph sold as slave at the age of 17 – Gen 37:2, ,text,False, , , , , , , , 
infliction,අවුරුදු 400 ආන්දෝලනයක් (ක්‍රියා 7:6) - ඉෂ්මායෙල් 1913 ක්‍රි.පූ.,400 year infliction (Acts 7:6) – Ishmael 1913 B.C.E, ,text,False, , , , , , , , 
Alexander,මහා ඇලෙක්සැන්ඩර් (දානියෙල් 11:3),Alexander the Great (Daniel 11:3), ,text,False, , , , , , , , 
persia,"මහා සයිරස්, දෙවන කැම්බිසෙස්, දාරියස් I ක්රි.පූ. 490, Xerxes I ක්රි.පූ. 480 (එස්තර්ගේ ස්වාමිපුරුෂයා, දානියෙල් 11:2)","Cyrus the Great, Cambyses II, Darius I 490 BCE, Xerxes I 480 BCE (husband of Esther, Daniel 11:2)", ,text,False, , , , , , , , 
king_north,"සෙලියුකස් I නිකේටර් (v5) සිරියාව III වන ඇන්ටියෝකස් (v10) සහ IV වන සෙලියුකස් (v18, 19) සිට ඔක්ටේවියන් (v20) සහ ටයිබීරියස් (21-24) දක්වා පහළට","Seleucus I Nicator (v5) Syria to Antiochus III (v10) and Seleucus IV (v18, 19) down to Octavian (v20) and Tiberius (v21-24)", ,text,False, , , , , , , , 
king_north1,උතුරේ රජ,King of the North, ,text,False, , , , , , , , 
king_south,"ටොලමි I, II, III, IV (v11, 12), V (v15, 16) සටනට Actium 31 B.C.E.","Ptolemy I, II, III, IV (v11, 12), V (v15, 16) to the battle Actium 31 B.C.E.", ,text,False, , , , , , , , 
king_south1,දකුණේ රජු,King of the South, ,text,False, , , , , , , , 
king_south2,"බ්‍රිතාන්‍ය අධිරාජ්‍යය 1870, ඇන්ග්ලෝ-ඇමරිකානු ලෝක බලය 1914 සිට","British Empire 1870, Anglo-American World Power since 1914", ,text,False, , , , , , , , 
king_south3,දකුණේ රජු,King of the South, ,text,False, , , , , , , , 
king_north2,"I විලියම් අධිරාජ්‍යයා සමඟ ජර්මනිය 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)","Germany with Emperor William I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)", ,text,False, , , , , , , , 
king_north3,උතුරු,North, ,text,False, , , , , , , , 
king_north4,"සෝවියට් සංගමය 1945-1991 (ඩැනියෙල් 11:32-39, 40b, 41)","Soviet Union 1945-1991 (Daniel 11:32-39, 40b, 41)", ,text,False, , , , , , , , 
king_north5,2017 සිට රුසියාව (w20 මැයි),Russia since 2017 (w20 May), ,text,False, , , , , , , , 
time_of_end,"ක්‍රිස්තුස් වහන්සේගේ පැමිණීම, දේවල ක්‍රමයේ අවසානය (මතෙව් 24:3), අවසාන දවස් (2 තිමෝති 3:1)","Presence of Christ, Conclusion of the system of things (Matthew 24:3), the last days (2 Timothy 3:1)",scriptures written out,text,False, , , , , , , , 
time_of_end2,අන්තිම දවස්,Last days, ,text,False, , , , , , , , 
suryavaman2,දෙවන සූර්යවර්මන් රජු Angkor Wat 1113-1150 ගොඩනඟයි,King Suryavarman II builds Angkor Wat 1113-1150, ,text,False, , , , , , , , 
notre-dame,Notre-Dame de Paris 1163-1260 ඉදි කරන ලදී,Notre-Dame de Paris built 1163-1260, ,text,False, , , , , , , , 
babel,බාබෙල් කුළුණ ඉදි කරන ලදී,Tower of Babel built, ,text,False, , , , , , , , 
infliction1,වසර 400 ක අපයෝජනය,400 year infliction,Acts 7:6,text,False, , , , , , , , 
Lots_wife,ලොත්ගේ බිරිඳ,Lot’s wife, ,text,False, , , , , , , , 
Lots_daughters,ලොත්ගේ දූවරු,Daughters of Lot, ,text,False, , , , , , , , 
Moab,මෝවබ් (වැඩිහිටි දියණිය),Moab (older daughter),Genesis 19:37,text,False, , , , , , , , 
rosetta,රොසෙටා ගල් 196 ක්‍රි.පූ.,Rosetta stone 196 B.C.E., ,text,False, , , , , , , , 
Herodotus,"හෙරෝඩෝටස් සී. 484 - ඇ. 425 BC, The Histories ලියයි","Herodotus c. 484 – c. 425 BC, writes The Histories",Father of History,text,False, , , , , , , , 
Aristotle,ඇරිස්ටෝටල් 384 - 322 BC,Aristotle 384 – 322 BC,"The First Teacher, The Philosopher",text,False, , , , , , , , 
Ptolemy,ටොලමි c 100 – c. 170 ක්රි.ව.,Ptolemy c 100 – c. 170 C.E., ,text,False, , , , , , , , 
Pythagoras,පයිතගරස් c. 570 - ඇ. 495 ක්රි.පූ,Pythagoras c. 570 – c. 495 BC, ,text,False, , , , , , , , 
Plato,ප්ලේටෝ සී. 427 - ඇ. 348 ක්රි.පූ,Plato c. 427 – c. 348 BC, ,text,False, , , , , , , , 
Socrates,සොක්‍රටීස් සී. 470 - ඇ. 399 ක්රි.පූ,Socrates c. 470 – c. 399 BC, ,text,False, , , , , , , , 
Josephus,ජොසීෆස් සී. 37 - ඇ. 100 ක්රි.ව.,Josephus c. 37 – c. 100 C.E., ,text,False, , , , , , , , 
Cicero,සිසෙරෝ 106-43 ක්රි.පූ,Cicero 106–43 BC,"influence on Latin language, 3 Jan 106 BC – 7 Dec 43 BC",text,False, , , , , , , , 
lachish_letters,ලචිෂ් අක්ෂර c. 590 ක් රි.පූ.,Lachish letters c. 590 B.C.E., ,text,False, , , , , , , , 
lachish_reliefs,ලචිෂ් සහන c. 681 ක් රි.පූ.,Lachish reliefs c. 681 B.C.E., ,text,False, , , , , , , , 
mesha_stele,මේෂා ස්ටීල් (මෝවබ් ගල්) c. 840 ක්රි.පූ.,Mesha Stele (Moabite stone) c. 840 B.C.E., ,text,False, , , , , , , , 
gilgamesh,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵, ,text,False, , , , , , , , 
epic_gilgamesh,ගිල්ගමේෂ්ගේ වීර කාව්‍යය (Sîn-lēqi-unninni),Epic of Gilgamesh (Sîn-lēqi-unninni), ,text,False, , , , , , , , 
gregorian,ග්‍රෙගෝරියානු දින දර්ශනය 1582,Gregorian calendar 1582, ,text,False, , , , , , , , 
shang-dynasty,c. 1600-1046 ක්රි.පූ,c. 1600-1046 BC, ,text,False, , , , , , , , 
western-zhou,c. 1046-771 ක්රි.පූ,c. 1046-771 BC, ,text,False, , , , , , , , 
qin-dynasty,ක්වින් 221-207 ක්රි.පූ,Qin 221-207 BC, ,text,False, , , , , , , , 
western-han,207 BC - 9 CE,207 BC – 9 CE, ,text,False, , , , , , , , 
three-kingdoms,220-280 රාජධානි තුනක්,Three kingdoms 220-280 CE, ,text,False, , , , , , , , 
sixteen-kingdoms,304-439 රාජධානි දහසය,Sixteen kingdoms 304-439 CE, ,text,False, , , , , , , , 
tang-dynasty2,"618-690, 705-907","618-690, 705-907", ,text,False, , , , , , , , 
wu-zhou,690-705 Wu Zhou,690-705 Wu Zhou, ,text,False, , , , , , , , 
tang-dynasty1_c,ටැන්ග්,Tang, ,text,False, , , , , , , , 
gonghe,Gonghe Regency 841-828 BC,Gonghe Regency 841-828 BC, ,text,False, , , , , , , , 
Ashoka,අශෝක (ක්‍රි.පූ. 304-232) බුද්ධාගම ප්‍රවර්ධනය කරයි,Ashoka (c. 304-232 BC) promotes Buddhism, ,text,False, , , , , , , , 
siloam-tunnel,හෙසකියා සිලෝම් උමග දිගු කරයි,Hezekiah extends Siloam tunnel,c. 742-732 BC,text,False, , , , , , , , 
Angloamerica2,"ඩැනියෙල් 2:33, 41-43 හි අනාවැකියේ ඇන්ග්ලෝ-ඇමරිකානුව සංකේතවත් කරන්නේ මැටි සමඟ යකඩ මිශ්‍ර පාදවලින්","Anglo-American is symbolized by the feet of iron mixed with clay in the prophecy in Daniel 2:33, 41-43", ,text,False, , , , , , , , 
Manetho,මැනතෝ ඊජිප්ටියාකා ලියයි,Manetho writes Aegyptiaca, ,text,False, , , , , , , , 
destruction_babylon,"මහා බබිලෝනියේ විනාශය (එළිදරව් 17:3, 15-18; 18:9, 10)","Destruction of Babylon the Great (Revelation 17:3, 15-18; 18:9, 10)",beginning of great tribulation (GT),text,False, , , , , , , , 
peace_security,"""සාමය සහ ආරක්ෂාව!"" (1 තෙසලෝනික 5:3, මෙය එක් හැකියාවකි, QfR 26/2, 25/11)","“Peace and security!” (1 Thessalonians 5:3, this is one possibility, QfR 26/2, 25/11)","one possibility, see Questions from Readers",text,False, , , , , , , , 
gog_of_magog,"මාගොග්හි ගොග්ගේ ප්‍රහාරය (එසකියෙල් 38:1, 2, 9-12, 18-23)","Attack of Gog of Magog (Ezekiel 38:1, 2, 9-12, 18-23)",end of GT,text,False, , , , , , , , 
sheep_goat,"පෘථිවි වැසියන් විනිශ්චය කරනු ලැබේ, බැටළුවන් සහ එළුවන් වෙන් කරනු ලැබේ (මතෙව් 25:31-33)","Earth’s inhabitants are judged, separating sheep and goats (Matthew 25:31-33)",end of GT,text,False, , , , , , , , 
annointed,රාජ්‍ය පාලකයන් එක්රැස් කිරීම (මතෙව් 24:31; 1 කොරින්ති 15:50-53; 1 තෙසලෝනික 4:15-17),Gathering of Kingdom rulers (Matthew 24:31; 1 Corinthians 15:50-53; 1 Thessalonians 4:15-17),end of GT,text,False, , , , , , , , 
armageddon,"හර්-මගෙදොන් සටන (එළිදරව් 16:14, 16; යෙසායා 13:9; 2 පේතෘස් 3:12)","Battle of Armageddon (Revelation 16:14, 16; Isaiah 13:9; 2 Peter 3:12)",end of system of things,text,False, , , , , , , , 
millenium,"දේවරාජ්‍යය එහි අවුරුදු 1000 පාලනය ආරම්භ කරයි (එළිදරව් 5:9, 10; 20:4, 6)","God’s Kingdom begins its 1000-year reign (Revelation 5:9, 10; 20:4, 6)", ,text,False, , , , , , , , 
great_crowd,"මහත් සමූහයක් හර්–මගෙදොන් යුද්ධයෙන් බේරෙයි (එළිදරව් 7:9, 14; ගීතාවලිය 37:9-11)","A great crowd survives Armageddon (Revelation 7:9, 14; Psalm 37:9-11)", ,text,False, , , , , , , , 
world_population,පසුගිය වසර 2000 තුළ ලෝක ජනගහනය බිලියන ගණනකි,World population in billions in the last 2000 years, ,text,False, , , , , , , , 
khmer_empire_c,ඛමර් අධිරාජ්‍යය - ඇන්කෝර් යුගය,Khmer Empire - Angkor period,prior to the year,text,False, , , , , , , , 
holy_roman_empire_c,ශුද්ධ රෝම අධිරාජ්‍යය - 1512 න් පසු ජර්මානු ජාතියේ ශුද්ධ රෝම අධිරාජ්‍යය,Holy Roman Empire – known as Holy Roman Empire of the German Nation after 1512, ,text,False, , , , , , , , 
mongol_empire,මොංගල් අධිරාජ්‍යය 1206 – 1294 ක්‍රි.ව.,Mongol Empire 1206 – 1294, ,text,False, , , , , , , , 
maya_classic_c,මායා ශිෂ්ටාචාරය - සම්භාව්ය යුගය,Maya civilization – Classic period, ,text,False, , , , , , , , 
maya_postclassic_c,මායා ශිෂ්ටාචාරය - පශ්චාත් සම්භාව්‍ය යුගය,Maya civilization – Postclassic period, ,text,False, , , , , , , , 
Teotihuacan,"ඇමරිකාවේ විශාලතම නගරය, පිරමිඩ ගොඩනැගීම c. 200 ක්රි.ව.","Largest city in the Americas, pyramids build c. 200 C.E.", ,text,False, , , , , , , , 
Dionysius_Exiguus,ඇනෝ ඩොමිනිගේ නව නිපැයුම්කරු වන ඩයොනිසියස් එක්සිගුස්,"Dionysius Exiguus, inventor of Anno Domini", ,text,False, , , , , , , , 
Umayyad_c,උමයියාද්,Umayyad, ,text,False, , , , , , , , 
ur3,Ur III dynasty 𒋀𒀕𒆠,Ur III Dynasty 𒋀𒀕𒆠, ,text,False, , , , , , , , 
hammurabi,Hammurabi 𒄩𒄠𒈬𒊏𒁉,Hammurabi 𒄩𒄠𒈬𒊏𒁉, ,text,False, , , , , , , , 
Al-Khwarizmi,අල්-ක්වාරිස්මි අල්-ජබර් (වීජ ගණිතය) ලියයි,al-Khwarizmi writes Al-Jabr (Algebra), ,text,False, , , , , , , , 
al-azhar,අල්-අසාර් විශ්ව විද්‍යාලය කයිරෝවේ පිහිටුවා ඇත,Al-Azhar University is established in Cairo, ,text,False, , , , , , , , 
Ibn-Sina,Ibn Sina හෝ Avicenna,Ibn Sina or Avicenna, ,text,False, , , , , , , , 
life-expectancy,ආයු අපේක්ෂාව අවුරුදු 75 යි,Life expectancy 75 years, ,text,False, , , , , , , , 
430years_c,"අවුරුදු 430: නික්මයාම 12:41, ගලාති 3:17","430 years: Exodus 12:41, Galatians 3:17",2024-12-24,text,False, , , , , , , , 
maya_calendar,3114 අගෝස්තු 11 මායා දින දර්ශනයේ ආරම්භය ගණනය කරන ලදී.,"Calculated beginning of Maya calendar August 11, 3114 B.C.E.",2024-12-25,text,False, , , , , , , , 
xia-dynasty2,c. 2070 - ඇ. 1600 BC; යුගය මුලින්ම සඳහන් කළේ බටහිර චෞ යුගයේදීය,c. 2070 – c. 1600 BC; Era first alluded during the Western Zhou period,2025-01-02,text,False, , , , , , , , 
xia-dynasty2_c,චීනයේ Xia රාජවංශය,Xia dynasty in China, ,text,False, , , , , , , , 
tres_zapotes,"සැප්තැම්බර් 3, ක්‍රි.පූ. 32","September 3rd, 32 B.C.E.",2024-12-31,text,False, , , , , , , , 
joseph_jacob_reunited,ජෝසප් සහ යාකොබ් ඊජිප්තුවේ නැවත එක් විය - 1728 BC. (උත්පත්ති 45:11; 47:9),Joseph and Jacob reunited in Egypt – 1728 B.C.E. (Gen 45:11; 47:9),2025-01-01,text,False, , , , , , , , 
king_south_light_c,දානියෙල් 11 සිට දකුණේ රජු,King of the South from Daniel 11,2025-02-05,text,False, , , , , , , , 
king_north_light_c,ඩැනියෙල් 11 සිට උතුරේ රජු,King of the North from Daniel 11,2025-02-05,text,False, , , , , , , , 
daniel2_iron_c,ඩැනියෙල් 2 වෙතින් යකඩ කකුල්,Iron legs from Daniel 2,2025-02-05,text,False, , , , , , , , 
