key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
event_destruction_jerusalem1,"यरूशलेम का विनाश 607 ई.पू. बेबीलोन द्वारा, राज्य के विभाजन के 390 वर्ष बाद (यहेजकेल 4:5)","Destruction of Jerusalem 607 B.C.E. by Babylon, 390 years after the division of the kingdom (Ezekiel 4:5)", ,text,False, , , , , , , , 
event_temple_rebuilt,यरूशलेम में मंदिर का पुनर्निर्माण 515 ई.पू.,Temple in Jerusalem rebuilt 515 B.C.E., ,text,False, , , , , , , , 
event_jerusalem_rebuilt,यरूशलेम की दीवार का पुनर्निर्माण 455 ई.पू.,Jerusalem wall rebuilt 455 B.C.E., ,text,False, , , , , , , , 
event_destruction_jerusalem2,70 ई. में टाइटस के अधीन रोम द्वारा यरूशलेम का विनाश,Destruction of Jerusalem 70 C.E. by Rome under Titus, ,text,False, , , , , , , , 
event_1914,"राष्ट्रों के समय का अंत (लूका 21:24), परमेश्वर का राज्य 1914 ई.पू. स्वर्ग में शासन करना शुरू करता है।","End of the time of the nations (Luke 21:24), God’s Kingdom starts to rule in heaven 1914 C.E.",include scripture Luke 21:24,text,False, , , , , , , , 
became_king,उम्र में राजा बन गया,becomes king at age, ,text,False, , , , , , , , 
vulgate,वुल्गेट जेरोम द्वारा पूरा किया गया (बाइबिल का लैटिन अनुवाद) सी। 405 ई.पू.,Vulgate completed by Jerome (Latin translation of the bible) c. 405 C.E., ,text,False, , , , , , , , 
gutenberg,गुटेनबर्ग बाइबिल 1455 में छपी,Gutenberg Bible printed 1455, ,text,False, , , , , , , , 
erasmus,रॉटरडैम 1516 के डेसिडेरियस इरास्मस द्वारा प्रकाशित ईसाई ग्रीक ग्रंथों का ग्रीक पाठ,Greek text of Christian Greek Scriptures published by Desiderius Erasmus of Rotterdam 1516, ,text,False, , , , , , , , 
luther,सितंबर 1522 में लूथर बाइबिल अनुवाद,Luther Bible translation in September 1522, ,text,False, , , , , , , , 
tyndale,टिंडेल द्वारा अंग्रेजी बाइबिल अनुवाद 1536,English Bible translation by Tyndale 1536, ,text,False, , , , , , , , 
king_james,किंग जेम्स बाइबिल 1611,King James Bible 1611, ,text,False, , , , , , , , 
69weeks3,"यीशु ने 29 ई.पू. में अपनी सेवा आरंभ की (लूका 3:1, 21)","Jesus starts his service 29 CE (Luke 3:1, 21)", ,text,False, , , , , , , , 
ransom,"सप्ताह के मध्य में ""बलिदान बंद किया जाए"" दानिय्येल 9:27",Middle of week “sacrifice to cease” Daniel 9:27, ,text,False, , , , , , , , 
cornelius,कुरनेलियुस ने सा.यु. 36 में 70 सप्ताह के अंत में बपतिस्मा लिया (दानिय्येल 9:24)।,Cornelius baptized at the end of 70 weeks (Daniel 9:24) in 36 C.E., ,text,False, , , , , , , , 
columbus,1492 में अमेरिका में पूर्व-कोलंबियाई काल का अंत,End of the pre-columbian period in the Americas 1492, ,text,False, , , , , , , , 
declaration_independence,अमेरिका में 13 उपनिवेशों की स्वतंत्रता की घोषणा 1776,Declaration of independence of 13 colonies in America 1776, ,text,False, , , , , , , , 
tischendorf,टिशेंडॉर्फ ने 1844 में चौथी शताब्दी के कोडेक्स साइनेटिकस की खोज की,Tischendorf discovers the Codex Sinaiticus from the 4th century in 1844, ,text,False, , , , , , , , 
dead_sea_scrolls,मृत सागर स्क्रॉल लिखे गए,Dead Sea Scrolls written, ,text,False, , , , , , , , 
septuagint,सेप्टुआजेंट LXX अनुवादित,Septuagint LXX translated, ,text,False, , , , , , , , 
watchtower,सिय्योन वॉच टावर एंड हेराल्ड ऑफ क्राइस्ट्स प्रेजेंस का पहला अंक 1879 में प्रकाशित हुआ।,The first issue of “Zion’s Watch Tower and Herald of Christ’s Presence” is published in 1879, ,text,False, , , , , , , , 
jehovahs_witnesses,"बाइबिल विद्यार्थियों ने कोलंबस, ओहियो, 1931 में एक नया नाम अपनाया - यहोवा के साक्षी (यशायाह 43:10, 12)","The Bible Students adopt a new name – Jehovah’s Witnesses (Isaiah 43:10, 12) in Columbus, Ohio, 1931",include scripture,text,False, , , , , , , , 
gilead_school,"गिलियड का वॉचटावर बाइबल स्कूल सोमवार, फरवरी 1, 1943 को शुरू हुआ","Watchtower Bible School of Gilead begins on Monday, February 1, 1943", ,text,False, , , , , , , , 
new_world_translation1,"18 जून, 1960 को मैनचेस्टर, इंग्लैंड में ""न्यू वर्ल्ड ट्रांसलेशन ऑफ द होली स्क्रिप्चर्स"" जारी किया गया, जिसमें बाइबिल के कई हिस्सों में यहोवा का नाम फिर से शामिल किया गया है।","“New World Translation of the Holy Scriptures” released in Manchester, England on June 18, 1960, reintroduces the name Jehovah in many parts of the Bible",hightlight reintroduction of Jehovah’s name,text,False, , , , , , , , 
new_world_translation2,"संशोधित ""पवित्र ग्रंथों का नया विश्व अनुवाद"" वार्षिक बैठक 2013 में जारी किया गया, जिसे डिजिटल और ऑनलाइन उपयोग के लिए अनुकूलित किया गया है","Revised “New World Translation of the Holy Scriptures” released at annual meeting 2013, optimized to be used digitally and online",new edition with digital and online in mind,text,False, , , , , , , , 
cold_war,"भू-राजनीतिक स्थिति को ""शीत युद्ध"" 1945-1991 का नाम दिया गया",Geopolitical situation labeled “Cold War” 1945-1991, ,text,False, , , , , , , , 
codex_sinaiticus,कोडेक्स साइनेटिकस लिखा गया,Codex Sinaiticus written, ,text,False, , , , , , , , 
codex_vaticanus,कोडेक्स वेटिकनस लिखा गया,Codex Vaticanus written, ,text,False, , , , , , , , 
leningrad_codex,लेनिनग्राद कोडेक्स 1008 ई. में काहिरा में लिखा गया,Leningrad Codex written in Cairo AD 1008, ,text,False, , , , , , , , 
john,"96-98 ई. में पतमोस में निर्वासन के दौरान जॉन ने ""रहस्योद्घाटन"" लिखा।",John writes “revelation” while exiled on Patmos 96-98 C.E., ,text,False, , , , , , , , 
buddha,बुद्ध - सिद्धार्थ गौतम सी.563-सी.483 ई.पू,The Buddha – Siddhartha Gautama c.563-c.483 B.C.E, ,text,False, , , , , , , , 
buddha2,बुद्ध वैकल्पिक रूप से सी. 480-400 ई.पू.,Buddha alternatively c. 480-400 B.C.E., ,text,False, , , , , , , , 
mohammed,मोहम्मद सी. 570-632 ई.पू.,Mohammed c. 570-632, ,text,False, , , , , , , , 
confucius,कन्फ्यूशियस सी.551-सी.479 ई.पू.,Confucius c.551-c.479 B.C.E., ,text,False, , , , , , , , 
hijrah,हिजरत - मक्का से मदीना की यात्रा 16 जुलाई 622,Hijrah - Journey Mecca to Medina 16 July 622, ,text,False, , , , , , , , 
moses_escape,"1553 ई.पू. मूसा को मिस्र से भागना होगा - निर्गमन 2:15, प्रेरितों 7:23","1553 B.C.E. Moses has to escape Egypt – Exodus 2:15, Acts 7:23", ,text,False, , , , , , , , 
10plagues,1513 ईसा पूर्व मिस्र में 10 विपत्तियाँ आईं,1513 B.C.E Egypt receives 10 plagues, ,text,False, , , , , , , , 
joseph_sold,जोसेफ को 17 साल की उम्र में गुलाम के रूप में बेच दिया गया - जनरल 37:2,Joseph sold as slave at the age of 17 – Gen 37:2, ,text,False, , , , , , , , 
infliction,400 वर्ष का दंड (प्रेरितों 7:6) - इश्माएल 1913 ईसा पूर्व,400 year infliction (Acts 7:6) – Ishmael 1913 B.C.E, ,text,False, , , , , , , , 
Alexander,सिकंदर महान (दानिय्येल 11:3),Alexander the Great (Daniel 11:3), ,text,False, , , , , , , , 
persia,"साइरस द ग्रेट, कैंबिसेस II, डेरियस I 490 ईसा पूर्व, ज़ेरक्सेस I 480 ईसा पूर्व (एस्तेर का पति, डैनियल 11:2)","Cyrus the Great, Cambyses II, Darius I 490 BCE, Xerxes I 480 BCE (husband of Esther, Daniel 11:2)", ,text,False, , , , , , , , 
king_north,"सेल्यूकस I निकेटर (v5) सीरिया से एंटिओकस III (v10) और सेल्यूकस IV (v18, 19) से ऑक्टेवियन (v20) और टिबेरियस (v21-24) तक","Seleucus I Nicator (v5) Syria to Antiochus III (v10) and Seleucus IV (v18, 19) down to Octavian (v20) and Tiberius (v21-24)", ,text,False, , , , , , , , 
king_north1,उत्तर का राजा,King of the North, ,text,False, , , , , , , , 
king_south,"टॉलेमी I, II, III, IV (v11, 12), V (v15, 16) युद्ध एक्टियम 31 ई.पू.","Ptolemy I, II, III, IV (v11, 12), V (v15, 16) to the battle Actium 31 B.C.E.", ,text,False, , , , , , , , 
king_south1,दक्षिण का राजा,King of the South, ,text,False, , , , , , , , 
king_south2,"ब्रिटिश साम्राज्य 1870, एंग्लो-अमेरिकन विश्व शक्ति 1914 से","British Empire 1870, Anglo-American World Power since 1914", ,text,False, , , , , , , , 
king_south3,दक्षिण का राजा,King of the South, ,text,False, , , , , , , , 
king_north2,"सम्राट विलियम प्रथम के साथ जर्मनी 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)","Germany with Emperor William I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)", ,text,False, , , , , , , , 
king_north3,उत्तर,North, ,text,False, , , , , , , , 
king_north4,"सोवियत संघ 1945-1991 (डैनियल 11:32-39, 40बी, 41)","Soviet Union 1945-1991 (Daniel 11:32-39, 40b, 41)", ,text,False, , , , , , , , 
king_north5,2017 से रूस (w20 मई),Russia since 2017 (w20 May), ,text,False, , , , , , , , 
time_of_end,"मसीह की उपस्थिति, चीजों की व्यवस्था का निष्कर्ष (मैथ्यू 24:3), अंतिम दिन (2 तीमुथियुस 3:1)","Presence of Christ, Conclusion of the system of things (Matthew 24:3), the last days (2 Timothy 3:1)",scriptures written out,text,False, , , , , , , , 
time_of_end2,पिछले दिनों,Last days, ,text,False, , , , , , , , 
suryavaman2,राजा सूर्यवर्मन द्वितीय ने अंगकोरवाट 1113-1150 का निर्माण कराया,King Suryavarman II builds Angkor Wat 1113-1150, ,text,False, , , , , , , , 
notre-dame,नोट्रे-डेम डे पेरिस का निर्माण 1163-1260 में हुआ,Notre-Dame de Paris built 1163-1260, ,text,False, , , , , , , , 
babel,बाबेल का टावर बनाया गया,Tower of Babel built, ,text,False, , , , , , , , 
infliction1,400 वर्ष की सजा,400 year infliction,Acts 7:6,text,False, , , , , , , , 
Lots_wife,लूत की पत्नी,Lot’s wife, ,text,False, , , , , , , , 
Lots_daughters,लूत की बेटियाँ,Daughters of Lot, ,text,False, , , , , , , , 
Moab,मोआब (बड़ी बेटी),Moab (older daughter),Genesis 19:37,text,False, , , , , , , , 
rosetta,रोसेटा पत्थर 196 ई.पू.,Rosetta stone 196 B.C.E., ,text,False, , , , , , , , 
Herodotus,"हेरोडोटस सी. 484 - सी. 425 ईसा पूर्व, द हिस्ट्रीज़ लिखते हैं","Herodotus c. 484 – c. 425 BC, writes The Histories",Father of History,text,False, , , , , , , , 
Aristotle,अरस्तू 384 - 322 ई.पू,Aristotle 384 – 322 BC,"The First Teacher, The Philosopher",text,False, , , , , , , , 
Ptolemy,टॉलेमी सी 100 - सी. 170 ई.पू.,Ptolemy c 100 – c. 170 C.E., ,text,False, , , , , , , , 
Pythagoras,पाइथागोरस सी. 570 - सी. 495 ई.पू,Pythagoras c. 570 – c. 495 BC, ,text,False, , , , , , , , 
Plato,प्लेटो सी. 427 - सी. 348 ई.पू,Plato c. 427 – c. 348 BC, ,text,False, , , , , , , , 
Socrates,सुकरात सी. 470 - सी. 399 ई.पू,Socrates c. 470 – c. 399 BC, ,text,False, , , , , , , , 
Josephus,जोसेफस सी. 37 - सी. 100 ई.पू.,Josephus c. 37 – c. 100 C.E., ,text,False, , , , , , , , 
Cicero,सिसरो 106-43 ई.पू,Cicero 106–43 BC,"influence on Latin language, 3 Jan 106 BC – 7 Dec 43 BC",text,False, , , , , , , , 
lachish_letters,लाकिश अक्षर सी. 590 ई.पू.,Lachish letters c. 590 B.C.E., ,text,False, , , , , , , , 
lachish_reliefs,लाकिश राहतें सी. 681 ई.पू.,Lachish reliefs c. 681 B.C.E., ,text,False, , , , , , , , 
mesha_stele,मेशा स्टेल (मोआबाइट पत्थर) सी। 840 ई.पू.,Mesha Stele (Moabite stone) c. 840 B.C.E., ,text,False, , , , , , , , 
gilgamesh,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵, ,text,False, , , , , , , , 
epic_gilgamesh,गिलगमेश का महाकाव्य (सिन-लेकी-उन्निनी),Epic of Gilgamesh (Sîn-lēqi-unninni), ,text,False, , , , , , , , 
gregorian,ग्रेगोरियन कैलेंडर 1582,Gregorian calendar 1582, ,text,False, , , , , , , , 
shang-dynasty,सी। 1600-1046 ई.पू,c. 1600-1046 BC, ,text,False, , , , , , , , 
western-zhou,सी। 1046-771 ई.पू,c. 1046-771 BC, ,text,False, , , , , , , , 
qin-dynasty,क़िन 221-207 ई.पू,Qin 221-207 BC, ,text,False, , , , , , , , 
western-han,207 ईसा पूर्व - 9 ई.पू,207 BC – 9 CE, ,text,False, , , , , , , , 
three-kingdoms,तीन राज्य 220-280 ई,Three kingdoms 220-280 CE, ,text,False, , , , , , , , 
sixteen-kingdoms,सोलह राज्य 304-439 ई.पू,Sixteen kingdoms 304-439 CE, ,text,False, , , , , , , , 
tang-dynasty2,"618-690, 705-907","618-690, 705-907", ,text,False, , , , , , , , 
wu-zhou,690-705 वू झोउ,690-705 Wu Zhou, ,text,False, , , , , , , , 
tang-dynasty1_c,खटास,Tang, ,text,False, , , , , , , , 
gonghe,गोंघे रीजेंसी 841-828 ई.पू,Gonghe Regency 841-828 BC, ,text,False, , , , , , , , 
Ashoka,अशोक (लगभग 304-232 ईसा पूर्व) बौद्ध धर्म को बढ़ावा देता है,Ashoka (c. 304-232 BC) promotes Buddhism, ,text,False, , , , , , , , 
siloam-tunnel,हिजकिय्याह ने सिलोम सुरंग का विस्तार किया,Hezekiah extends Siloam tunnel,c. 742-732 BC,text,False, , , , , , , , 
Angloamerica2,"डैनियल 2:33, 41-43 की भविष्यवाणी में एंग्लो-अमेरिकन को मिट्टी के साथ मिश्रित लोहे के पैरों का प्रतीक माना गया है।","Anglo-American is symbolized by the feet of iron mixed with clay in the prophecy in Daniel 2:33, 41-43", ,text,False, , , , , , , , 
Manetho,मनेथो एजिपियाका लिखता है,Manetho writes Aegyptiaca, ,text,False, , , , , , , , 
destruction_babylon,"महान बेबीलोन का विनाश (प्रकाशितवाक्य 17:3, 15-18; 18:9, 10)","Destruction of Babylon the Great (Revelation 17:3, 15-18; 18:9, 10)",beginning of great tribulation (GT),text,False, , , , , , , , 
peace_security,"""शांति और सुरक्षा!"" (1 थिस्सलुनीकियों 5:3, यह एक संभावना है, क्यूएफआर 26/2, 25/11)","“Peace and security!” (1 Thessalonians 5:3, this is one possibility, QfR 26/2, 25/11)","one possibility, see Questions from Readers",text,False, , , , , , , , 
gog_of_magog,"मागोग के गोग का आक्रमण (यहेजकेल 38:1, 2, 9-12, 18-23)","Attack of Gog of Magog (Ezekiel 38:1, 2, 9-12, 18-23)",end of GT,text,False, , , , , , , , 
sheep_goat,भेड़ और बकरियों को अलग करके पृथ्वी के निवासियों का न्याय किया जाएगा (मैथ्यू 25:31-33),"Earth’s inhabitants are judged, separating sheep and goats (Matthew 25:31-33)",end of GT,text,False, , , , , , , , 
annointed,राज्य शासकों का जमावड़ा (मैथ्यू 24:31; 1 कुरिन्थियों 15:50-53; 1 थिस्सलुनीकियों 4:15-17),Gathering of Kingdom rulers (Matthew 24:31; 1 Corinthians 15:50-53; 1 Thessalonians 4:15-17),end of GT,text,False, , , , , , , , 
armageddon,"हरमगिदोन की लड़ाई (प्रकाशितवाक्य 16:14, 16; यशायाह 13:9; 2 पतरस 3:12)","Battle of Armageddon (Revelation 16:14, 16; Isaiah 13:9; 2 Peter 3:12)",end of system of things,text,False, , , , , , , , 
millenium,"परमेश्‍वर का राज्य अपना 1000-वर्षीय शासनकाल शुरू करता है (प्रकाशितवाक्य 5:9, 10; 20:4, 6)","God’s Kingdom begins its 1000-year reign (Revelation 5:9, 10; 20:4, 6)", ,text,False, , , , , , , , 
great_crowd,"एक बड़ी भीड़ हर-मगिदोन से बच गई (प्रकाशितवाक्य 7:9, 14; भजन 37:9-11)","A great crowd survives Armageddon (Revelation 7:9, 14; Psalm 37:9-11)", ,text,False, , , , , , , , 
world_population,पिछले 2000 वर्षों में विश्व की जनसंख्या अरबों में,World population in billions in the last 2000 years, ,text,False, , , , , , , , 
khmer_empire_c,खमेर साम्राज्य - अंगकोर काल,Khmer Empire - Angkor period, ,text,False, , , , , , , , 
holy_roman_empire_c,पवित्र रोमन साम्राज्य - 1512 के बाद जर्मन राष्ट्र का पवित्र रोमन साम्राज्य,Holy Roman Empire – known as Holy Roman Empire of the German Nation after 1512, ,text,False, , , , , , , , 
mongol_empire,मंगोल साम्राज्य 1206 – 1294 ई.,Mongol Empire 1206 – 1294, ,text,False, , , , , , , , 
maya_classic_c,माया सभ्यता - क्लासिक काल,Maya civilization – Classic period, ,text,False, , , , , , , , 
maya_postclassic_c,माया सभ्यता - उत्तर शास्त्रीय काल,Maya civilization – Postclassic period, ,text,False, , , , , , , , 
Teotihuacan,"अमेरिका का सबसे बड़ा शहर, पिरामिड का निर्माण सी। 200 ई.पू.","Largest city in the Americas, pyramids build c. 200 C.E.", ,text,False, , , , , , , , 
Dionysius_Exiguus,एनो डोमिनी के आविष्कारक डायोनिसियस एक्सिगुस,"Dionysius Exiguus, inventor of Anno Domini", ,text,False, , , , , , , , 
Umayyad_c,उमय्यद,Umayyad, ,text,False, , , , , , , , 
ur3,Ur III dynasty 𒋀𒀕𒆠,Ur III Dynasty 𒋀𒀕𒆠, ,text,False, , , , , , , , 
hammurabi,Hammurabi 𒄩𒄠𒈬𒊏𒁉,Hammurabi 𒄩𒄠𒈬𒊏𒁉, ,text,False, , , , , , , , 
Al-Khwarizmi,अल-ख्वारिज्मी अल-जबर (बीजगणित) लिखते हैं,al-Khwarizmi writes Al-Jabr (Algebra), ,text,False, , , , , , , , 
al-azhar,अल-अज़हर विश्वविद्यालय काहिरा में स्थापित है,Al-Azhar University is established in Cairo, ,text,False, , , , , , , , 
Ibn-Sina,इब्न सिना या एविसेना,Ibn Sina or Avicenna, ,text,False, , , , , , , , 
life-expectancy,जीवन प्रत्याशा 75 वर्ष,Life expectancy 75 years, ,text,False, , , , , , , , 
430years_c,"430 वर्ष: निर्गमन 12:41, गलातियों 3:17","430 years: Exodus 12:41, Galatians 3:17",2024-12-24,text,False, , , , , , , , 
maya_calendar,"माया कैलेंडर की गणना 11 अगस्त, 3114 ईसा पूर्व से हुई।","Calculated beginning of Maya calendar August 11, 3114 B.C.E.",2024-12-25,text,False, , , , , , , , 
xia-dynasty2,सी। 2070 - सी. 1600 ईसा पूर्व; युग का सर्वप्रथम उल्लेख पश्चिमी झोउ काल के दौरान हुआ,c. 2070 – c. 1600 BC; Era first alluded during the Western Zhou period,2025-01-02,text,False, , , , , , , , 
xia-dynasty2_c,चीन में ज़िया राजवंश,Xia dynasty in China, ,text,False, , , , , , , , 
tres_zapotes,"3 सितम्बर, 32 ई.पू.","September 3rd, 32 B.C.E.",2024-12-31,text,False, , , , , , , , 
joseph_jacob_reunited,जोसेफ और जैकब मिस्र में फिर से मिले - 1728 ईसा पूर्व (उत्पत्ति 45:11; 47:9),Joseph and Jacob reunited in Egypt – 1728 B.C.E. (Gen 45:11; 47:9),2025-01-01,text,False, , , , , , , , 
king_south_light_c,दानिय्येल 11 से दक्षिण का राजा,King of the South from Daniel 11,2025-02-05,text,False, , , , , , , , 
king_north_light_c,डैनियल 11 से उत्तर का राजा,King of the North from Daniel 11,2025-02-05,text,False, , , , , , , , 
daniel2_iron_c,डैनियल 2 से लोहे के पैर,Iron legs from Daniel 2,2025-02-05,text,False, , , , , , , , 
argenteus,कोडेक्स अर्जेंटीस सी. 505,Codex Argenteus c. 505,written copy of Wulfila Bible,text,False, , , , , , , , 
nguyen_dynasty_c,गुयेन,Nguyễn,2025-09-20,text,False, , , , , , , , 
edo_c,जापान में ईदो काल,Edo period in Japan,Edo period (Tokugawa shogunate),text,False, , , , , , , , 
meiji_c,मीजी,Meiji,2025-09-20,text,False, , , , , , , , 
american_civil_war,अमेरिकी गृहयुद्ध 1861-1865,American Civil War 1861-1865,"April 12, 1861 to May 26, 1865",text,False, , , , , , , , 
aleppo_codex,अलेप्पो कोडेक्स सी. 920,Aleppo Codex c. 920,2025-10-03,text,False, , , , , , , , 
vandals,वैंडल और एलन का साम्राज्य 435 - 534,Kingdom of the Vandals and Alans 435 – 534,Vandals 435-534 C.E.,text,False, , , , , , , , 
francia,"सी। 481/509 - 843, 751 तक मेरोविंगियन, फिर कैरोलिंगियन","c. 481/509 – 843, Merovingian till 751, then Carolingian",Kingdom of the Franks (Regnum Francorum) c. 481/509-843 treaty of Verdun,text,False, , , , , , , , 
francia_c,फ्रैंक्स का साम्राज्य,Kingdom of the Franks, ,text,False, , , , , , , , 
100_years_war,सौ साल का युद्ध 1337 - 1453,Hundred Years’ War 1337 – 1453,1337–1453,text,False, , , , , , , , 
black_death,काली मृत्यु 1346-1353,Black death 1346-1353,1346-1353,text,False, , , , , , , , 
sui_dynasty,581-618 सुई राजवंश,581-618 Sui dynasty,2025-11-09,text,False, , , , , , , , 
sui_dynasty_c,सुई,Sui,2025-11-09,text,False, , , , , , , , 
tribulation,"महान क्लेश (मरकुस 13:19; दानिय्येल 12:1; मैट 24:21, 22)","The Great Tribulation (Mark 13:19; Daniel 12:1; Matt 24:21, 22)", ,text,False, , , , , , , , 
Adam,एडम,Adam,Luke 3:38,bible,False, , , , , , , , 
Seth,सेठ,Seth, ,bible,False, , , , , , , , 
Enosh,एनोश,Enosh, ,bible,False, , , , , , , , 
Kenan,केनन,Kenan (Cainan), ,bible,False, , , , , , , , 
Mahalalel,महललेल,Mahalalel (Mahalaleel), ,bible,False, , , , , , , , 
Jared,जारेड,Jared, ,bible,False, , , , , , , , 
Enoch,एनोह,Enoch, ,bible,False, , , , , , , , 
Methuselah,Methuselah,Methuselah,Luke 3:37,bible,False, , , , , , , , 
Lamech,लेमेक,Lamech, ,bible,False, , , , , , , , 
Noah,नूह,Noah, ,bible,False, , , , , , , , 
Shem,शेम,Shem, ,bible,False, , , , , , , , 
Arpachshad,अर्पझद्,Arpachshad,Luke 3:36,bible,False, , , , , , , , 
Shelah,शेला,Shelah, ,bible,False, , , , , , , , 
Eber,एबेर,Eber, ,bible,False, , , , , , , , 
Peleg,पेलेग,Peleg, ,bible,False, , , , , , , , 
Reu,रू,Reu, ,bible,False, , , , , , , , 
